category,pageid,work_title,page_title,work_folder,juan_index,raw_path,clean_path,char_count_raw,char_count_clean,is_empty_page,wenyan_mode,wenyan_score,wenyan_label,wenyan_chars,wenyan_modern_density,wenyan_classical_density,wenyan_avg_sentence_len,wenyan_is_poetry,wenyan_short_text
臺北市,1084700,中華民國八十七年元旦總統祝詞,中華民國八十七年元旦總統祝詞,中華民國八十七年元旦總統祝詞,1,scrape_output\raw\臺北市\中華民國八十七年元旦總統祝詞\中華民國八十七年元旦總統祝詞__juan_01.txt,scrape_output\clean\臺北市\中華民國八十七年元旦總統祝詞\中華民國八十七年元旦總統祝詞__juan_01.txt,2495,2451,0,separate,0.033527939949958285,wenyan-like,2398,0.09382819015846539,0.007506255212677231,37.285714285714285,0,0
臺北市,1126798,中華民國八十七年總統農曆春節談話,中華民國八十七年總統農曆春節談話,中華民國八十七年總統農曆春節談話,1,scrape_output\suspected_baihua\raw\臺北市\中華民國八十七年總統農曆春節談話\中華民國八十七年總統農曆春節談話__juan_01.txt,scrape_output\suspected_baihua\clean\臺北市\中華民國八十七年總統農曆春節談話\中華民國八十七年總統農曆春節談話__juan_01.txt,1386,1343,0,separate,-0.01666666666666669,baihua-like,1248,0.06570512820512821,0.015224358974358974,22.90566037735849,0,0
臺北市,1084698,中華民國八十九年元旦總統祝詞,中華民國八十九年元旦總統祝詞,中華民國八十九年元旦總統祝詞,1,scrape_output\raw\臺北市\中華民國八十九年元旦總統祝詞\中華民國八十九年元旦總統祝詞__juan_01.txt,scrape_output\clean\臺北市\中華民國八十九年元旦總統祝詞\中華民國八十九年元旦總統祝詞__juan_01.txt,2255,2211,0,separate,0.10501392757660169,wenyan-like,2154,0.07149489322191271,0.009749303621169917,38.41818181818182,0,0
臺北市,1126796,中華民國八十九年總統農曆春節談話,中華民國八十九年總統農曆春節談話,中華民國八十九年總統農曆春節談話,1,scrape_output\suspected_baihua\raw\臺北市\中華民國八十九年總統農曆春節談話\中華民國八十九年總統農曆春節談話__juan_01.txt,scrape_output\suspected_baihua\clean\臺北市\中華民國八十九年總統農曆春節談話\中華民國八十九年總統農曆春節談話__juan_01.txt,1251,1208,0,separate,-0.06293800539083558,baihua-like,1113,0.08176100628930817,0.016172506738544475,20.75,0,0
臺北市,1126803,中華民國八十二年總統農曆春節談話,中華民國八十二年總統農曆春節談話,中華民國八十二年總統農曆春節談話,1,scrape_output\suspected_baihua\raw\臺北市\中華民國八十二年總統農曆春節談話\中華民國八十二年總統農曆春節談話__juan_01.txt,scrape_output\suspected_baihua\clean\臺北市\中華民國八十二年總統農曆春節談話\中華民國八十二年總統農曆春節談話__juan_01.txt,1050,1007,0,separate,-0.024145299145299143,baihua-like,936,0.06944444444444445,0.017094017094017096,21.186046511627907,0,0
臺北市,1126800,中華民國八十五年總統農曆春節談話,中華民國八十五年總統農曆春節談話,中華民國八十五年總統農曆春節談話,1,scrape_output\suspected_baihua\raw\臺北市\中華民國八十五年總統農曆春節談話\中華民國八十五年總統農曆春節談話__juan_01.txt,scrape_output\suspected_baihua\clean\臺北市\中華民國八十五年總統農曆春節談話\中華民國八十五年總統農曆春節談話__juan_01.txt,1365,1321,0,separate,-0.0767958030669895,baihua-like,1239,0.08635996771589992,0.016142050040355124,24.22,0,0
臺北市,1084699,中華民國八十八年元旦總統祝詞,中華民國八十八年元旦總統祝詞,中華民國八十八年元旦總統祝詞,1,scrape_output\raw\臺北市\中華民國八十八年元旦總統祝詞\中華民國八十八年元旦總統祝詞__juan_01.txt,scrape_output\clean\臺北市\中華民國八十八年元旦總統祝詞\中華民國八十八年元旦總統祝詞__juan_01.txt,1980,1936,0,separate,0.06289207868155236,wenyan-like,1881,0.08399787347155768,0.007442849548112706,41.08888888888889,0,0
臺北市,1126797,中華民國八十八年總統農曆春節談話,中華民國八十八年總統農曆春節談話,中華民國八十八年總統農曆春節談話,1,scrape_output\suspected_baihua\raw\臺北市\中華民國八十八年總統農曆春節談話\中華民國八十八年總統農曆春節談話__juan_01.txt,scrape_output\suspected_baihua\clean\臺北市\中華民國八十八年總統農曆春節談話\中華民國八十八年總統農曆春節談話__juan_01.txt,1474,1431,0,separate,-0.027083333333333348,baihua-like,1344,0.06845238095238096,0.014136904761904762,24.69811320754717,0,0
臺北市,1126799,中華民國八十六年總統農曆春節談話,中華民國八十六年總統農曆春節談話,中華民國八十六年總統農曆春節談話,1,scrape_output\suspected_baihua\raw\臺北市\中華民國八十六年總統農曆春節談話\中華民國八十六年總統農曆春節談話__juan_01.txt,scrape_output\suspected_baihua\clean\臺北市\中華民國八十六年總統農曆春節談話\中華民國八十六年總統農曆春節談話__juan_01.txt,1368,1325,0,separate,-0.11575121163166394,baihua-like,1238,0.10420032310177706,0.023424878836833602,21.836363636363636,0,0
臺北市,1126801,中華民國八十四年總統農曆春節談話,中華民國八十四年總統農曆春節談話,中華民國八十四年總統農曆春節談話,1,scrape_output\suspected_baihua\raw\臺北市\中華民國八十四年總統農曆春節談話\中華民國八十四年總統農曆春節談話__juan_01.txt,scrape_output\suspected_baihua\clean\臺北市\中華民國八十四年總統農曆春節談話\中華民國八十四年總統農曆春節談話__juan_01.txt,1466,1423,0,separate,-0.0058035714285714635,baihua-like,1344,0.11235119047619048,0.015625,25.745098039215687,0,0
