work_key,author,source_site,page_title,page_url,birth_year,death_year,target,decision_reason,extraction_method,song_context,evidence_text,status
不詳/中山詩話,劉攽,wikisource,,,,,,,,False,,missing_page
不詳/中山詩話,劉攽,wikisource,,,,,,,,False,,missing_page
不詳/中山詩話,劉攽,wikipedia,劉攽,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%94%BD,1022,1088,北宋,death_year_1088_le_1127,categories,True,1022年出生；1088年逝世,resolved
不詳/丹房奧論,程了一,wikisource,,,,,,,,False,,missing_page
不詳/丹房奧論,程了一,wikisource,,,,,,,,False,,missing_page
不詳/丹房奧論,程了一,wikipedia,,,,,,,,False,,missing_page
不詳/久旱微雨,江公著,wikisource,,,,,,,,False,,missing_page
不詳/久旱微雨,江公著,wikisource,,,,,,,,False,,missing_page
不詳/久旱微雨,江公著,wikipedia,,,,,,,,False,,missing_page
不詳/九日寄秦覯,陳師道,wikisource,Author:陳師道,https://zh.wikisource.org/wiki/Author:%E9%99%B3%E5%B8%AB%E9%81%93,1053,1101,北宋,death_year_1101_le_1127,categories,True,1053年出生；1101年逝世,resolved
不詳/事師法五十頌,馬鳴菩薩,wikisource,Author:馬鳴菩薩,https://zh.wikisource.org/wiki/Author:%E9%A6%AC%E9%B3%B4%E8%8F%A9%E8%96%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/事師法五十頌,馬鳴菩薩,wikipedia,,,,,,,,False,,missing_page
不詳/五代名畫補遺,劉道醇,wikisource,,,,,,,,False,,missing_page
不詳/五代名畫補遺,劉道醇,wikisource,,,,,,,,False,,missing_page
不詳/五代名畫補遺,劉道醇,wikipedia,,,,,,,,False,,missing_page
不詳/五嶽祠盟記,岳飛,wikisource,Author:岳飛,https://zh.wikisource.org/wiki/Author:%E5%B2%B3%E9%A3%9B,1103,1142,南宋,death_year_1142_gt_1127,categories,True,1103年出生；1142年逝世,resolved
不詳/亶甲集,趙民,wikisource,,,,,,,,False,,missing_page
不詳/亶甲集,趙民,wikisource,,,,,,,,False,,missing_page
不詳/亶甲集,趙民,wikipedia,,,,,,,,False,,missing_page
不詳/仲景傷寒補亡論,郭雍,wikisource,,,,,,,,False,,missing_page
不詳/仲景傷寒補亡論,郭雍,wikisource,,,,,,,,False,,missing_page
不詳/仲景傷寒補亡論,郭雍,wikipedia,郭雍,https://zh.wikipedia.org/wiki/%E9%83%AD%E9%9B%8D,1102,1187,南宋,death_year_1187_gt_1127,categories,True,1102年出生；1187年逝世,resolved
不詳/任所寄鄉關故舊,周敦頤,wikisource,Author:周敦頤,https://zh.wikisource.org/wiki/Author:%E5%91%A8%E6%95%A6%E9%A0%A4,1017,1073,北宋,death_year_1073_le_1127,categories,True,1017年出生；1073年逝世,resolved
不詳/伍子胥廟,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/佛說優婆塞五戒相經,求那跋摩,wikisource,Author:求那跋摩,https://zh.wikisource.org/wiki/Author:%E6%B1%82%E9%82%A3%E8%B7%8B%E6%91%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/佛說優婆塞五戒相經,求那跋摩,wikipedia,求那跋摩,https://zh.wikipedia.org/wiki/%E6%B1%82%E9%82%A3%E8%B7%8B%E6%91%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/佛說八種長養功德經,法護,wikisource,Author:法護,https://zh.wikisource.org/wiki/Author:%E6%B3%95%E8%AD%B7,963,1058,北宋,death_year_1058_le_1127,categories,True,1058年逝世；963年出生,resolved
不詳/佛說十一想思念如來經,求那跋陀羅,wikisource,Author:求那跋陀羅,https://zh.wikisource.org/wiki/Author:%E6%B1%82%E9%82%A3%E8%B7%8B%E9%99%80%E7%BE%85,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/佛說十一想思念如來經,求那跋陀羅,wikipedia,,,,,,,,False,,missing_page
不詳/佛說大乘入諸佛境界智光明莊嚴經,法護,wikisource,Author:法護,https://zh.wikisource.org/wiki/Author:%E6%B3%95%E8%AD%B7,963,1058,北宋,death_year_1058_le_1127,categories,True,1058年逝世；963年出生,resolved
不詳/佛說廣博嚴淨不退轉輪經,智嚴,wikisource,Author:智嚴,https://zh.wikisource.org/wiki/Author:%E6%99%BA%E5%9A%B4,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/佛說廣博嚴淨不退轉輪經,智嚴,wikipedia,,,,,,,,False,,missing_page
不詳/佛說懈怠耕者經,惠簡,wikisource,,,,,,,,False,,missing_page
不詳/佛說懈怠耕者經,惠簡,wikisource,,,,,,,,False,,missing_page
不詳/佛說懈怠耕者經,惠簡,wikipedia,,,,,,,,False,,missing_page
不詳/佛說菩薩內戒經,求那跋摩,wikisource,Author:求那跋摩,https://zh.wikisource.org/wiki/Author:%E6%B1%82%E9%82%A3%E8%B7%8B%E6%91%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/佛說菩薩內戒經,求那跋摩,wikipedia,求那跋摩,https://zh.wikipedia.org/wiki/%E6%B1%82%E9%82%A3%E8%B7%8B%E6%91%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/佛遺教經論疏節要,淨源,wikisource,,,,,,,,False,,missing_page
不詳/佛遺教經論疏節要,淨源,wikisource,,,,,,,,False,,missing_page
不詳/佛遺教經論疏節要,淨源,wikipedia,,,,,,,,False,,missing_page
不詳/佛遺教經論疏節要,袾宏,wikisource,,,,,,,,False,,missing_page
不詳/佛遺教經論疏節要,袾宏,wikisource,,,,,,,,False,,missing_page
不詳/佛遺教經論疏節要,袾宏,wikipedia,蓮池祩宏,https://zh.wikipedia.org/wiki/%E8%93%AE%E6%B1%A0%E7%A5%A9%E5%AE%8F,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/促織經 (賈似道),賈似道,wikisource,,,,,,,,False,,missing_page
不詳/促織經 (賈似道),賈似道,wikisource,,,,,,,,False,,missing_page
不詳/促織經 (賈似道),賈似道,wikipedia,贾似道,https://zh.wikipedia.org/wiki/%E8%B4%BE%E4%BC%BC%E9%81%93,1213,1275,南宋,death_year_1275_gt_1127,categories,True,1213年出生；1275年逝世,resolved
不詳/傷寒法祖,任越庵,wikisource,,,,,,,,False,,missing_page
不詳/傷寒法祖,任越庵,wikisource,,,,,,,,False,,missing_page
不詳/傷寒法祖,任越庵,wikipedia,,,,,,,,False,,missing_page
不詳/傷寒發微論,許叔微述,wikisource,,,,,,,,False,,missing_page
不詳/傷寒發微論,許叔微述,wikisource,,,,,,,,False,,missing_page
不詳/傷寒發微論,許叔微述,wikipedia,,,,,,,,False,,missing_page
不詳/傷寒類證活人書,朱肱,wikisource,,,,,,,,False,,missing_page
不詳/傷寒類證活人書,朱肱,wikisource,,,,,,,,False,,missing_page
不詳/傷寒類證活人書,朱肱,wikipedia,朱肱,https://zh.wikipedia.org/wiki/%E6%9C%B1%E8%82%B1,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/儒言,晁說之,wikisource,Author:晁說之,https://zh.wikisource.org/wiki/Author:%E6%99%81%E8%AA%AA%E4%B9%8B,1059,1129,南宋,death_year_1129_gt_1127,categories,True,1059年出生；1129年逝世,resolved
不詳/優古堂詩話,吳幵,wikisource,,,,,,,,False,,missing_page
不詳/優古堂詩話,吳幵,wikisource,,,,,,,,False,,missing_page
不詳/優古堂詩話,吳幵,wikipedia,,,,,,,,False,,missing_page
不詳/優波離問佛經,求那跋摩,wikisource,Author:求那跋摩,https://zh.wikisource.org/wiki/Author:%E6%B1%82%E9%82%A3%E8%B7%8B%E6%91%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/優波離問佛經,求那跋摩,wikipedia,求那跋摩,https://zh.wikipedia.org/wiki/%E6%B1%82%E9%82%A3%E8%B7%8B%E6%91%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/內經知要,李中梓,wikisource,Author:李中梓,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E4%B8%AD%E6%A2%93,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/內經知要,李中梓,wikipedia,李中梓,https://zh.wikipedia.org/wiki/%E6%9D%8E%E4%B8%AD%E6%A2%93,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/全生指迷方,楊仁齋,wikisource,,,,,,,,False,,missing_page
不詳/全生指迷方,楊仁齋,wikisource,,,,,,,,False,,missing_page
不詳/全生指迷方,楊仁齋,wikipedia,,,,,,,,False,,missing_page
不詳/公孫龍子,謝希深,wikisource,,,,,,,,False,,missing_page
不詳/公孫龍子,謝希深,wikisource,,,,,,,,False,,missing_page
不詳/公孫龍子,謝希深,wikipedia,谢绛,https://zh.wikipedia.org/wiki/%E8%B0%A2%E7%BB%9B,994,1039,北宋,death_year_1039_le_1127,categories,True,1039年逝世；994年出生,resolved
不詳/六十頌如理論,龍樹菩薩,wikisource,Author:龍樹菩薩,https://zh.wikisource.org/wiki/Author:%E9%BE%8D%E6%A8%B9%E8%8F%A9%E8%96%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/六十頌如理論,龍樹菩薩,wikipedia,龍樹,https://zh.wikipedia.org/wiki/%E9%BE%8D%E6%A8%B9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/冬日晚望,陳摶,wikisource,,,,,,,,False,,missing_page
不詳/冬日晚望,陳摶,wikisource,,,,,,,,False,,missing_page
不詳/冬日晚望,陳摶,wikipedia,陈抟,https://zh.wikipedia.org/wiki/%E9%99%88%E6%8A%9F,,989,北宋,death_year_989_le_1127,categories,True,989年逝世,resolved
不詳/別三子,陳師道,wikisource,Author:陳師道,https://zh.wikisource.org/wiki/Author:%E9%99%B3%E5%B8%AB%E9%81%93,1053,1101,北宋,death_year_1101_le_1127,categories,True,1053年出生；1101年逝世,resolved
不詳/別鶴曲,李復,wikisource,Author:李復,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BE%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/別鶴曲,李復,wikipedia,李復 (北宋),https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%BE%A9_%28%E5%8C%97%E5%AE%8B%29,1052,1128,南宋,death_year_1128_gt_1127,categories,True,1052年出生；1128年逝世,resolved
不詳/劉氏菊譜,劉蒙,wikisource,,,,,,,,False,,missing_page
不詳/劉氏菊譜,劉蒙,wikisource,,,,,,,,False,,missing_page
不詳/劉氏菊譜,劉蒙,wikipedia,劉矇,https://zh.wikipedia.org/wiki/%E5%8A%89%E7%9F%87,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/劉表廟,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/北牕炙輠錄,左思,wikisource,Author:左思,https://zh.wikisource.org/wiki/Author:%E5%B7%A6%E6%80%9D,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/北牕炙輠錄,左思,wikipedia,左思,https://zh.wikipedia.org/wiki/%E5%B7%A6%E6%80%9D,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/北狩見聞録,曹勳,wikisource,,,,,,,,False,,missing_page
不詳/北狩見聞録,曹勳,wikisource,,,,,,,,False,,missing_page
不詳/北狩見聞録,曹勳,wikipedia,曹勋,https://zh.wikipedia.org/wiki/%E6%9B%B9%E5%8B%8B,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/北邊備對,程大昌,wikisource,,,,,,,,False,,missing_page
不詳/北邊備對,程大昌,wikisource,,,,,,,,False,,missing_page
不詳/北邊備對,程大昌,wikipedia,程大昌,https://zh.wikipedia.org/wiki/%E7%A8%8B%E5%A4%A7%E6%98%8C,1123,1195,南宋,death_year_1195_gt_1127,categories,True,1123年出生；1195年逝世,resolved
不詳/十七史百將傳,張預,wikisource,,,,,,,,False,,missing_page
不詳/十七史百將傳,張預,wikisource,,,,,,,,False,,missing_page
不詳/十七史百將傳,張預,wikipedia,张预,https://zh.wikipedia.org/wiki/%E5%BC%A0%E9%A2%84,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/十歲時遊寺賦詩,吳敏,wikisource,,,,,,,,False,,missing_page
不詳/十歲時遊寺賦詩,吳敏,wikisource,,,,,,,,False,,missing_page
不詳/十歲時遊寺賦詩,吳敏,wikipedia,吳敏,https://zh.wikipedia.org/wiki/%E5%90%B3%E6%95%8F,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/十誦羯磨比丘要用,釋僧璩,wikisource,,,,,,,,False,,missing_page
不詳/十誦羯磨比丘要用,釋僧璩,wikisource,,,,,,,,False,,missing_page
不詳/十誦羯磨比丘要用,釋僧璩,wikipedia,,,,,,,,False,,missing_page
不詳/千秋歲 (謝逸),謝逸,wikisource,Author:謝逸,https://zh.wikisource.org/wiki/Author:%E8%AC%9D%E9%80%B8,,1113,北宋,death_year_1113_le_1127,categories,True,1113年逝世,resolved
不詳/南嶽九真人傳,廖侁,wikisource,,,,,,,,False,,missing_page
不詳/南嶽九真人傳,廖侁,wikisource,,,,,,,,False,,missing_page
不詳/南嶽九真人傳,廖侁,wikipedia,,,,,,,,False,,missing_page
不詳/南嶽總勝集,陳田夫,wikisource,,,,,,,,False,,missing_page
不詳/南嶽總勝集,陳田夫,wikisource,,,,,,,,False,,missing_page
不詳/南嶽總勝集,陳田夫,wikipedia,,,,,,,,False,,missing_page
不詳/南浦 (程垓),程垓,wikisource,Author:程垓,https://zh.wikisource.org/wiki/Author:%E7%A8%8B%E5%9E%93,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/南浦 (程垓),程垓,wikipedia,程垓,https://zh.wikipedia.org/wiki/%E7%A8%8B%E5%9E%93,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/南華竹軒题诗,葛敏修,wikisource,,,,,,,,False,,missing_page
不詳/南華竹軒题诗,葛敏修,wikisource,,,,,,,,False,,missing_page
不詳/南華竹軒题诗,葛敏修,wikipedia,,,,,,,,False,,missing_page
不詳/却聘書,謝枋得,wikisource,,,,,,,,False,,missing_page
不詳/却聘書,謝枋得,wikisource,,,,,,,,False,,missing_page
不詳/却聘書,謝枋得,wikipedia,謝枋得,https://zh.wikipedia.org/wiki/%E8%AC%9D%E6%9E%8B%E5%BE%97,1226,1289,南宋,death_year_1289_gt_1127,categories,True,1226年出生；1289年逝世,resolved
不詳/厚德錄,李元綱,wikisource,,,,,,,,False,,missing_page
不詳/厚德錄,李元綱,wikisource,,,,,,,,False,,missing_page
不詳/厚德錄,李元綱,wikipedia,,,,,,,,False,,missing_page
不詳/友會談叢,上官融,wikisource,,,,,,,,False,,missing_page
不詳/友會談叢,上官融,wikisource,,,,,,,,False,,missing_page
不詳/友會談叢,上官融,wikipedia,,,,,,,,False,,missing_page
不詳/叢林公論,惠彬,wikisource,,,,,,,,False,,missing_page
不詳/叢林公論,惠彬,wikisource,,,,,,,,False,,missing_page
不詳/叢林公論,惠彬,wikipedia,,,,,,,,False,,missing_page
不詳/古今紀要逸編,黃震,wikisource,,,,,,,,False,,missing_page
不詳/古今紀要逸編,黃震,wikisource,,,,,,,,False,,missing_page
不詳/古今紀要逸編,黃震,wikipedia,黄震,https://zh.wikipedia.org/wiki/%E9%BB%84%E9%9C%87,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/史氏菊譜,史正志,wikisource,,,,,,,,False,,missing_page
不詳/史氏菊譜,史正志,wikisource,,,,,,,,False,,missing_page
不詳/史氏菊譜,史正志,wikipedia,,,,,,,,False,,missing_page
不詳/咏玉环,曾覿,wikisource,,,,,,,,False,,missing_page
不詳/咏玉环,曾覿,wikisource,,,,,,,,False,,missing_page
不詳/咏玉环,曾覿,wikipedia,,,,,,,,False,,missing_page
不詳/品茶要錄,黄儒,wikisource,,,,,,,,False,,missing_page
不詳/品茶要錄,黄儒,wikisource,,,,,,,,False,,missing_page
不詳/品茶要錄,黄儒,wikipedia,,,,,,,,False,,missing_page
不詳/喜遷鶯 (吳禮之),吳禮之,wikisource,Author:吳禮之,https://zh.wikisource.org/wiki/Author:%E5%90%B3%E7%A6%AE%E4%B9%8B,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/喜遷鶯 (吳禮之),吳禮之,wikipedia,,,,,,,,False,,missing_page
不詳/嘉禾百詠,張堯,wikisource,,,,,,,,False,,missing_page
不詳/嘉禾百詠,張堯,wikisource,,,,,,,,False,,missing_page
不詳/嘉禾百詠,張堯,wikipedia,,,,,,,,False,,missing_page
不詳/嘲秦覯,陳師道,wikisource,Author:陳師道,https://zh.wikisource.org/wiki/Author:%E9%99%B3%E5%B8%AB%E9%81%93,1053,1101,北宋,death_year_1101_le_1127,categories,True,1053年出生；1101年逝世,resolved
不詳/嚴州圖經,董弅,wikisource,,,,,,,,False,,missing_page
不詳/嚴州圖經,董弅,wikisource,,,,,,,,False,,missing_page
不詳/嚴州圖經,董弅,wikipedia,董弅,https://zh.wikipedia.org/wiki/%E8%91%A3%E5%BC%85,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/四六話,王銍,wikisource,,,,,,,,False,,missing_page
不詳/四六話,王銍,wikisource,,,,,,,,False,,missing_page
不詳/四六話,王銍,wikipedia,王銍,https://zh.wikipedia.org/wiki/%E7%8E%8B%E9%8A%8D,,1144,南宋,death_year_1144_gt_1127,categories,True,1144年逝世,resolved
不詳/四六談麈,謝伋,wikisource,,,,,,,,False,,missing_page
不詳/四六談麈,謝伋,wikisource,,,,,,,,False,,missing_page
不詳/四六談麈,謝伋,wikipedia,謝伋,https://zh.wikipedia.org/wiki/%E8%AC%9D%E4%BC%8B,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/四逸臺,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/城南寓居,陳師道,wikisource,Author:陳師道,https://zh.wikisource.org/wiki/Author:%E9%99%B3%E5%B8%AB%E9%81%93,1053,1101,北宋,death_year_1101_le_1127,categories,True,1053年出生；1101年逝世,resolved
不詳/墨池,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/墨經,晁說之,wikisource,Author:晁說之,https://zh.wikisource.org/wiki/Author:%E6%99%81%E8%AA%AA%E4%B9%8B,1059,1129,南宋,death_year_1129_gt_1127,categories,True,1059年出生；1129年逝世,resolved
不詳/外科精要,陳自明,wikisource,,,,,,,,False,,missing_page
不詳/外科精要,陳自明,wikisource,,,,,,,,False,,missing_page
不詳/外科精要,陳自明,wikipedia,陈自明,https://zh.wikipedia.org/wiki/%E9%99%88%E8%87%AA%E6%98%8E,1190,1270,,not_song_context,intro_lifespan,False,1190年—1270年,rejected_non_song_or_disambiguation
不詳/多麗 (李良定公席上賦),李良定公席上賦,wikisource,,,,,,,,False,,missing_page
不詳/多麗 (李良定公席上賦),李良定公席上賦,wikisource,,,,,,,,False,,missing_page
不詳/多麗 (李良定公席上賦),李良定公席上賦,wikipedia,,,,,,,,False,,missing_page
不詳/夢中作 (王珩),王珩,wikisource,,,,,,,,False,,missing_page
不詳/夢中作 (王珩),王珩,wikisource,,,,,,,,False,,missing_page
不詳/夢中作 (王珩),王珩,wikipedia,王珩,https://zh.wikipedia.org/wiki/%E7%8E%8B%E7%8F%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/大乘二十頌論,龍樹菩薩,wikisource,Author:龍樹菩薩,https://zh.wikisource.org/wiki/Author:%E9%BE%8D%E6%A8%B9%E8%8F%A9%E8%96%A9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/大乘二十頌論,龍樹菩薩,wikipedia,龍樹,https://zh.wikipedia.org/wiki/%E9%BE%8D%E6%A8%B9,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/大理國淵公塔之碑銘,趙佑,wikisource,,,,,,,,False,,missing_page
不詳/大理國淵公塔之碑銘,趙佑,wikisource,,,,,,,,False,,missing_page
不詳/大理國淵公塔之碑銘,趙佑,wikipedia,趙佑,https://zh.wikipedia.org/wiki/%E8%B6%99%E4%BD%91,,,,not_song_context,no_dates,False,,rejected_non_song_or_disambiguation
不詳/天封觀將軍柏,李廌,wikisource,Author:李廌,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E5%BB%8C,1059,1109,北宋,death_year_1109_le_1127,categories,True,1059年出生；1109年逝世,resolved
不詳/天老神光經,蘇登,wikisource,,,,,,,,False,,missing_page
不詳/天老神光經,蘇登,wikisource,,,,,,,,False,,missing_page
不詳/天老神光經,蘇登,wikipedia,,,,,,,,False,,missing_page
不詳/太上混元老子史略,謝守灝,wikisource,Author:謝守灝,https://zh.wikisource.org/wiki/Author:%E8%AC%9D%E5%AE%88%E7%81%9D,,,,insufficient_date_evidence,no_dates,True,,no_usable_date
不詳/太上混元老子史略,謝守灝,wikipedia,,,,,,,,False,,missing_page
不詳/好事近 (蔣子雲),蔣子雲,wikisource,,,,,,,,False,,missing_page
不詳/好事近 (蔣子雲),蔣子雲,wikisource,,,,,,,,False,,missing_page
不詳/好事近 (蔣子雲),蔣子雲,wikipedia,,,,,,,,False,,missing_page
不詳/如夢令 (李清照),李清照,wikisource,Author:李清照,https://zh.wikisource.org/wiki/Author:%E6%9D%8E%E6%B8%85%E7%85%A7,1084,1155,南宋,death_year_1155_gt_1127,categories,True,1084年出生；1155年逝世,resolved
不詳/姓解,邵思,wikisource,,,,,,,,False,,missing_page
不詳/姓解,邵思,wikisource,,,,,,,,False,,missing_page
