row_uid	polity_id	display_name	start_year	end_year	type	periods	english_name	english_page_title	ja_page_title	ja_name_source	raw_dates	interval_index	date_basis	region_en	province_en	review_status	notes	computed_periods	periods_original	merge_status	merge_issues
han_0286	japan.takasu	高須藩	1600	1676	藩	安土桃山時代;江戸時代	Takasu	Takasu Domain	高須藩	html_alternate_ja	1600-1676/1700-1870	1	polity	Tōkai	Mino Province (Present-day Southern Gifu Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0287	japan.takasu	高須藩	1700	1870	藩	江戸時代;明治時代	Takasu	Takasu Domain	高須藩	html_alternate_ja	1600-1676/1700-1870	2	polity	Tōkai	Mino Province (Present-day Southern Gifu Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0288	japan.ogakishinden	大垣新田藩	1688	1871	藩	江戸時代;明治時代	Ōgakishinden	Ōgakishinden Domain			1688-1871		polity	Tōkai	Mino Province (Present-day Southern Gifu Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0289	japan.nagashima	長島藩	1601	1621	藩	安土桃山時代;江戸時代	Nagashima	Nagashima Domain	長島藩	html_alternate_ja	1601-1621/1649-1871	1	polity	Kansai	Ise Province (Present-day Central Mie Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0290	japan.nagashima	長島藩	1649	1871	藩	江戸時代;明治時代	Nagashima	Nagashima Domain	長島藩	html_alternate_ja	1601-1621/1649-1871	2	polity	Kansai	Ise Province (Present-day Central Mie Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0291	japan.ise_saijo	伊勢西条藩	1726	1781	藩	江戸時代	Ise-saijo	Ise-saijo Domain			1726-1781		polity	Kansai	Ise Province (Present-day Central Mie Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0292	japan.toba	鳥羽藩	1597	1680	藩	安土桃山時代;江戸時代	Toba	Toba Domain	鳥羽藩	html_alternate_ja	1597-1680/1691-1871	1	polity	Kansai	Shima Province (Present-day Eastern Mie Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0293	japan.toba	鳥羽藩	1691	1871	藩	江戸時代;明治時代	Toba	Toba Domain	鳥羽藩	html_alternate_ja	1597-1680/1691-1871	2	polity	Kansai	Shima Province (Present-day Eastern Mie Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0294	japan.miyagawa	近江宮川藩	1698	1871	藩	江戸時代;明治時代	Ōmi-Miyagawa	Ōmi-Miyagawa Domain			1698-1871		polity	Kansai	Ōmi Province (Present-day Shiga Prefecture)	missing_japanese_name	should be Ōmi-Miyagawa Domain	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0295	japan.katada	堅田藩	1698	1826	藩	江戸時代	Katada	Katada Domain			1698-1826		polity	Kansai	Ōmi Province (Present-day Shiga Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0296	japan.hikoneshinden	彦根新田藩	1714	1734	藩	江戸時代	Hikoneshinden	Hikoneshinden Domain			1714-1734		polity	Kansai	Ōmi Province (Present-day Shiga Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0297	japan.yagyu	柳生藩	1636	1869	藩	江戸時代;明治時代	Yagyū	Yagyū Domain			1636-1869		polity	Kansai	Yamato Province (Present-day Nara Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0298	japan.gose	御所藩	1620	1629	藩	江戸時代	Gose	Gose Domain			1620-1629		polity	Kansai	Yamato Province (Present-day Nara Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0299	japan.kaiju_shibamura	戒重柴村藩	1615	1871	藩	江戸時代;明治時代	Kaiju-Shibamura	Kaiju-Shibamura Domain			1615-1871		polity	Kansai	Yamato Province (Present-day Nara Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0300	japan.kujira	鯖石藩	1863	1871	藩	江戸時代;明治時代	Kujira	Kujira Domain			1863-1871		polity	Kansai	Yamato Province (Present-day Nara Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0301	japan.tatsuta	龍田藩	1601	1655	藩	安土桃山時代;江戸時代	Tatsuta	Tatsuta Domain			1601-1655		polity	Kansai	Yamato Province (Present-day Nara Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0302	japan.tawaramoto	田原本藩	1583	1871	藩	安土桃山時代;江戸時代;明治時代	Tawaramoto	Tawaramoto Domain			1583-1871		polity	Kansai	Yamato Province (Present-day Nara Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代;明治時代	安土桃山時代;江戸時代;明治時代	folder_ready	
han_0303	japan.yamato_shinjo	大和新庄藩	1600	1863	藩	安土桃山時代;江戸時代	Yamato-Shinjo	Yamato-Shinjo Domain			1600–1863		polity	Kansai	Yamato Province (Present-day Nara Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0304	japan.kii_tanabe	紀伊田辺藩	1619	1871	藩	江戸時代;明治時代	Kii-Tanabe	Kii-Tanabe Domain			1619-1871		polity	Kansai	Kii Province (Present-day Wakayama and Southern Mie Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0305	japan.kii_shingu	"	紀伊新宮藩"	1600	1871	藩	安土桃山時代;江戸時代;明治時代	Kii-Shingu	Kii-Shingu Domain			1600-1871		polity	Kansai	Kii Province (Present-day Wakayama and Southern Mie Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代;明治時代	安土桃山時代;江戸時代;明治時代	folder_ready	
han_0306	japan.tanba_kameyama	丹波亀山藩	1600	1602	藩	安土桃山時代	Tanba-Kameyama	Tanba-Kameyama Domain	丹波亀山藩	html_alternate_ja	1600-1602/1619-1871	1	polity	Kansai	Tanba Province (Present-day Northeastern Hyogo and Central Kyoto Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代	安土桃山時代	folder_ready	
han_0307	japan.tanba_kameyama	丹波亀山藩	1619	1871	藩	江戸時代;明治時代	Tanba-Kameyama	Tanba-Kameyama Domain	丹波亀山藩	html_alternate_ja	1600-1602/1619-1871	2	polity	Kansai	Tanba Province (Present-day Northeastern Hyogo and Central Kyoto Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0308	japan.fukuchiyama	福知山藩	1600	1620	藩	安土桃山時代;江戸時代	Fukuchiyama	Fukuchiyama Domain	福知山藩	html_alternate_ja	1600-1620/1621-1871	1	polity	Kansai	Tanba Province (Present-day Northeastern Hyogo and Central Kyoto Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0309	japan.fukuchiyama	福知山藩	1621	1871	藩	江戸時代;明治時代	Fukuchiyama	Fukuchiyama Domain	福知山藩	html_alternate_ja	1600-1620/1621-1871	2	polity	Kansai	Tanba Province (Present-day Northeastern Hyogo and Central Kyoto Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0310	japan.miyazu	宮津藩	1600	1666	藩	安土桃山時代;江戸時代	Miyazu	Miyazu Domain	宮津藩	html_alternate_ja	1600-1666/1669-1871	1	polity	Kansai	Tango Province (Present-day Northern Kyoto Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0311	japan.miyazu	宮津藩	1669	1871	藩	江戸時代;明治時代	Miyazu	Miyazu Domain	宮津藩	html_alternate_ja	1600-1666/1669-1871	2	polity	Kansai	Tango Province (Present-day Northern Kyoto Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0312	japan.mineyama	峰山藩	1620	1668	藩	江戸時代	Mineyama	Mineyama Domain (Tango)	峰山藩	html_alternate_ja	1620–1668		polity	Kansai	Tango Province (Present-day Northern Kyoto Prefecture)	link_label_differs_from_page	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0313	japan.fukumoto	福本藩	1663	1871	藩	江戸時代;明治時代	Fukumoto	Fukumoto Domain			1663-1871		polity	Kansai	Harima Province (Present-day Southern Hyogo Prefecture)	missing_japanese_name	Apparently had an abolition at some point but unsure	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0314	japan.yagi	八木藩	1585	1591	藩	安土桃山時代	Yagi	Yagi Domain			1585-1591		polity	Kansai	Tajima Province (Present-day Northern Hyogo Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代	安土桃山時代	folder_ready	
han_0315	japan.kaibara	柏原藩	1598	1650	藩	安土桃山時代;江戸時代	Kaibara	Kaibara Domain	柏原藩	html_alternate_ja	1598-1650/1695-1871	1	polity	Kansai	Tajima Province (Present-day Northern Hyogo Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0316	japan.kaibara	柏原藩	1695	1871	藩	江戸時代;明治時代	Kaibara	Kaibara Domain	柏原藩	html_alternate_ja	1598-1650/1695-1871	2	polity	Kansai	Tajima Province (Present-day Northern Hyogo Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0317	japan.awaji_sumoto	淡路洲本藩	1678	1725	藩	江戸時代	Awaji-sumoto	Awaji-sumoto Domain			1678-1725		polity	Kansai	Awaji Province (Present-day City of Hyogo Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0318	japan.kurayoshi	倉吉藩	1614	1622	藩	江戸時代	Kurayoshi	Kurayoshi Domain			1614-1622		polity	Chūgoku	Hōki Province (Present-day Western Tottori Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0319	japan.kurosaka	黒坂藩	1611	1618	藩	江戸時代	Kurosaka	Kurosaka Domain			1611-1618		polity	Chūgoku	Hōki Province (Present-day Western Tottori Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0320	japan.yabase	矢矧藩	1610	1616	藩	江戸時代	Yabase	Yabase Domain			1610-1616		polity	Chūgoku	Hōki Province (Present-day Western Tottori Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0321	japan.mori	松江藩	1677	1871	藩	江戸時代;明治時代	Mori	Mori Domain (Izumo)	松江藩	html_alternate_ja	1677-1871		polity	Chūgoku	Izumo Province (Present-day Eastern Shimane Prefecture)	link_label_differs_from_page	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0322	japan.matsueshinden	松江新田藩	1701	1704	藩	江戸時代	Matsueshinden	Matsueshinden Domain			1701-1704		polity	Chūgoku	Izumo Province (Present-day Eastern Shimane Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0323	japan.yoshinaga	吉永藩	1682	1871	藩	江戸時代;明治時代	Yoshinaga	Yoshinaga Domain			1682-1871		polity	Chūgoku	Iwami Province (Present-day Western Shimane Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0324	japan.koshima	越島藩	1648	1649	藩	江戸時代	Koshima	Koshima Domain			1648-1649		polity	Chūgoku	Bizen Province (Present-day Southwestern Okayama Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0325	japan.tsuyamashinden	津山新田藩	1676	1697	藩	江戸時代	Tsuyamashinden	Tsuyamashinden Domain			1676-1697		polity	Chūgoku	Mimasaka Province (Present-day Northeastern Okayama Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0326	japan.katsuyama	美作勝山藩	1624	1683	藩	江戸時代	Katsuyama	Katsuyama Domain	美作勝山藩	html_alternate_ja	1624-1683/1691-1871	1	polity	Chūgoku	Mimasaka Province (Present-day Northeastern Okayama Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0327	japan.katsuyama	美作勝山藩	1691	1871	藩	江戸時代;明治時代	Katsuyama	Katsuyama Domain	美作勝山藩	html_alternate_ja	1624-1683/1691-1871	2	polity	Chūgoku	Mimasaka Province (Present-day Northeastern Okayama Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0328	japan.niwase	庭瀬藩	1600	1679	藩	安土桃山時代;江戸時代	Niwase	Niwase Domain	庭瀬藩	html_alternate_ja	1600-1679/16831683/1693-1697/1699-1871	1	polity	Chūgoku	Bitchū Province (Present-day Western Okayama Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0329	japan.niwase	庭瀬藩	1693	1697	藩	江戸時代	Niwase	Niwase Domain	庭瀬藩	html_alternate_ja	1600-1679/16831683/1693-1697/1699-1871	2	polity	Chūgoku	Bitchū Province (Present-day Western Okayama Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0330	japan.niwase	庭瀬藩	1699	1871	藩	江戸時代;明治時代	Niwase	Niwase Domain	庭瀬藩	html_alternate_ja	1600-1679/16831683/1693-1697/1699-1871	3	polity	Chūgoku	Bitchū Province (Present-day Western Okayama Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0331	japan.ikusaka	生坂藩	1672	1871	藩	江戸時代;明治時代	Ikusaka	Ikusaka Domain			1672 - 1871		polity	Chūgoku	Bitchū Province (Present-day Western Okayama Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0332	japan.asao	浅尾藩	1603	1871	藩	江戸時代;明治時代	Asao	Asao Domain			1603-1871		polity	Chūgoku	Bitchū Province (Present-day Western Okayama Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0333	japan.kamogata	鴨方藩	1672	1868	藩	江戸時代	Kamogata	Kamogata Domain			1672-1868		polity	Chūgoku	Bitchū Province (Present-day Western Okayama Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0334	japan.bitchu_matsuyama	備中松山藩	1600	1871	藩	安土桃山時代;江戸時代;明治時代	Bitchu-Matsuyama	Bitchū-Matsuyama Domain	備中松山藩	html_alternate_ja	1600-1871		polity	Chūgoku	Bitchū Province (Present-day Western Okayama Prefecture)	link_label_differs_from_page	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代;明治時代	安土桃山時代;江戸時代;明治時代	folder_ready	
han_0335	japan.nariwa	"	成羽藩"	1639	1868	藩	江戸時代	Nariwa	Nariwa Domain			1639-1868		polity	Chūgoku	Bitchū Province (Present-day Western Okayama Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0336	japan.nishiebara	西江原藩	1697	1707	藩	江戸時代	Nishiebara	Nishiebara Domain			dates unknown		polity	Chūgoku	Bitchū Province (Present-day Western Okayama Prefecture)	unknown_dates;missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0337	japan.fukuyama	備後福山藩	1619	1698	藩	江戸時代	Fukuyama	Fukuyama Domain	備後福山藩	html_alternate_ja	1619-1698/1700-1871	1	polity	Chūgoku	Bingo Province (Present-day Eastern Hiroshima Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0338	japan.fukuyama	備後福山藩	1700	1871	藩	江戸時代;明治時代	Fukuyama	Fukuyama Domain	備後福山藩	html_alternate_ja	1619-1698/1700-1871	2	polity	Chūgoku	Bingo Province (Present-day Eastern Hiroshima Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0339	japan.mihara	三原藩	1582	1608	藩	安土桃山時代;江戸時代	Mihara	Mihara Domain	三原浅野家	html_alternate_ja	1582-1608/1619-1871	1	polity	Chūgoku	Bingo Province (Present-day Eastern Hiroshima Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0340	japan.mihara	三原藩	1619	1871	藩	江戸時代;明治時代	Mihara	Mihara Domain	三原浅野家	html_alternate_ja	1582-1608/1619-1871	2	polity	Chūgoku	Bingo Province (Present-day Eastern Hiroshima Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0341	japan.miyoshi	三次藩	1632	1720	藩	江戸時代	Miyoshi	Miyoshi Domain			1632-1720		polity	Chūgoku	Bingo Province (Present-day Eastern Hiroshima Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0342	japan.kudamatsu	下松藩	1617	1871	藩	江戸時代;明治時代	Kudamatsu	Kudamatsu Domain			dates unknown		polity	Chūgoku	Suō Province (Present-day Eastern Yamaguchi Prefecture)	unknown_dates;missing_japanese_name	Recognised in 1634 by the Shogunate. Returned to the Yamaguchi Domain in May 1871 before the full abolition of the Han system.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0343	japan.takamatsu	高松藩	1587	1640	藩	安土桃山時代;江戸時代	Takamatsu	Takamatsu Domain	高松藩	html_alternate_ja	1587-1640/1642-1871	1	polity	Shikoku	Sanuki Province (Present-day Kagawa Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0344	japan.takamatsu	高松藩	1642	1871	藩	江戸時代;明治時代	Takamatsu	Takamatsu Domain	高松藩	html_alternate_ja	1587-1640/1642-1871	2	polity	Shikoku	Sanuki Province (Present-day Kagawa Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0345	japan.marugame	丸亀藩	1587	1640	藩	安土桃山時代;江戸時代	Marugame	Marugame Domain	丸亀藩	html_alternate_ja	1587-1640/1642-1871	1	polity	Shikoku	Sanuki Province (Present-day Kagawa Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0346	japan.marugame	丸亀藩	1642	1871	藩	江戸時代;明治時代	Marugame	Marugame Domain	丸亀藩	html_alternate_ja	1587-1640/1642-1871	2	polity	Shikoku	Sanuki Province (Present-day Kagawa Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0347	japan.tadotsu	多度津藩	1694	1871	藩	江戸時代;明治時代	Tadotsu	Tadotsu Domain	多度津藩	html_alternate_ja	1694-1871		polity	Shikoku	Sanuki Province (Present-day Kagawa Prefecture)	link_label_differs_from_page	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0348	japan.saijo	西条藩	1636	1665	藩	江戸時代	Saijō	Saijō Domain	西条藩	html_alternate_ja	1636-1665/1670-1871	1	polity	Shikoku	Iyo Province (Present-day Ehime Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0349	japan.saijo	西条藩	1670	1871	藩	江戸時代;明治時代	Saijō	Saijō Domain	西条藩	html_alternate_ja	1636-1665/1670-1871	2	polity	Shikoku	Iyo Province (Present-day Ehime Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0350	japan.imabari	今治藩	1600	1608	藩	安土桃山時代;江戸時代	Imabari	Imabari Domain	今治藩	html_alternate_ja	1600-1608/1635-1871	1	polity	Shikoku	Iyo Province (Present-day Ehime Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	安土桃山時代;江戸時代	安土桃山時代;江戸時代	folder_ready	
han_0351	japan.imabari	今治藩	1635	1871	藩	江戸時代;明治時代	Imabari	Imabari Domain	今治藩	html_alternate_ja	1600-1608/1635-1871	2	polity	Shikoku	Iyo Province (Present-day Ehime Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0352	japan.uwajima	宇和島藩	1608	1613	藩	江戸時代	Uwajima	Uwajima Domain	宇和島藩	html_alternate_ja	1608-1613/1614--1871	1	polity	Shikoku	Iyo Province (Present-day Ehime Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0353	japan.uwajima	宇和島藩	1614	1871	藩	江戸時代;明治時代	Uwajima	Uwajima Domain	宇和島藩	html_alternate_ja	1608-1613/1614--1871	2	polity	Shikoku	Iyo Province (Present-day Ehime Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0354	japan.tomida	富田藩	1678	1725	藩	江戸時代	Tomida	Tomida Domain			dates unknown		polity	Shikoku	Iyo Province (Present-day Ehime Prefecture)	unknown_dates;missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0355	japan.matsuyamashinden	松山新田藩	1720	1765	藩	江戸時代	Matsuyamashinden	Matsuyamashinden Domain			1720-1765		polity	Shikoku	Iyo Province (Present-day Ehime Prefecture)	missing_japanese_name	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0356	japan.tosa_shinden	土佐新田藩	1780	1871	藩	江戸時代;明治時代	Tosa-Shinden	Tosa Domain	土佐藩	html_alternate_ja	1780-1871		polity	Shikoku	Tosa Province (Present-day Kochi Prefecture)	link_label_differs_from_page	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0357	japan.torenji	東蓮寺藩	1623	1677	藩	江戸時代	Tōrenji	Tōrenji Domain			1623-1677/1688-1720	1	polity	Kyūshū	Chikuzen Province (Present-day Northwestern Fukuoka Prefecture)	missing_japanese_name;multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0358	japan.torenji	東蓮寺藩	1688	1720	藩	江戸時代	Tōrenji	Tōrenji Domain			1623-1677/1688-1720	2	polity	Kyūshū	Chikuzen Province (Present-day Northwestern Fukuoka Prefecture)	missing_japanese_name;multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0359	japan.miike	三池藩	1621	1806	藩	江戸時代	Miike	Miike Domain	三池藩	html_alternate_ja	1621-1806/1868-1871	1	polity	Kyūshū	Chikugo Province (Present-day Southern Fukuoka Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代	江戸時代	folder_ready	
han_0360	japan.miike	三池藩	1868	1871	藩	明治時代	Miike	Miike Domain	三池藩	html_alternate_ja	1621-1806/1868-1871	2	polity	Kyūshū	Chikugo Province (Present-day Southern Fukuoka Prefecture)	multiple_intervals	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	明治時代	明治時代	folder_ready	
han_0361	japan.kokura_shinden	小倉新田藩	1667	1871	藩	江戸時代;明治時代	Kokura Shinden	Kokura Domain	小倉藩	html_alternate_ja	1667-1871		polity	Kyūshū	Buzen Province (Present-day Northeastern Fukuoka and Northwestern Oita Prefecture)	link_label_differs_from_page	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	江戸時代;明治時代	江戸時代;明治時代	folder_ready	
han_0362	japan.kitsuki	杵築藩	1394	1871	藩	室町時代;安土桃山時代;江戸時代;明治時代	Kitsuki	Kitsuki Domain	杵築藩	html_alternate_ja	de facto: 1394-1871/de jure: 1632-1871		polity	Kyūshū	Bungo Province (Present-day Central Oita Prefecture)	selected_de_facto_dates	Dates from English List of han; Japanese names resolved from manual overrides or non-API English page HTML.	室町時代;安土桃山時代;江戸時代;明治時代	室町時代;安土桃山時代;江戸時代;明治時代	folder_ready	
