moe_id,glyph,canonical_moe_id,canonical_glyph,status,error,record_url
A00160-012,󰉽,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00160-013,󰉾,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00160-015,󷈂,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00160-016,󰊁,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00160-017,󰊂,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00160-019,󰊃,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00160-020,𨶊,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00160-022,󰊄,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00160-023,󰊅,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00160-024,󰊆,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00160-026,󰊇,A00160,俊,canonical_group_error,A00160 俊: LookupError: A00160: search for canonical glyph '俊' returned no detail IDs.,
A00161-001,𢓾,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-002,󰊈,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-003,󰊉,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-004,圱,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-005,󱸾,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-006,󰊋,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-007,󰊌,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-008,󰊍,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-009,󰊎,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-010,󰊏,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-011,󰊐,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-015,󰊑,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-015-1,󰊒,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00161-015-2,󰊓,A00161,俗,canonical_group_error,A00161 俗: LookupError: A00161: search for canonical glyph '俗' returned no detail IDs.,
A00162-001,㚢,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00162-002,𠆸,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00162-003,㑄,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00162-004,侮,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00162-005,󰊔,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00162-006,󰊕,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00162-008,󰊖,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00162-009,󰊗,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00162-010,娒,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00162-011,󰊘,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00162-012,𢘃,A00162,侮,canonical_group_error,A00162 侮: LookupError: A00162: search for canonical glyph '侮' returned no detail IDs.,
A00163-001,悧,A00163,俐,canonical_group_error,A00163 俐: LookupError: A00163: search for canonical glyph '俐' returned no detail IDs.,
A00165-001,󰊙,A00165,係,canonical_group_error,A00165 係: LookupError: A00165: search for canonical glyph '係' returned no detail IDs.,
A00165-002,󰊚,A00165,係,canonical_group_error,A00165 係: LookupError: A00165: search for canonical glyph '係' returned no detail IDs.,
A00165-003,󰊛,A00165,係,canonical_group_error,A00165 係: LookupError: A00165: search for canonical glyph '係' returned no detail IDs.,
A00167-001,爼,A00167,俎,canonical_group_error,A00167 俎: LookupError: A00167: search for canonical glyph '俎' returned no detail IDs.,
A00167-002,𤕲,A00167,俎,canonical_group_error,A00167 俎: LookupError: A00167: search for canonical glyph '俎' returned no detail IDs.,
A00167-003,󰊜,A00167,俎,canonical_group_error,A00167 俎: LookupError: A00167: search for canonical glyph '俎' returned no detail IDs.,
A00168-001,兪,A00168,俞,canonical_group_error,A00168 俞: LookupError: A00168: search for canonical glyph '俞' returned no detail IDs.,
A00168-002,󷉏,A00168,俞,canonical_group_error,A00168 俞: LookupError: A00168: search for canonical glyph '俞' returned no detail IDs.,
A00168-003,󰊞,A00168,俞,canonical_group_error,A00168 俞: LookupError: A00168: search for canonical glyph '俞' returned no detail IDs.,
A00168-004,󰊝,A00168,俞,canonical_group_error,A00168 俞: LookupError: A00168: search for canonical glyph '俞' returned no detail IDs.,
A00168-005,󷉒,A00168,俞,canonical_group_error,A00168 俞: LookupError: A00168: search for canonical glyph '俞' returned no detail IDs.,
A00170-001,𠊑,A00170,倍,canonical_group_error,A00170 倍: LookupError: A00170: search for canonical glyph '倍' returned no detail IDs.,
A00170-002,𠋭,A00170,倍,canonical_group_error,A00170 倍: LookupError: A00170: search for canonical glyph '倍' returned no detail IDs.,
A00170-003,俖,A00170,倍,canonical_group_error,A00170 倍: LookupError: A00170: search for canonical glyph '倍' returned no detail IDs.,
A00170-004,𧴥,A00170,倍,canonical_group_error,A00170 倍: LookupError: A00170: search for canonical glyph '倍' returned no detail IDs.,
A00171-001,㑂,A00171,倣,canonical_group_error,A00171 倣: LookupError: A00171: search for canonical glyph '倣' returned no detail IDs.,
A00172-001,頫,A00172,俯,canonical_group_error,A00172 俯: LookupError: A00172: search for canonical glyph '俯' returned no detail IDs.,
A00172-002,俛,A00172,俯,canonical_group_error,A00172 俯: LookupError: A00172: search for canonical glyph '俯' returned no detail IDs.,
A00172-003,󰊡,A00172,俯,canonical_group_error,A00172 俯: LookupError: A00172: search for canonical glyph '俯' returned no detail IDs.,
A00172-004,󰊢,A00172,俯,canonical_group_error,A00172 俯: LookupError: A00172: search for canonical glyph '俯' returned no detail IDs.,
A00173-001,劵,A00173,倦,canonical_group_error,A00173 倦: LookupError: A00173: search for canonical glyph '倦' returned no detail IDs.,
A00173-002,𠢏,A00173,倦,canonical_group_error,A00173 倦: LookupError: A00173: search for canonical glyph '倦' returned no detail IDs.,
A00173-003,𢛗,A00173,倦,canonical_group_error,A00173 倦: LookupError: A00173: search for canonical glyph '倦' returned no detail IDs.,
A00173-010,󱷰,A00173,倦,canonical_group_error,A00173 倦: LookupError: A00173: search for canonical glyph '倦' returned no detail IDs.,
A00173-011-1,惓,A00173,倦,canonical_group_error,A00173 倦: LookupError: A00173: search for canonical glyph '倦' returned no detail IDs.,
A00173-012,󰊦,A00173,倦,canonical_group_error,A00173 倦: LookupError: A00173: search for canonical glyph '倦' returned no detail IDs.,
A00173-014,𠉮,A00173,倦,canonical_group_error,A00173 倦: LookupError: A00173: search for canonical glyph '倦' returned no detail IDs.,
A00173-017,󰊧,A00173,倦,canonical_group_error,A00173 倦: LookupError: A00173: search for canonical glyph '倦' returned no detail IDs.,
A00176-001,󰊨,A00176,倩,canonical_group_error,A00176 倩: LookupError: A00176: search for canonical glyph '倩' returned no detail IDs.,
A00177-001,󰎪,A00177,倖,canonical_group_error,A00177 倖: LookupError: A00177: search for canonical glyph '倖' returned no detail IDs.,
A00179-001,値,A00179,值,canonical_group_error,A00179 值: LookupError: A00179: search for canonical glyph '值' returned no detail IDs.,
A00179-002,󰊭,A00179,值,canonical_group_error,A00179 值: LookupError: A00179: search for canonical glyph '值' returned no detail IDs.,
A00179-003,󰊮,A00179,值,canonical_group_error,A00179 值: LookupError: A00179: search for canonical glyph '值' returned no detail IDs.,
A00179-004,󰉒,A00179,值,canonical_group_error,A00179 值: LookupError: A00179: search for canonical glyph '值' returned no detail IDs.,
A00179-006,󰊰,A00179,值,canonical_group_error,A00179 值: LookupError: A00179: search for canonical glyph '值' returned no detail IDs.,
A00179-007,󰍗,A00179,值,canonical_group_error,A00179 值: LookupError: A00179: search for canonical glyph '值' returned no detail IDs.,
A00179-010,󰊲,A00179,值,canonical_group_error,A00179 值: LookupError: A00179: search for canonical glyph '值' returned no detail IDs.,
A00179-011,𥩳,A00179,值,canonical_group_error,A00179 值: LookupError: A00179: search for canonical glyph '值' returned no detail IDs.,
A00180-001,徣,A00180,借,canonical_group_error,A00180 借: LookupError: A00180: search for canonical glyph '借' returned no detail IDs.,
A00180-002,󰊳,A00180,借,canonical_group_error,A00180 借: LookupError: A00180: search for canonical glyph '借' returned no detail IDs.,
A00180-003,󰍍,A00180,借,canonical_group_error,A00180 借: LookupError: A00180: search for canonical glyph '借' returned no detail IDs.,
A00181-001,𠋣,A00181,倚,canonical_group_error,A00181 倚: LookupError: A00181: search for canonical glyph '倚' returned no detail IDs.,
A00184-001,󰊶,A00184,俺,canonical_group_error,A00184 俺: LookupError: A00184: search for canonical glyph '俺' returned no detail IDs.,
A00184-002,󰊷,A00184,俺,canonical_group_error,A00184 俺: LookupError: A00184: search for canonical glyph '俺' returned no detail IDs.,
A00186-001,𩋎,A00186,倔,canonical_group_error,A00186 倔: LookupError: A00186: search for canonical glyph '倔' returned no detail IDs.,
A00186-002,𩍞,A00186,倔,canonical_group_error,A00186 倔: LookupError: A00186: search for canonical glyph '倔' returned no detail IDs.,
A00186-003,󰊺,A00186,倔,canonical_group_error,A00186 倔: LookupError: A00186: search for canonical glyph '倔' returned no detail IDs.,
A00186-004,󰊻,A00186,倔,canonical_group_error,A00186 倔: LookupError: A00186: search for canonical glyph '倔' returned no detail IDs.,
A00186-004-1,誳,A00186,倔,canonical_group_error,A00186 倔: LookupError: A00186: search for canonical glyph '倔' returned no detail IDs.,
A00188-001,倶,A00188,俱,canonical_group_error,A00188 俱: LookupError: A00188: search for canonical glyph '俱' returned no detail IDs.,
A00188-002,󷇿,A00188,俱,canonical_group_error,A00188 俱: LookupError: A00188: search for canonical glyph '俱' returned no detail IDs.,
A00188-003,󱹅,A00188,俱,canonical_group_error,A00188 俱: LookupError: A00188: search for canonical glyph '俱' returned no detail IDs.,
A00188-004,󰉆,A00188,俱,canonical_group_error,A00188 俱: LookupError: A00188: search for canonical glyph '俱' returned no detail IDs.,
A00188-005,󰊿,A00188,俱,canonical_group_error,A00188 俱: LookupError: A00188: search for canonical glyph '俱' returned no detail IDs.,
A00188-007,󰋀,A00188,俱,canonical_group_error,A00188 俱: LookupError: A00188: search for canonical glyph '俱' returned no detail IDs.,
A00188-008,󰋁,A00188,俱,canonical_group_error,A00188 俱: LookupError: A00188: search for canonical glyph '俱' returned no detail IDs.,
A00188-009,󰋂,A00188,俱,canonical_group_error,A00188 俱: LookupError: A00188: search for canonical glyph '俱' returned no detail IDs.,
A00188-010,󰋃,A00188,俱,canonical_group_error,A00188 俱: LookupError: A00188: search for canonical glyph '俱' returned no detail IDs.,
A00190-001,个,A00190,個,canonical_group_error,A00190 個: LookupError: A00190: search for canonical glyph '個' returned no detail IDs.,
A00190-002,亇,A00190,個,canonical_group_error,A00190 個: LookupError: A00190: search for canonical glyph '個' returned no detail IDs.,
A00190-003,𠇂,A00190,個,canonical_group_error,A00190 個: LookupError: A00190: search for canonical glyph '個' returned no detail IDs.,
A00190-004,󰋄,A00190,個,canonical_group_error,A00190 個: LookupError: A00190: search for canonical glyph '個' returned no detail IDs.,
A00190-005,󰋅,A00190,個,canonical_group_error,A00190 個: LookupError: A00190: search for canonical glyph '個' returned no detail IDs.,
A00190-006,󰋆,A00190,個,canonical_group_error,A00190 個: LookupError: A00190: search for canonical glyph '個' returned no detail IDs.,
A00190-007,箇,A00190,個,canonical_group_error,A00190 個: LookupError: A00190: search for canonical glyph '個' returned no detail IDs.,
