relative_path,changed,skipped,old_nation,new_nation,old_times,new_times,old_region,new_region,reason
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_41.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_42.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_43.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_44.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_45.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_46.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_47.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_48.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_49.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_50.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_51.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_52.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_53.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/艮齋先生文集 (田愚)/艮齋先生文集 (田愚)__juan_54.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/藍溪先生文集/藍溪先生文集__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/藍溪先生文集/藍溪先生文集__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/藍溪先生文集/藍溪先生文集__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/藍溪先生文集/藍溪先生文集__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/觀瀾先生遺稿/觀瀾先生遺稿__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/觀瀾先生遺稿/觀瀾先生遺稿__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/觀瀾先生遺稿/觀瀾先生遺稿__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/觀瀾先生遺稿/觀瀾先生遺稿__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/訥窩文集/訥窩文集__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/訥窩文集/訥窩文集__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/訥窩文集/訥窩文集__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/訥窩文集/訥窩文集__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/訥窩文集/訥窩文集__juan_05.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/訥窩文集/訥窩文集__juan_06.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/訥窩文集/訥窩文集__juan_07.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/訥齋集續編/訥齋集續編__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/謹齋集/謹齋集__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,1910 transition,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/謹齋集/謹齋集__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,1910 transition,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/謹齋集/謹齋集__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,1910 transition,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/謹齋集/謹齋集__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,1910 transition,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_05.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_06.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_07.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_08.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_09.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_10.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_11.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/農山先生文集 (申得求)/農山先生文集 (申得求)__juan_12.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/近窩先生文集/近窩先生文集__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/近窩先生文集/近窩先生文集__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/近窩先生文集/近窩先生文集__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/近窩先生文集/近窩先生文集__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/近窩先生文集/近窩先生文集__juan_05.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/近窩先生文集/近窩先生文集__juan_06.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/近窩先生文集/近窩先生文集__juan_07.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/近窩先生文集/近窩先生文集__juan_08.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_05.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_06.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_07.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_08.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_09.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_10.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/過齋先生遺稿/過齋先生遺稿__juan_11.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/雪岳遺稿/雪岳遺稿__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_05.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_06.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_07.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_08.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_09.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_10.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生文集/靜菴先生文集__juan_11.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生續集/靜菴先生續集__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生續集/靜菴先生續集__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生續集/靜菴先生續集__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生續集/靜菴先生續集__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生續集/靜菴先生續集__juan_05.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/靜菴先生續集/靜菴先生續集__juan_06.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_03.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_04.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_05.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_06.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_07.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_08.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_09.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_10.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_11.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_12.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_13.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_14.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_15.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_16.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_17.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_18.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_19.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_20.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_21.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_22.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_23.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_24.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_25.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_26.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/響山集/響山集__juan_27.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/龍灣遺稿/龍灣遺稿__juan_01.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/朝鮮/龍灣遺稿/龍灣遺稿__juan_02.txt,yes,no,朝鮮,大日本帝國，朝鮮,大日本帝國,大日本帝國,,朝鮮,derived from 大日本帝國/<territory>/... folder path
大日本帝国/臺灣/五妃廟文/五妃廟右橫樑/五妃廟右橫樑.txt,yes,no,日治臺灣,大日本帝國，臺灣,大日本帝国,大日本帝國,,臺灣,derived from 大日本帝國/<territory>/... folder path
大日本帝国/臺灣/五妃廟文/五妃廟橫樑/五妃廟橫樑.txt,yes,no,日治臺灣,大日本帝國，臺灣,大日本帝国,大日本帝國,,臺灣,derived from 大日本帝國/<territory>/... folder path
大日本帝国/臺灣/五妃廟文/弔五妃墓/弔五妃墓.txt,yes,no,日治臺灣,大日本帝國，臺灣,大日本帝国,大日本帝國,,臺灣,derived from 大日本帝國/<territory>/... folder path
大日本帝国/臺灣/臺灣阿片特許問題/臺灣阿片特許問題.txt,yes,no,台灣,大日本帝國，臺灣,日本,大日本帝國,,臺灣,derived from 大日本帝國/<territory>/... folder path
日本/大正時代/未分類/致日本首相大隈重信勸助中國革命函.txt,yes,no,日本,日本,日本,大正時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/大正時代/沖縄県/王代記/王代記__juan_01.txt,yes,no,,日本,,大正時代,,沖繩縣,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/奈良時代/大和国/無題 (阿倍仲麻呂)/無題 (阿倍仲麻呂)__juan_01.txt,yes,no,日本漢詩,日本,,奈良時代,,大和國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/奈良時代/大和国/題不識庵擊機山圖/題不識庵擊機山圖__juan_01.txt,yes,no,日本漢詩,日本,,奈良時代,,大和國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/奈良時代/未分類/唐大和上東征傳/唐大和上東征傳.txt,yes,no,日本,日本,日本,奈良時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/奈良時代/未分類/於寶宅宴新羅客/於寶宅宴新羅客__juan_01.txt,no,no,日本,日本,奈良時代,奈良時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/奈良時代/未分類/繡袈裟衣緣/繡袈裟衣緣__juan_01.txt,yes,no,日本漢詩,日本,,奈良時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/奈良時代/未分類/銜命還國作/銜命還國作__juan_01.txt,yes,no,日本漢詩,日本,,奈良時代,,,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/安土桃山時代/三河国/富士山/富士山__juan_01.txt,yes,no,日本漢詩,日本,,安土桃山時代,,三河國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/安土桃山時代/三河国/登西山/登西山__juan_01.txt,yes,no,日本漢詩,日本,,安土桃山時代,,三河國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/三河国/海南行/海南行__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,三河國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/大和国/時和年豐詩/時和年豐詩__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,大和國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/大和国/迴文詩 (橘在列)/迴文詩 (橘在列)__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,大和國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/不出門 (菅原道眞)/不出門 (菅原道眞)__juan_01.txt,yes,no,日本,日本,平安時代,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/九月十五夜/九月十五夜__juan_01.txt,yes,no,日本,日本,平安時代,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/九月十日/九月十日__juan_01.txt,yes,no,日本,日本,平安時代,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/傷野大夫/傷野大夫__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/博士難/博士難__juan_01.txt,yes,no,日本,日本,平安時代,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
日本/平安時代/山城国/夏日閑居，詠庭前三物/夏日閑居，詠庭前三物__juan_01.txt,yes,no,日本漢詩,日本,,平安時代,,山城國,derived from 日本/<period>/<flattened-region-folders>/<work>/... folder path
