folder_type,corpus_root,category,work_folder,pageid,work_title,display_title,page_title,author,times,juan_index,raw_path,clean_path,char_count_raw,char_count_clean,is_empty_page 
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8427.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8427.txt,14331,14331,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8428.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8428.txt,16256,16256,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8429.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8429.txt,14662,14662,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8430.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8430.txt,11132,11132,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8431.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8431.txt,19557,19557,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8432.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8432.txt,16756,16756,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8433.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8433.txt,11105,11105,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8434.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8434.txt,2006,2006,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8435.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8435.txt,17557,17557,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8436.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8436.txt,9364,9364,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8437.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8437.txt,16666,16666,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8438.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8438.txt,16189,16189,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8439.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8439.txt,7139,7139,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8440.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8440.txt,5349,5349,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8441.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8441.txt,6264,6264,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8442.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8442.txt,12493,12493,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8443.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8443.txt,12838,12838,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8444.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8444.txt,18526,18526,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8445.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8445.txt,6794,6794,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8446.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8446.txt,5944,5944,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8447.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8447.txt,11241,11241,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8448.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8448.txt,14972,14972,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8449.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8449.txt,10660,10660,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8450.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8450.txt,13405,13405,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8451.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8451.txt,13209,13209,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8452.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8452.txt,11188,11188,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8453.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8453.txt,13490,13490,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8454.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8454.txt,17056,17056,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8455.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8455.txt,14390,14390,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8456.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8456.txt,13857,13857,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8457.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8457.txt,14444,14444,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8458.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8458.txt,7212,7212,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8459.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8459.txt,17672,17672,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8460.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8460.txt,9365,9365,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8461.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8461.txt,16033,16033,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8462.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8462.txt,5676,5676,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8463.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8463.txt,14742,14742,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8464.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8464.txt,8590,8590,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8465.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8465.txt,8669,8669,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8466.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8466.txt,9195,9195,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8467.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8467.txt,11513,11513,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8468.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8468.txt,8707,8707,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8469.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8469.txt,17039,17039,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8470.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8470.txt,7065,7065,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8471.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8471.txt,11704,11704,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8472.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8472.txt,5050,5050,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8473.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8473.txt,15632,15632,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8474.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8474.txt,8894,8894,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8475.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8475.txt,10041,10041,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8476.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8476.txt,9706,9706,0
clean,中國漢文,清朝,欽定古今圖書集成,,欽定古今圖書集成,欽定古今圖書集成,欽定古今圖書集成,,,1,中國漢文\raw\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8477.txt,中國漢文\clean\清朝\欽定古今圖書集成\欽定古今圖書集成_juan_8477.txt,9161,9161,0
