folder_type,corpus_root,category,work_folder,pageid,work_title,display_title,page_title,author,times,juan_count,min_juan_index,max_juan_index,total_char_count_raw,total_char_count_clean,empty_juan_count,example_raw_path,example_clean_path 
clean,朝鮮漢文,朝鮮王朝,自警箴 (其一),,自警箴 (其一),自警箴 (其一),自警箴 (其一),,,1,1,1,548,60,0,朝鮮漢文\raw\朝鮮王朝\自警箴 (其一)\自警箴 (其一)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\自警箴 (其一)\自警箴 (其一)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,自警箴 (其二),,自警箴 (其二),自警箴 (其二),自警箴 (其二),,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\自警箴 (其二)\自警箴 (其二)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\自警箴 (其二)\自警箴 (其二)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,自遣效白樂天,,自遣效白樂天,自遣效白樂天,自遣效白樂天,,,1,1,1,552,64,0,朝鮮漢文\raw\朝鮮王朝\自遣效白樂天\自遣效白樂天__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\自遣效白樂天\自遣效白樂天__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,與子敏夢得，夜登兩宜堂，以西江月分韻，余得西字,,與子敏夢得，夜登兩宜堂，以西江月分韻，余得西字,與子敏夢得，夜登兩宜堂，以西江月分韻，余得西字,與子敏夢得，夜登兩宜堂，以西江月分韻，余得西字,,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\與子敏夢得，夜登兩宜堂，以西江月分韻，余得西字\與子敏夢得，夜登兩宜堂，以西江月分韻，余得西字__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\與子敏夢得，夜登兩宜堂，以西江月分韻，余得西字\與子敏夢得，夜登兩宜堂，以西江月分韻，余得西字__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟中作,,舟中作,舟中作,舟中作,,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\舟中作\舟中作__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟中作\舟中作__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟中，示成韓山退夫,,舟中，示成韓山退夫,舟中，示成韓山退夫,舟中，示成韓山退夫,,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\舟中，示成韓山退夫\舟中，示成韓山退夫__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟中，示成韓山退夫\舟中，示成韓山退夫__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟次豆毛浦，登申景昇亭子，次壁上韻,,舟次豆毛浦，登申景昇亭子，次壁上韻,舟次豆毛浦，登申景昇亭子，次壁上韻,舟次豆毛浦，登申景昇亭子，次壁上韻,,,1,1,1,552,64,0,朝鮮漢文\raw\朝鮮王朝\舟次豆毛浦，登申景昇亭子，次壁上韻\舟次豆毛浦，登申景昇亭子，次壁上韻__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟次豆毛浦，登申景昇亭子，次壁上韻\舟次豆毛浦，登申景昇亭子，次壁上韻__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟次餠潭,,舟次餠潭,舟次餠潭,舟次餠潭,,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\舟次餠潭\舟次餠潭__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟次餠潭\舟次餠潭__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟行 (其一),,舟行 (其一),舟行 (其一),舟行 (其一),,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\舟行 (其一)\舟行 (其一)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟行 (其一)\舟行 (其一)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟行 (其三),,舟行 (其三),舟行 (其三),舟行 (其三),,,1,1,1,557,69,0,朝鮮漢文\raw\朝鮮王朝\舟行 (其三)\舟行 (其三)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟行 (其三)\舟行 (其三)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟行 (其二),,舟行 (其二),舟行 (其二),舟行 (其二),,,1,1,1,534,46,0,朝鮮漢文\raw\朝鮮王朝\舟行 (其二)\舟行 (其二)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟行 (其二)\舟行 (其二)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟行 (其五),,舟行 (其五),舟行 (其五),舟行 (其五),,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\舟行 (其五)\舟行 (其五)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟行 (其五)\舟行 (其五)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟行 (其六),,舟行 (其六),舟行 (其六),舟行 (其六),,,1,1,1,565,77,0,朝鮮漢文\raw\朝鮮王朝\舟行 (其六)\舟行 (其六)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟行 (其六)\舟行 (其六)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟行 (其四),,舟行 (其四),舟行 (其四),舟行 (其四),,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\舟行 (其四)\舟行 (其四)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟行 (其四)\舟行 (其四)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,舟行 (權韠),,舟行 (權韠),舟行 (權韠),舟行 (權韠),,,1,1,1,788,300,0,朝鮮漢文\raw\朝鮮王朝\舟行 (權韠)\舟行 (權韠)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\舟行 (權韠)\舟行 (權韠)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,花下小臺記,,花下小臺記,花下小臺記,花下小臺記,,,1,1,1,621,133,0,朝鮮漢文\raw\朝鮮王朝\花下小臺記\花下小臺記__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\花下小臺記\花下小臺記__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,菊 (權韠),,菊 (權韠),菊 (權韠),菊 (權韠),,,1,1,1,618,130,0,朝鮮漢文\raw\朝鮮王朝\菊 (權韠)\菊 (權韠)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\菊 (權韠)\菊 (權韠)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,蓮 (權韠),,蓮 (權韠),蓮 (權韠),蓮 (權韠),,,1,1,1,733,245,0,朝鮮漢文\raw\朝鮮王朝\蓮 (權韠)\蓮 (權韠)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\蓮 (權韠)\蓮 (權韠)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,薊山紀程,,薊山紀程,薊山紀程,薊山紀程/薊山紀程卷之一,,,5,1,5,134486,134303,0,朝鮮漢文\raw\朝鮮王朝\薊山紀程\薊山紀程__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\薊山紀程\薊山紀程__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,行路難 (權韠),,行路難 (權韠),行路難 (權韠),行路難 (權韠),,,1,1,1,620,132,0,朝鮮漢文\raw\朝鮮王朝\行路難 (權韠)\行路難 (權韠)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\行路難 (權韠)\行路難 (權韠)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,西楹外，故有棄地方丈餘，蕪沒有年。今春，余抱病不出，因命小僮，刜荒穢，夷嶇嶔，雜植梧桐、篠簜、花卉之屬，以爲流憩之所，而名之曰西臺，紀以短律。,,西楹外，故有棄地方丈餘，蕪沒有年。今春，余抱病不出，因命小僮，刜荒穢，夷嶇嶔，雜植梧桐、篠簜、花卉之屬，以爲流憩之所，而名之曰西臺，紀以短律。,西楹外，故有棄地方丈餘，蕪沒有年。今春，余抱病不出，因命小僮，刜荒穢，夷嶇嶔，雜植梧桐、篠簜、花卉之屬，以爲流憩之所，而名之曰西臺，紀以短律。,西楹外，故有棄地方丈餘，蕪沒有年。今春，余抱病不出，因命小僮，刜荒穢，夷嶇嶔，雜植梧桐、篠簜、花卉之屬，以爲流憩之所，而名之曰西臺，紀以短律。,,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\西楹外，故有棄地方丈餘，蕪沒有年。今春，余抱病不出，因命小僮，刜荒穢，夷嶇嶔，雜植梧桐、篠簜、花卉之屬，以爲流憩之所，而名之曰西臺，紀以短律。\西楹外，故有棄地方丈餘，蕪沒有年。今春，余抱病不出，因命小僮，刜荒穢，夷嶇嶔，雜植梧桐、篠簜、花卉之屬，以爲流憩之所，而名之曰西臺，紀以短律。__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\西楹外，故有棄地方丈餘，蕪沒有年。今春，余抱病不出，因命小僮，刜荒穢，夷嶇嶔，雜植梧桐、篠簜、花卉之屬，以爲流憩之所，而名之曰西臺，紀以短律。\西楹外，故有棄地方丈餘，蕪沒有年。今春，余抱病不出，因命小僮，刜荒穢，夷嶇嶔，雜植梧桐、篠簜、花卉之屬，以爲流憩之所，而名之曰西臺，紀以短律。__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,西河歌,,西河歌,西河歌,西河歌,,,1,1,1,644,156,0,朝鮮漢文\raw\朝鮮王朝\西河歌\西河歌__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\西河歌\西河歌__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,觀史有感,,觀史有感,觀史有感,觀史有感,,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\觀史有感\觀史有感__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\觀史有感\觀史有感__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,觀打圍，次府伯韻,,觀打圍，次府伯韻,觀打圍，次府伯韻,觀打圍，次府伯韻,,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\觀打圍，次府伯韻\觀打圍，次府伯韻__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\觀打圍，次府伯韻\觀打圍，次府伯韻__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,觀瀾亭，次趙怡叔韻爲柳僉知題,,觀瀾亭，次趙怡叔韻爲柳僉知題,觀瀾亭，次趙怡叔韻爲柳僉知題,觀瀾亭，次趙怡叔韻爲柳僉知題,,,1,1,1,552,64,0,朝鮮漢文\raw\朝鮮王朝\觀瀾亭，次趙怡叔韻爲柳僉知題\觀瀾亭，次趙怡叔韻爲柳僉知題__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\觀瀾亭，次趙怡叔韻爲柳僉知題\觀瀾亭，次趙怡叔韻爲柳僉知題__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,觀燈行，示友人,,觀燈行，示友人,觀燈行，示友人,觀燈行，示友人,,,1,1,1,728,240,0,朝鮮漢文\raw\朝鮮王朝\觀燈行，示友人\觀燈行，示友人__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\觀燈行，示友人\觀燈行，示友人__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,解職後題,,解職後題,解職後題,解職後題,,,1,1,1,552,64,0,朝鮮漢文\raw\朝鮮王朝\解職後題\解職後題__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\解職後題\解職後題__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,記夢 (人間百事與心違),,記夢 (人間百事與心違),記夢 (人間百事與心違),記夢 (人間百事與心違),,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\記夢 (人間百事與心違)\記夢 (人間百事與心違)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\記夢 (人間百事與心違)\記夢 (人間百事與心違)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,記夢 (夜夢靑童引我去),,記夢 (夜夢靑童引我去),記夢 (夜夢靑童引我去),記夢 (夜夢靑童引我去),,,1,1,1,624,136,0,朝鮮漢文\raw\朝鮮王朝\記夢 (夜夢靑童引我去)\記夢 (夜夢靑童引我去)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\記夢 (夜夢靑童引我去)\記夢 (夜夢靑童引我去)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,記夢 (夜歇葛院村),,記夢 (夜歇葛院村),記夢 (夜歇葛院村),記夢 (夜歇葛院村),,,1,1,1,680,192,0,朝鮮漢文\raw\朝鮮王朝\記夢 (夜歇葛院村)\記夢 (夜歇葛院村)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\記夢 (夜歇葛院村)\記夢 (夜歇葛院村)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,記夢 (夢泊孤舟江水涯),,記夢 (夢泊孤舟江水涯),記夢 (夢泊孤舟江水涯),記夢 (夢泊孤舟江水涯),,,1,1,1,552,64,0,朝鮮漢文\raw\朝鮮王朝\記夢 (夢泊孤舟江水涯)\記夢 (夢泊孤舟江水涯)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\記夢 (夢泊孤舟江水涯)\記夢 (夢泊孤舟江水涯)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,記夢 (權韠),,記夢 (權韠),記夢 (權韠),記夢 (權韠),,,1,1,1,977,489,0,朝鮮漢文\raw\朝鮮王朝\記夢 (權韠)\記夢 (權韠)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\記夢 (權韠)\記夢 (權韠)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,記夢 (輕陰漠漠雨廉纖),,記夢 (輕陰漠漠雨廉纖),記夢 (輕陰漠漠雨廉纖),記夢 (輕陰漠漠雨廉纖),,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\記夢 (輕陰漠漠雨廉纖)\記夢 (輕陰漠漠雨廉纖)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\記夢 (輕陰漠漠雨廉纖)\記夢 (輕陰漠漠雨廉纖)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,記異，效白樂天,,記異，效白樂天,記異，效白樂天,記異，效白樂天,,,1,1,1,548,60,0,朝鮮漢文\raw\朝鮮王朝\記異，效白樂天\記異，效白樂天__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\記異，效白樂天\記異，效白樂天__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,訪神光寺途中作，入寺，示李德餘,,訪神光寺途中作，入寺，示李德餘,訪神光寺途中作，入寺，示李德餘,訪神光寺途中作，入寺，示李德餘,,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\訪神光寺途中作，入寺，示李德餘\訪神光寺途中作，入寺，示李德餘__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\訪神光寺途中作，入寺，示李德餘\訪神光寺途中作，入寺，示李德餘__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詠史 (權韠),,詠史 (權韠),詠史 (權韠),詠史 (權韠),,,1,1,1,543,55,0,朝鮮漢文\raw\朝鮮王朝\詠史 (權韠)\詠史 (權韠)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詠史 (權韠)\詠史 (權韠)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詠畫，爲宋子深作,,詠畫，爲宋子深作,詠畫，爲宋子深作,詠畫，爲宋子深作,,,1,1,1,578,78,0,朝鮮漢文\raw\朝鮮王朝\詠畫，爲宋子深作\詠畫，爲宋子深作__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詠畫，爲宋子深作\詠畫，爲宋子深作__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詠畫，爲宋子深作 (其一),,詠畫，爲宋子深作 (其一),詠畫，爲宋子深作 (其一),詠畫，爲宋子深作 (其一),,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\詠畫，爲宋子深作 (其一)\詠畫，爲宋子深作 (其一)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詠畫，爲宋子深作 (其一)\詠畫，爲宋子深作 (其一)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詠畫，爲宋子深作 (其三),,詠畫，爲宋子深作 (其三),詠畫，爲宋子深作 (其三),詠畫，爲宋子深作 (其三),,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\詠畫，爲宋子深作 (其三)\詠畫，爲宋子深作 (其三)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詠畫，爲宋子深作 (其三)\詠畫，爲宋子深作 (其三)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詠畫，爲宋子深作 (其二),,詠畫，爲宋子深作 (其二),詠畫，爲宋子深作 (其二),詠畫，爲宋子深作 (其二),,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\詠畫，爲宋子深作 (其二)\詠畫，爲宋子深作 (其二)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詠畫，爲宋子深作 (其二)\詠畫，爲宋子深作 (其二)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詠畫，爲宋子深作 (其五),,詠畫，爲宋子深作 (其五),詠畫，爲宋子深作 (其五),詠畫，爲宋子深作 (其五),,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\詠畫，爲宋子深作 (其五)\詠畫，爲宋子深作 (其五)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詠畫，爲宋子深作 (其五)\詠畫，爲宋子深作 (其五)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詠畫，爲宋子深作 (其六),,詠畫，爲宋子深作 (其六),詠畫，爲宋子深作 (其六),詠畫，爲宋子深作 (其六),,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\詠畫，爲宋子深作 (其六)\詠畫，爲宋子深作 (其六)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詠畫，爲宋子深作 (其六)\詠畫，爲宋子深作 (其六)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詠畫，爲宋子深作 (其四),,詠畫，爲宋子深作 (其四),詠畫，爲宋子深作 (其四),詠畫，爲宋子深作 (其四),,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\詠畫，爲宋子深作 (其四)\詠畫，爲宋子深作 (其四)__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詠畫，爲宋子深作 (其四)\詠畫，爲宋子深作 (其四)__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詠花夢中得,,詠花夢中得,詠花夢中得,詠花夢中得,,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\詠花夢中得\詠花夢中得__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詠花夢中得\詠花夢中得__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詠道傍廢宅,,詠道傍廢宅,詠道傍廢宅,詠道傍廢宅,,,1,1,1,512,24,0,朝鮮漢文\raw\朝鮮王朝\詠道傍廢宅\詠道傍廢宅__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詠道傍廢宅\詠道傍廢宅__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,詩酒歌,,詩酒歌,詩酒歌,詩酒歌,,,1,1,1,648,160,0,朝鮮漢文\raw\朝鮮王朝\詩酒歌\詩酒歌__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\詩酒歌\詩酒歌__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,請誅賊子梁澤疏,,請誅賊子梁澤疏,請誅賊子梁澤疏,請誅賊子梁澤疏,,,1,1,1,1489,1001,0,朝鮮漢文\raw\朝鮮王朝\請誅賊子梁澤疏\請誅賊子梁澤疏__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\請誅賊子梁澤疏\請誅賊子梁澤疏__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,謝五山寄一枝菊,,謝五山寄一枝菊,謝五山寄一枝菊,謝五山寄一枝菊,,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\謝五山寄一枝菊\謝五山寄一枝菊__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\謝五山寄一枝菊\謝五山寄一枝菊__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,讀周子通書，邵子觀物篇，感而有作,,讀周子通書，邵子觀物篇，感而有作,讀周子通書，邵子觀物篇，感而有作,讀周子通書，邵子觀物篇，感而有作,,,1,1,1,552,64,0,朝鮮漢文\raw\朝鮮王朝\讀周子通書，邵子觀物篇，感而有作\讀周子通書，邵子觀物篇，感而有作__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\讀周子通書，邵子觀物篇，感而有作\讀周子通書，邵子觀物篇，感而有作__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,讀杜詩偶題,,讀杜詩偶題,讀杜詩偶題,讀杜詩偶題,,,1,1,1,552,64,0,朝鮮漢文\raw\朝鮮王朝\讀杜詩偶題\讀杜詩偶題__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\讀杜詩偶題\讀杜詩偶題__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,貧,,貧,貧,貧,,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\貧\貧__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\貧\貧__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,賀林子愼登第,,賀林子愼登第,賀林子愼登第,賀林子愼登第,,,1,1,1,552,64,0,朝鮮漢文\raw\朝鮮王朝\賀林子愼登第\賀林子愼登第__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\賀林子愼登第\賀林子愼登第__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,賦得春日觀朝，效唐朝省試體,,賦得春日觀朝，效唐朝省試體,賦得春日觀朝，效唐朝省試體,賦得春日觀朝，效唐朝省試體,,,1,1,1,560,72,0,朝鮮漢文\raw\朝鮮王朝\賦得春日觀朝，效唐朝省試體\賦得春日觀朝，效唐朝省試體__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\賦得春日觀朝，效唐朝省試體\賦得春日觀朝，效唐朝省試體__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,贈天香女伴,,贈天香女伴,贈天香女伴,贈天香女伴,,,1,1,1,520,32,0,朝鮮漢文\raw\朝鮮王朝\贈天香女伴\贈天香女伴__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\贈天香女伴\贈天香女伴__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,贈山人,,贈山人,贈山人,贈山人,,,1,1,1,535,47,0,朝鮮漢文\raw\朝鮮王朝\贈山人\贈山人__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\贈山人\贈山人__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,贈李佐郞，江陵人也,,贈李佐郞，江陵人也,贈李佐郞，江陵人也,贈李佐郞，江陵人也,,,1,1,1,536,48,0,朝鮮漢文\raw\朝鮮王朝\贈李佐郞，江陵人也\贈李佐郞，江陵人也__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\贈李佐郞，江陵人也\贈李佐郞，江陵人也__juan_01.txt
clean,朝鮮漢文,朝鮮王朝,贈李明應，用前韻,,贈李明應，用前韻,贈李明應，用前韻,贈李明應，用前韻,,,1,1,1,734,246,0,朝鮮漢文\raw\朝鮮王朝\贈李明應，用前韻\贈李明應，用前韻__juan_01.txt,朝鮮漢文\clean\朝鮮王朝\贈李明應，用前韻\贈李明應，用前韻__juan_01.txt
