title,file_base,raw_path,clean_path,categories,cjk_chars,sentences
漢廢帝昌邑王,漢廢帝昌邑王.txt,raw\漢廢帝昌邑王.txt,clean\漢廢帝昌邑王.txt,,132,9
漢後主,漢後主.txt,raw\漢後主.txt,clean\漢後主.txt,,932,51
漢復,漢復.txt,raw\漢復.txt,clean\漢復.txt,,53,3
漢數字,漢數字.txt,raw\漢數字.txt,clean\漢數字.txt,,273,18
漢文帝,漢文帝.txt,raw\漢文帝.txt,clean\漢文帝.txt,,257,16
漢文經緯,漢文經緯.txt,raw\漢文經緯.txt,clean\漢文經緯.txt,,600,29
漢文訓讀,漢文訓讀.txt,raw\漢文訓讀.txt,clean\漢文訓讀.txt,,252,20
漢昌邑哀王,漢昌邑哀王.txt,raw\漢昌邑哀王.txt,clean\漢昌邑哀王.txt,,74,4
漢昭文帝,漢昭文帝.txt,raw\漢昭文帝.txt,clean\漢昭文帝.txt,,118,10
漢昭武帝,漢昭武帝.txt,raw\漢昭武帝.txt,clean\漢昭武帝.txt,,851,24
漢昭烈帝孫夫人,漢昭烈帝孫夫人.txt,raw\漢昭烈帝孫夫人.txt,clean\漢昭烈帝孫夫人.txt,,360,14
漢昭烈皇后,漢昭烈皇后.txt,raw\漢昭烈皇后.txt,clean\漢昭烈皇后.txt,,421,23
漢昭烈皇帝,漢昭烈皇帝.txt,raw\漢昭烈皇帝.txt,clean\漢昭烈皇帝.txt,,3201,179
漢書,漢書.txt,raw\漢書.txt,clean\漢書.txt,,77,4
漢書人物列表,漢書人物列表.txt,raw\漢書人物列表.txt,clean\漢書人物列表.txt,,854,1
漢服,漢服.txt,raw\漢服.txt,clean\漢服.txt,,2750,138
漢末主,漢末主.txt,raw\漢末主.txt,clean\漢末主.txt,,92,2
漢李昭儀,漢李昭儀.txt,raw\漢李昭儀.txt,clean\漢李昭儀.txt,,47,4
漢水,漢水.txt,raw\漢水.txt,clean\漢水.txt,,134,9
漢河間孝王,漢河間孝王.txt,raw\漢河間孝王.txt,clean\漢河間孝王.txt,,211,10
漢清河孝王,漢清河孝王.txt,raw\漢清河孝王.txt,clean\漢清河孝王.txt,,1431,63
漢濟北惠王,漢濟北惠王.txt,raw\漢濟北惠王.txt,clean\漢濟北惠王.txt,,86,9
漢燕敬王,漢燕敬王.txt,raw\漢燕敬王.txt,clean\漢燕敬王.txt,,237,19
漢王國表,漢王國表.txt,raw\漢王國表.txt,clean\漢王國表.txt,,1314,96
漢穆皇后,漢穆皇后.txt,raw\漢穆皇后.txt,clean\漢穆皇后.txt,,270,16
漢章德皇后,漢章德皇后.txt,raw\漢章德皇后.txt,clean\漢章德皇后.txt,,523,33
漢肅宗孝章皇帝,漢肅宗孝章皇帝.txt,raw\漢肅宗孝章皇帝.txt,clean\漢肅宗孝章皇帝.txt,,266,9
漢荊王賈,漢荊王賈.txt,raw\漢荊王賈.txt,clean\漢荊王賈.txt,,120,8
漢薩同盟,漢薩同盟.txt,raw\漢薩同盟.txt,clean\漢薩同盟.txt,,105,6
漢衛思皇后,漢衛思皇后.txt,raw\漢衛思皇后.txt,clean\漢衛思皇后.txt,,341,26
漢語,漢語.txt,raw\漢語.txt,clean\漢語.txt,,1435,83
漢語拼音輸入法,漢語拼音輸入法.txt,raw\漢語拼音輸入法.txt,clean\漢語拼音輸入法.txt,,207,8
漢語詞典一覽,漢語詞典一覽.txt,raw\漢語詞典一覽.txt,clean\漢語詞典一覽.txt,,208,5
漢趙,漢趙.txt,raw\漢趙.txt,clean\漢趙.txt,,191,9
漢趙共王,漢趙共王.txt,raw\漢趙共王.txt,clean\漢趙共王.txt,,123,8
漢趙幽王,漢趙幽王.txt,raw\漢趙幽王.txt,clean\漢趙幽王.txt,,221,19
漢郡國,漢郡國.txt,raw\漢郡國.txt,clean\漢郡國.txt,,2122,179
漢長沙定王,漢長沙定王.txt,raw\漢長沙定王.txt,clean\漢長沙定王.txt,,196,16
漢陽,漢陽.txt,raw\漢陽.txt,clean\漢陽.txt,,43,1
漢隱皇帝,漢隱皇帝.txt,raw\漢隱皇帝.txt,clean\漢隱皇帝.txt,,37,2
漢靈思皇后,漢靈思皇后.txt,raw\漢靈思皇后.txt,clean\漢靈思皇后.txt,,87,1
漢順烈皇后,漢順烈皇后.txt,raw\漢順烈皇后.txt,clean\漢順烈皇后.txt,,630,34
漢顯宗孝明皇帝,漢顯宗孝明皇帝.txt,raw\漢顯宗孝明皇帝.txt,clean\漢顯宗孝明皇帝.txt,,506,19
漢高皇后,漢高皇后.txt,raw\漢高皇后.txt,clean\漢高皇后.txt,,1628,98
漢高祖,漢高祖.txt,raw\漢高祖.txt,clean\漢高祖.txt,,71,2
漢齊悼惠王,漢齊悼惠王.txt,raw\漢齊悼惠王.txt,clean\漢齊悼惠王.txt,,237,18
漫湖,漫湖.txt,raw\漫湖.txt,clean\漫湖.txt,,43,5
漳州市,漳州市.txt,raw\漳州市.txt,clean\漳州市.txt,,131,5
潁川陳氏,潁川陳氏.txt,raw\潁川陳氏.txt,clean\潁川陳氏.txt,,183,18
潁考叔,潁考叔.txt,raw\潁考叔.txt,clean\潁考叔.txt,,39,2
潔面乳,潔面乳.txt,raw\潔面乳.txt,clean\潔面乳.txt,,83,8
潘勖,潘勖.txt,raw\潘勖.txt,clean\潘勖.txt,,225,15
潘平,潘平.txt,raw\潘平.txt,clean\潘平.txt,,49,4
潘濬,潘濬.txt,raw\潘濬.txt,clean\潘濬.txt,,380,26
潘璋,潘璋.txt,raw\潘璋.txt,clean\潘璋.txt,,571,29
潘鳳,潘鳳.txt,raw\潘鳳.txt,clean\潘鳳.txt,,98,4
潟上市,潟上市.txt,raw\潟上市.txt,clean\潟上市.txt,,100,6
潮來市,潮來市.txt,raw\潮來市.txt,clean\潮來市.txt,,94,5
潮州市,潮州市.txt,raw\潮州市.txt,clean\潮州市.txt,,27,3
潮州市職業技術學校,潮州市職業技術學校.txt,raw\潮州市職業技術學校.txt,clean\潮州市職業技術學校.txt,,69,7
潮州的禾,潮州的禾.txt,raw\潮州的禾.txt,clean\潮州的禾.txt,,55,4
潮汐,潮汐.txt,raw\潮汐.txt,clean\潮汐.txt,,1069,31
潯,潯.txt,raw\潯.txt,clean\潯.txt,,48,7
潼關,潼關.txt,raw\潼關.txt,clean\潼關.txt,,49,4
澁川市,澁川市.txt,raw\澁川市.txt,clean\澁川市.txt,,158,6
澎湖跨海大橋,澎湖跨海大橋.txt,raw\澎湖跨海大橋.txt,clean\澎湖跨海大橋.txt,,55,3
澠池之會,澠池之會.txt,raw\澠池之會.txt,clean\澠池之會.txt,,560,31
澤西,澤西.txt,raw\澤西.txt,clean\澤西.txt,,64,6
澳門,澳門.txt,raw\澳門.txt,clean\澳門.txt,,775,39
濁水溪,濁水溪.txt,raw\濁水溪.txt,clean\濁水溪.txt,,101,2
濟北貞王,濟北貞王.txt,raw\濟北貞王.txt,clean\濟北貞王.txt,,343,12
濟南市,濟南市.txt,raw\濟南市.txt,clean\濟南市.txt,,165,5
濟寧市,濟寧市.txt,raw\濟寧市.txt,clean\濟寧市.txt,,105,6
濟州島,濟州島.txt,raw\濟州島.txt,clean\濟州島.txt,,72,3
濟州特別自治道,濟州特別自治道.txt,raw\濟州特別自治道.txt,clean\濟州特別自治道.txt,,76,3
濟水,濟水.txt,raw\濟水.txt,clean\濟水.txt,,79,5
濟爾哈朗,濟爾哈朗.txt,raw\濟爾哈朗.txt,clean\濟爾哈朗.txt,,258,11
濠州,濠州.txt,raw\濠州.txt,clean\濠州.txt,,83,6
濤瀾,濤瀾.txt,raw\濤瀾.txt,clean\濤瀾.txt,,244,14
濮陽興,濮陽興.txt,raw\濮陽興.txt,clean\濮陽興.txt,,284,18
濰坊市,濰坊市.txt,raw\濰坊市.txt,clean\濰坊市.txt,,54,4
濱松市,濱松市.txt,raw\濱松市.txt,clean\濱松市.txt,,609,30
濱田市,濱田市.txt,raw\濱田市.txt,clean\濱田市.txt,,183,10
瀋陽市,瀋陽市.txt,raw\瀋陽市.txt,clean\瀋陽市.txt,,171,13
瀟湘水雲,瀟湘水雲.txt,raw\瀟湘水雲.txt,clean\瀟湘水雲.txt,,344,17
瀦龍河,瀦龍河.txt,raw\瀦龍河.txt,clean\瀦龍河.txt,,699,20
瀧下毅,瀧下毅.txt,raw\瀧下毅.txt,clean\瀧下毅.txt,,96,4
瀧川市,瀧川市.txt,raw\瀧川市.txt,clean\瀧川市.txt,,111,5
瀧川資言,瀧川資言.txt,raw\瀧川資言.txt,clean\瀧川資言.txt,,263,13
瀧澤市,瀧澤市.txt,raw\瀧澤市.txt,clean\瀧澤市.txt,,79,5
瀨戶內市,瀨戶內市.txt,raw\瀨戶內市.txt,clean\瀨戶內市.txt,,88,6
瀨戶內海,瀨戶內海.txt,raw\瀨戶內海.txt,clean\瀨戶內海.txt,,144,10
瀨戶市,瀨戶市.txt,raw\瀨戶市.txt,clean\瀨戶市.txt,,138,8
灌嬰,灌嬰.txt,raw\灌嬰.txt,clean\灌嬰.txt,,1463,76
灌灌,灌灌.txt,raw\灌灌.txt,clean\灌灌.txt,,55,5
灘尾弘吉,灘尾弘吉.txt,raw\灘尾弘吉.txt,clean\灘尾弘吉.txt,,66,4
灣仔,灣仔.txt,raw\灣仔.txt,clean\灣仔.txt,,272,8
灣仔區,灣仔區.txt,raw\灣仔區.txt,clean\灣仔區.txt,,18,2
灣仔驛,灣仔驛.txt,raw\灣仔驛.txt,clean\灣仔驛.txt,,87,4
火,火.txt,raw\火.txt,clean\火.txt,,134,7
火之女神,火之女神.txt,raw\火之女神.txt,clean\火之女神.txt,,58,6
火山,火山.txt,raw\火山.txt,clean\火山.txt,,99,4
火星 (釋義),火星 (釋義).txt,raw\火星 (釋義).txt,clean\火星 (釋義).txt,,67,5
火炭驛,火炭驛.txt,raw\火炭驛.txt,clean\火炭驛.txt,,92,5
火王,火王.txt,raw\火王.txt,clean\火王.txt,,325,13
火線先鋒大吾,火線先鋒大吾.txt,raw\火線先鋒大吾.txt,clean\火線先鋒大吾.txt,,99,4
火車,火車.txt,raw\火車.txt,clean\火車.txt,,24,2
灼目之夏娜,灼目之夏娜.txt,raw\灼目之夏娜.txt,clean\灼目之夏娜.txt,,256,12
炎漢年號表,炎漢年號表.txt,raw\炎漢年號表.txt,clean\炎漢年號表.txt,,54,2
炤知麻立干,炤知麻立干.txt,raw\炤知麻立干.txt,clean\炤知麻立干.txt,,1044,79
炮,炮.txt,raw\炮.txt,clean\炮.txt,,282,19
炮臺山驛,炮臺山驛.txt,raw\炮臺山驛.txt,clean\炮臺山驛.txt,,96,4
炰,炰.txt,raw\炰.txt,clean\炰.txt,,81,4
為汝之進行曲,為汝之進行曲.txt,raw\為汝之進行曲.txt,clean\為汝之進行曲.txt,,221,10
烈嶼,烈嶼.txt,raw\烈嶼.txt,clean\烈嶼.txt,,123,7
烏克蘭,烏克蘭.txt,raw\烏克蘭.txt,clean\烏克蘭.txt,,1457,63
烏克蘭仍立人間,烏克蘭仍立人間.txt,raw\烏克蘭仍立人間.txt,clean\烏克蘭仍立人間.txt,,120,5
烏克蘭蘇維埃社會主義共和國,烏克蘭蘇維埃社會主義共和國.txt,raw\烏克蘭蘇維埃社會主義共和國.txt,clean\烏克蘭蘇維埃社會主義共和國.txt,,67,5
烏克蘭語維基大典,烏克蘭語維基大典.txt,raw\烏克蘭語維基大典.txt,clean\烏克蘭語維基大典.txt,,83,1
烏古迺,烏古迺.txt,raw\烏古迺.txt,clean\烏古迺.txt,,118,8
烏孙,烏孙.txt,raw\烏孙.txt,clean\烏孙.txt,,48,4
烏孜別克斯坦,烏孜別克斯坦.txt,raw\烏孜別克斯坦.txt,clean\烏孜別克斯坦.txt,,40,1
烏孜別克語,烏孜別克語.txt,raw\烏孜別克語.txt,clean\烏孜別克語.txt,,72,2
烏干達,烏干達.txt,raw\烏干達.txt,clean\烏干達.txt,,61,4
烏拉圭,烏拉圭.txt,raw\烏拉圭.txt,clean\烏拉圭.txt,,77,4
烏桓,烏桓.txt,raw\烏桓.txt,clean\烏桓.txt,,116,6
烏溪沙驛,烏溪沙驛.txt,raw\烏溪沙驛.txt,clean\烏溪沙驛.txt,,110,4
烏珠留若鞮單于,烏珠留若鞮單于.txt,raw\烏珠留若鞮單于.txt,clean\烏珠留若鞮單于.txt,,311,15
烏稽侯尸逐鞮單于,烏稽侯尸逐鞮單于.txt,raw\烏稽侯尸逐鞮單于.txt,clean\烏稽侯尸逐鞮單于.txt,,335,15
烏紇提,烏紇提.txt,raw\烏紇提.txt,clean\烏紇提.txt,,114,7
烏累若鞮單于,烏累若鞮單于.txt,raw\烏累若鞮單于.txt,clean\烏累若鞮單于.txt,,127,6
烏維單于,烏維單于.txt,raw\烏維單于.txt,clean\烏維單于.txt,,147,9
烏藉單于,烏藉單于.txt,raw\烏藉單于.txt,clean\烏藉單于.txt,,216,10
烏蘭巴托,烏蘭巴托.txt,raw\烏蘭巴托.txt,clean\烏蘭巴托.txt,,409,22
烏達鞮侯單于,烏達鞮侯單于.txt,raw\烏達鞮侯單于.txt,clean\烏達鞮侯單于.txt,,96,4
烏里揚諾夫,烏里揚諾夫.txt,raw\烏里揚諾夫.txt,clean\烏里揚諾夫.txt,,83,1
烏雅束,烏雅束.txt,raw\烏雅束.txt,clean\烏雅束.txt,,109,5
烏魯,烏魯.txt,raw\烏魯.txt,clean\烏魯.txt,,78,5
烏魯木齊,烏魯木齊.txt,raw\烏魯木齊.txt,clean\烏魯木齊.txt,,66,3
烏魯木齊市,烏魯木齊市.txt,raw\烏魯木齊市.txt,clean\烏魯木齊市.txt,,133,8
烏龍潭,烏龍潭.txt,raw\烏龍潭.txt,clean\烏龍潭.txt,,133,5
烽上王,烽上王.txt,raw\烽上王.txt,clean\烽上王.txt,,735,50
焚書坑儒,焚書坑儒.txt,raw\焚書坑儒.txt,clean\焚書坑儒.txt,,172,6
無人航空載具,無人航空載具.txt,raw\無人航空載具.txt,clean\無人航空載具.txt,,67,5
無君則無國,無君則無國.txt,raw\無君則無國.txt,clean\無君則無國.txt,,121,3
無壬,無壬.txt,raw\無壬.txt,clean\無壬.txt,,158,6
無彊,無彊.txt,raw\無彊.txt,clean\無彊.txt,,127,5
無形紅獨角獸,無形紅獨角獸.txt,raw\無形紅獨角獸.txt,clean\無形紅獨角獸.txt,,194,13
無政府主義,無政府主義.txt,raw\無政府主義.txt,clean\無政府主義.txt,,75,6
無機化合物,無機化合物.txt,raw\無機化合物.txt,clean\無機化合物.txt,,172,7
無瞫,無瞫.txt,raw\無瞫.txt,clean\無瞫.txt,,74,5
無窮小,無窮小.txt,raw\無窮小.txt,clean\無窮小.txt,,223,8
無線電報,無線電報.txt,raw\無線電報.txt,clean\無線電報.txt,,165,10
無虧,無虧.txt,raw\無虧.txt,clean\無虧.txt,,254,13
無量壽經,無量壽經.txt,raw\無量壽經.txt,clean\無量壽經.txt,,46,3
無錫市,無錫市.txt,raw\無錫市.txt,clean\無錫市.txt,,632,23
無間行者,無間行者.txt,raw\無間行者.txt,clean\無間行者.txt,,47,3
無限,無限.txt,raw\無限.txt,clean\無限.txt,,32,5
無限實體,無限實體.txt,raw\無限實體.txt,clean\無限實體.txt,,202,8
無顓,無顓.txt,raw\無顓.txt,clean\無顓.txt,,94,6
無餘,無餘.txt,raw\無餘.txt,clean\無餘.txt,,141,7
無鹽村,無鹽村.txt,raw\無鹽村.txt,clean\無鹽村.txt,,135,6
然則寢疾，抑或康健,然則寢疾，抑或康健.txt,raw\然則寢疾，抑或康健.txt,clean\然則寢疾，抑或康健.txt,,44,4
煙臺市,煙臺市.txt,raw\煙臺市.txt,clean\煙臺市.txt,,154,9
煤,煤.txt,raw\煤.txt,clean\煤.txt,,219,12
熊,熊.txt,raw\熊.txt,clean\熊.txt,,141,9
熊希齡,熊希齡.txt,raw\熊希齡.txt,clean\熊希齡.txt,,213,9
熊康,熊康.txt,raw\熊康.txt,clean\熊康.txt,,94,4
熊廷弼,熊廷弼.txt,raw\熊廷弼.txt,clean\熊廷弼.txt,,1935,108
熊文燦,熊文燦.txt,raw\熊文燦.txt,clean\熊文燦.txt,,1968,117
熊文粲,熊文粲.txt,raw\熊文粲.txt,clean\熊文粲.txt,,1967,117
熊本市,熊本市.txt,raw\熊本市.txt,clean\熊本市.txt,,468,31
熊本縣,熊本縣.txt,raw\熊本縣.txt,clean\熊本縣.txt,,259,6
熊谷市,熊谷市.txt,raw\熊谷市.txt,clean\熊谷市.txt,,163,9
熊貓駃餐,熊貓駃餐.txt,raw\熊貓駃餐.txt,clean\熊貓駃餐.txt,,30,3
熊遂,熊遂.txt,raw\熊遂.txt,clean\熊遂.txt,,48,4
熊野市,熊野市.txt,raw\熊野市.txt,clean\熊野市.txt,,178,6
熒惑,熒惑.txt,raw\熒惑.txt,clean\熒惑.txt,,493,26
熟盂,熟盂.txt,raw\熟盂.txt,clean\熟盂.txt,,120,4
熬稃,熬稃.txt,raw\熬稃.txt,clean\熬稃.txt,,38,2
熱,熱.txt,raw\熱.txt,clean\熱.txt,,42,3
熱帶氣旋,熱帶氣旋.txt,raw\熱帶氣旋.txt,clean\熱帶氣旋.txt,,742,20
熱帶雨林氣候,熱帶雨林氣候.txt,raw\熱帶雨林氣候.txt,clean\熱帶雨林氣候.txt,,74,6
熱河,熱河.txt,raw\熱河.txt,clean\熱河.txt,,69,5
熱海市,熱海市.txt,raw\熱海市.txt,clean\熱海市.txt,,73,5
熱那亞,熱那亞.txt,raw\熱那亞.txt,clean\熱那亞.txt,,76,4
熹平,熹平.txt,raw\熹平.txt,clean\熹平.txt,,191,15
燉煌令狐氏,燉煌令狐氏.txt,raw\燉煌令狐氏.txt,clean\燉煌令狐氏.txt,,125,14
燒津市,燒津市.txt,raw\燒津市.txt,clean\燒津市.txt,,125,9
燒賣,燒賣.txt,raw\燒賣.txt,clean\燒賣.txt,,113,7
燒酒,燒酒.txt,raw\燒酒.txt,clean\燒酒.txt,,23,3
燕,燕.txt,raw\燕.txt,clean\燕.txt,,452,42
燕 (釋義),燕 (釋義).txt,raw\燕 (釋義).txt,clean\燕 (釋義).txt,,126,14
燕僖侯,燕僖侯.txt,raw\燕僖侯.txt,clean\燕僖侯.txt,,96,7
燕僖公,燕僖公.txt,raw\燕僖公.txt,clean\燕僖公.txt,,120,4
燕元,燕元.txt,raw\燕元.txt,clean\燕元.txt,,310,20
燕共公,燕共公.txt,raw\燕共公.txt,clean\燕共公.txt,,50,2
燕前文公,燕前文公.txt,raw\燕前文公.txt,clean\燕前文公.txt,,82,4
燕前桓公,燕前桓公.txt,raw\燕前桓公.txt,clean\燕前桓公.txt,,97,6
燕哀侯,燕哀侯.txt,raw\燕哀侯.txt,clean\燕哀侯.txt,,46,3
燕太子丹,燕太子丹.txt,raw\燕太子丹.txt,clean\燕太子丹.txt,,109,7
燕孝公,燕孝公.txt,raw\燕孝公.txt,clean\燕孝公.txt,,163,5
燕孝王,燕孝王.txt,raw\燕孝王.txt,clean\燕孝王.txt,,133,6
燕宣侯,燕宣侯.txt,raw\燕宣侯.txt,clean\燕宣侯.txt,,58,3
燕宣公,燕宣公.txt,raw\燕宣公.txt,clean\燕宣公.txt,,50,3
燕市,燕市.txt,raw\燕市.txt,clean\燕市.txt,,136,7
燕帖木兒,燕帖木兒.txt,raw\燕帖木兒.txt,clean\燕帖木兒.txt,,2472,102
燕平公,燕平公.txt,raw\燕平公.txt,clean\燕平公.txt,,68,3
燕幽帝,燕幽帝.txt,raw\燕幽帝.txt,clean\燕幽帝.txt,,124,6
燕康王,燕康王.txt,raw\燕康王.txt,clean\燕康王.txt,,63,4
燕後文公,燕後文公.txt,raw\燕後文公.txt,clean\燕後文公.txt,,99,5
燕後桓公,燕後桓公.txt,raw\燕後桓公.txt,clean\燕後桓公.txt,,61,3
燕悼公,燕悼公.txt,raw\燕悼公.txt,clean\燕悼公.txt,,259,18
燕惠侯,燕惠侯.txt,raw\燕惠侯.txt,clean\燕惠侯.txt,,116,5
燕惠公,燕惠公.txt,raw\燕惠公.txt,clean\燕惠公.txt,,157,10
燕惠愍帝,燕惠愍帝.txt,raw\燕惠愍帝.txt,clean\燕惠愍帝.txt,,116,7
燕惠懿帝,燕惠懿帝.txt,raw\燕惠懿帝.txt,clean\燕惠懿帝.txt,,138,5
燕惠王,燕惠王.txt,raw\燕惠王.txt,clean\燕惠王.txt,,259,8
燕懿公,燕懿公.txt,raw\燕懿公.txt,clean\燕懿公.txt,,85,5
燕成公,燕成公.txt,raw\燕成公.txt,clean\燕成公.txt,,106,4
燕成武帝,燕成武帝.txt,raw\燕成武帝.txt,clean\燕成武帝.txt,,782,27
燕文公,燕文公.txt,raw\燕文公.txt,clean\燕文公.txt,,49,2
燕文成帝,燕文成帝.txt,raw\燕文成帝.txt,clean\燕文成帝.txt,,331,17
燕文明帝,燕文明帝.txt,raw\燕文明帝.txt,clean\燕文明帝.txt,,612,15
燕易王,燕易王.txt,raw\燕易王.txt,clean\燕易王.txt,,953,49
燕昭公,燕昭公.txt,raw\燕昭公.txt,clean\燕昭公.txt,,67,4
燕昭成帝,燕昭成帝.txt,raw\燕昭成帝.txt,clean\燕昭成帝.txt,,789,25
燕昭文帝,燕昭文帝.txt,raw\燕昭文帝.txt,clean\燕昭文帝.txt,,121,3
燕昭武帝,燕昭武帝.txt,raw\燕昭武帝.txt,clean\燕昭武帝.txt,,110,7
燕昭王,燕昭王.txt,raw\燕昭王.txt,clean\燕昭王.txt,,159,5
燕景昭帝,燕景昭帝.txt,raw\燕景昭帝.txt,clean\燕景昭帝.txt,,502,11
燕桓侯,燕桓侯.txt,raw\燕桓侯.txt,clean\燕桓侯.txt,,115,6
燕桓公,燕桓公.txt,raw\燕桓公.txt,clean\燕桓公.txt,,41,2
燕武公,燕武公.txt,raw\燕武公.txt,clean\燕武公.txt,,68,4
燕武成王,燕武成王.txt,raw\燕武成王.txt,clean\燕武成王.txt,,109,5
燕然勒石,燕然勒石.txt,raw\燕然勒石.txt,clean\燕然勒石.txt,,65,2
燕獻公,燕獻公.txt,raw\燕獻公.txt,clean\燕獻公.txt,,136,4
燕獻武帝,燕獻武帝.txt,raw\燕獻武帝.txt,clean\燕獻武帝.txt,,152,8
燕王喜,燕王喜.txt,raw\燕王喜.txt,clean\燕王喜.txt,,494,25
燕王噲,燕王噲.txt,raw\燕王噲.txt,clean\燕王噲.txt,,132,5
燕穆侯,燕穆侯.txt,raw\燕穆侯.txt,clean\燕穆侯.txt,,63,4
燕簡公,燕簡公.txt,raw\燕簡公.txt,clean\燕簡公.txt,,184,7
燕興,燕興.txt,raw\燕興.txt,clean\燕興.txt,,85,5
燕莊公,燕莊公.txt,raw\燕莊公.txt,clean\燕莊公.txt,,227,11
燕襄公,燕襄公.txt,raw\燕襄公.txt,clean\燕襄公.txt,,104,6
燕鄭侯,燕鄭侯.txt,raw\燕鄭侯.txt,clean\燕鄭侯.txt,,59,4
燕閔公,燕閔公.txt,raw\燕閔公.txt,clean\燕閔公.txt,,116,4
燕雲十六州,燕雲十六州.txt,raw\燕雲十六州.txt,clean\燕雲十六州.txt,,105,5
燕靈王,燕靈王.txt,raw\燕靈王.txt,clean\燕靈王.txt,,199,5
燕青,燕青.txt,raw\燕青.txt,clean\燕青.txt,,47,5
燕頃侯,燕頃侯.txt,raw\燕頃侯.txt,clean\燕頃侯.txt,,75,5
營山縣,營山縣.txt,raw\營山縣.txt,clean\營山縣.txt,,287,12
營陵縣,營陵縣.txt,raw\營陵縣.txt,clean\營陵縣.txt,,51,5
營養三明治,營養三明治.txt,raw\營養三明治.txt,clean\營養三明治.txt,,119,5
燠暍,燠暍.txt,raw\燠暍.txt,clean\燠暍.txt,,66,4
燧人氏,燧人氏.txt,raw\燧人氏.txt,clean\燧人氏.txt,,68,4
爆彈,爆彈.txt,raw\爆彈.txt,clean\爆彈.txt,,256,12
爐,爐.txt,raw\爐.txt,clean\爐.txt,,101,7
爐甘石,爐甘石.txt,raw\爐甘石.txt,clean\爐甘石.txt,,77,4
爨室,爨室.txt,raw\爨室.txt,clean\爨室.txt,,54,4
爰金,爰金.txt,raw\爰金.txt,clean\爰金.txt,,73,5
父,父.txt,raw\父.txt,clean\父.txt,,11,2
父子,父子.txt,raw\父子.txt,clean\父子.txt,,458,25
父愛如山,父愛如山.txt,raw\父愛如山.txt,clean\父愛如山.txt,,48,1
父愛如山 (二〇二〇年電視劇),父愛如山 (二〇二〇年電視劇).txt,raw\父愛如山 (二〇二〇年電視劇).txt,clean\父愛如山 (二〇二〇年電視劇).txt,,68,5
父歟將何之,父歟將何之.txt,raw\父歟將何之.txt,clean\父歟將何之.txt,,496,10
爾朱榮,爾朱榮.txt,raw\爾朱榮.txt,clean\爾朱榮.txt,,1031,34
爾雅,爾雅.txt,raw\爾雅.txt,clean\爾雅.txt,,535,18
片假名,片假名.txt,raw\片假名.txt,clean\片假名.txt,,136,10
片語,片語.txt,raw\片語.txt,clean\片語.txt,,63,5
牖,牖.txt,raw\牖.txt,clean\牖.txt,,405,66
牛,牛.txt,raw\牛.txt,clean\牛.txt,,247,13
牛久市,牛久市.txt,raw\牛久市.txt,clean\牛久市.txt,,88,5
牛僧孺,牛僧孺.txt,raw\牛僧孺.txt,clean\牛僧孺.txt,,864,53
牛島,牛島.txt,raw\牛島.txt,clean\牛島.txt,,34,3
牛油貓悖論,牛油貓悖論.txt,raw\牛油貓悖論.txt,clean\牛油貓悖論.txt,,79,5
牛窗町,牛窗町.txt,raw\牛窗町.txt,clean\牛窗町.txt,,150,7
牛肉,牛肉.txt,raw\牛肉.txt,clean\牛肉.txt,,15,2
牛肉裙,牛肉裙.txt,raw\牛肉裙.txt,clean\牛肉裙.txt,,30,4
牛與獅,牛與獅.txt,raw\牛與獅.txt,clean\牛與獅.txt,,83,7
牛金,牛金.txt,raw\牛金.txt,clean\牛金.txt,,186,10
牛頭角驛,牛頭角驛.txt,raw\牛頭角驛.txt,clean\牛頭角驛.txt,,97,4
牡丹區,牡丹區.txt,raw\牡丹區.txt,clean\牡丹區.txt,,172,5
牡丹江,牡丹江.txt,raw\牡丹江.txt,clean\牡丹江.txt,,491,18
牡丹江 (釋義),牡丹江 (釋義).txt,raw\牡丹江 (釋義).txt,clean\牡丹江 (釋義).txt,,74,5
牡丹江市,牡丹江市.txt,raw\牡丹江市.txt,clean\牡丹江市.txt,,941,43
牢不可破之聯盟,牢不可破之聯盟.txt,raw\牢不可破之聯盟.txt,clean\牢不可破之聯盟.txt,,255,11
牧之原市,牧之原市.txt,raw\牧之原市.txt,clean\牧之原市.txt,,64,4
牧谿,牧谿.txt,raw\牧谿.txt,clean\牧谿.txt,,479,22
物性,物性.txt,raw\物性.txt,clean\物性.txt,,58,1
物態,物態.txt,raw\物態.txt,clean\物態.txt,,265,9
物理學,物理學.txt,raw\物理學.txt,clean\物理學.txt,,335,9
物相,物相.txt,raw\物相.txt,clean\物相.txt,,192,8
物質,物質.txt,raw\物質.txt,clean\物質.txt,,214,7
