source_path,staged_path,work_folder,work_title,page_title,exact_years,mentioned_years,decision_year,decision_coarse,all_coarse_counts,destination,nation,times,reason,ws_categories
朝鮮典籍/竹南堂稿/竹南堂稿__juan_06.txt,朝鮮王朝/竹南堂稿/竹南堂稿__juan_06.txt,竹南堂稿,竹南堂稿,竹南堂稿/卷五,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 13}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;吳竣
朝鮮典籍/竹南堂稿/竹南堂稿__juan_07.txt,朝鮮王朝/竹南堂稿/竹南堂稿__juan_07.txt,竹南堂稿,竹南堂稿,竹南堂稿/卷六,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 13}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;吳竣
朝鮮典籍/竹南堂稿/竹南堂稿__juan_08.txt,朝鮮王朝/竹南堂稿/竹南堂稿__juan_08.txt,竹南堂稿,竹南堂稿,竹南堂稿/卷七,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 13}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;吳竣
朝鮮典籍/竹南堂稿/竹南堂稿__juan_09.txt,朝鮮王朝/竹南堂稿/竹南堂稿__juan_09.txt,竹南堂稿,竹南堂稿,竹南堂稿/卷八,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 13}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;吳竣
朝鮮典籍/竹南堂稿/竹南堂稿__juan_10.txt,朝鮮王朝/竹南堂稿/竹南堂稿__juan_10.txt,竹南堂稿,竹南堂稿,竹南堂稿/卷九,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 13}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;吳竣
朝鮮典籍/竹南堂稿/竹南堂稿__juan_11.txt,朝鮮王朝/竹南堂稿/竹南堂稿__juan_11.txt,竹南堂稿,竹南堂稿,竹南堂稿/卷十,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 13}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;吳竣
朝鮮典籍/竹南堂稿/竹南堂稿__juan_12.txt,朝鮮王朝/竹南堂稿/竹南堂稿__juan_12.txt,竹南堂稿,竹南堂稿,竹南堂稿/卷十一,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 13}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;吳竣
朝鮮典籍/竹南堂稿/竹南堂稿__juan_13.txt,朝鮮王朝/竹南堂稿/竹南堂稿__juan_13.txt,竹南堂稿,竹南堂稿,竹南堂稿/卷十二,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 13}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;吳竣
朝鮮典籍/竹堂先生集/竹堂先生集__juan_01.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_01.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷一,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_02.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_02.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷二,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_03.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_03.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷三,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_04.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_04.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷四,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_05.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_05.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷五,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_06.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_06.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷六,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_07.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_07.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷七,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_08.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_08.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷八,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_09.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_09.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷九,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_10.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_10.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷十,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_11.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_11.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷十一,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_12.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_12.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷十二,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_13.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_13.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷十三,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_14.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_14.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷十四,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹堂先生集/竹堂先生集__juan_15.txt,朝鮮王朝/竹堂先生集/竹堂先生集__juan_15.txt,竹堂先生集,竹堂先生集,竹堂先生集/卷十五,1689,,1689,朝鮮王朝,"{""朝鮮王朝"": 15}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1689年;申濡
朝鮮典籍/竹泉集/竹泉集__juan_01.txt,朝鮮王朝/竹泉集/竹泉集__juan_01.txt,竹泉集,竹泉集,竹泉集/卷一,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_02.txt,朝鮮王朝/竹泉集/竹泉集__juan_02.txt,竹泉集,竹泉集,竹泉集/附錄卷一,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;李頤命
朝鮮典籍/竹泉集/竹泉集__juan_03.txt,朝鮮王朝/竹泉集/竹泉集__juan_03.txt,竹泉集,竹泉集,竹泉集/卷二,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_04.txt,朝鮮王朝/竹泉集/竹泉集__juan_04.txt,竹泉集,竹泉集,竹泉集/附錄卷二,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_05.txt,朝鮮王朝/竹泉集/竹泉集__juan_05.txt,竹泉集,竹泉集,竹泉集/卷三,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_06.txt,朝鮮王朝/竹泉集/竹泉集__juan_06.txt,竹泉集,竹泉集,竹泉集/附錄卷三,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_07.txt,朝鮮王朝/竹泉集/竹泉集__juan_07.txt,竹泉集,竹泉集,竹泉集/卷四,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_08.txt,朝鮮王朝/竹泉集/竹泉集__juan_08.txt,竹泉集,竹泉集,竹泉集/卷五,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_09.txt,朝鮮王朝/竹泉集/竹泉集__juan_09.txt,竹泉集,竹泉集,竹泉集/卷六,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_10.txt,朝鮮王朝/竹泉集/竹泉集__juan_10.txt,竹泉集,竹泉集,竹泉集/卷七,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_11.txt,朝鮮王朝/竹泉集/竹泉集__juan_11.txt,竹泉集,竹泉集,竹泉集/卷八,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_12.txt,朝鮮王朝/竹泉集/竹泉集__juan_12.txt,竹泉集,竹泉集,竹泉集/卷九,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_13.txt,朝鮮王朝/竹泉集/竹泉集__juan_13.txt,竹泉集,竹泉集,竹泉集/卷十,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_14.txt,朝鮮王朝/竹泉集/竹泉集__juan_14.txt,竹泉集,竹泉集,竹泉集/卷十一,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_15.txt,朝鮮王朝/竹泉集/竹泉集__juan_15.txt,竹泉集,竹泉集,竹泉集/卷十二,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_16.txt,朝鮮王朝/竹泉集/竹泉集__juan_16.txt,竹泉集,竹泉集,竹泉集/卷十三,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_17.txt,朝鮮王朝/竹泉集/竹泉集__juan_17.txt,竹泉集,竹泉集,竹泉集/卷十四,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_18.txt,朝鮮王朝/竹泉集/竹泉集__juan_18.txt,竹泉集,竹泉集,竹泉集/卷十五,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_19.txt,朝鮮王朝/竹泉集/竹泉集__juan_19.txt,竹泉集,竹泉集,竹泉集/卷十六,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_20.txt,朝鮮王朝/竹泉集/竹泉集__juan_20.txt,竹泉集,竹泉集,竹泉集/卷十七,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_21.txt,朝鮮王朝/竹泉集/竹泉集__juan_21.txt,竹泉集,竹泉集,竹泉集/卷十八,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_22.txt,朝鮮王朝/竹泉集/竹泉集__juan_22.txt,竹泉集,竹泉集,竹泉集/卷十九,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_23.txt,朝鮮王朝/竹泉集/竹泉集__juan_23.txt,竹泉集,竹泉集,竹泉集/卷二十,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_24.txt,朝鮮王朝/竹泉集/竹泉集__juan_24.txt,竹泉集,竹泉集,竹泉集/卷二十一,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_25.txt,朝鮮王朝/竹泉集/竹泉集__juan_25.txt,竹泉集,竹泉集,竹泉集/卷二十二,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_26.txt,朝鮮王朝/竹泉集/竹泉集__juan_26.txt,竹泉集,竹泉集,竹泉集/卷二十三,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_27.txt,朝鮮王朝/竹泉集/竹泉集__juan_27.txt,竹泉集,竹泉集,竹泉集/卷二十四,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_28.txt,朝鮮王朝/竹泉集/竹泉集__juan_28.txt,竹泉集,竹泉集,竹泉集/卷二十五,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_29.txt,朝鮮王朝/竹泉集/竹泉集__juan_29.txt,竹泉集,竹泉集,竹泉集/卷二十六,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_30.txt,朝鮮王朝/竹泉集/竹泉集__juan_30.txt,竹泉集,竹泉集,竹泉集/卷二十七,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_31.txt,朝鮮王朝/竹泉集/竹泉集__juan_31.txt,竹泉集,竹泉集,竹泉集/卷二十八,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_32.txt,朝鮮王朝/竹泉集/竹泉集__juan_32.txt,竹泉集,竹泉集,竹泉集/卷二十九,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_33.txt,朝鮮王朝/竹泉集/竹泉集__juan_33.txt,竹泉集,竹泉集,竹泉集/卷三十,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_34.txt,朝鮮王朝/竹泉集/竹泉集__juan_34.txt,竹泉集,竹泉集,竹泉集/卷三十一,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_35.txt,朝鮮王朝/竹泉集/竹泉集__juan_35.txt,竹泉集,竹泉集,竹泉集/卷三十二,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_36.txt,朝鮮王朝/竹泉集/竹泉集__juan_36.txt,竹泉集,竹泉集,竹泉集/卷三十三,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_37.txt,朝鮮王朝/竹泉集/竹泉集__juan_37.txt,竹泉集,竹泉集,竹泉集/卷三十四,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹泉集/竹泉集__juan_38.txt,朝鮮王朝/竹泉集/竹泉集__juan_38.txt,竹泉集,竹泉集,竹泉集/卷三十五,1773,,1773,朝鮮王朝,"{""朝鮮王朝"": 38}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1773年;金鎭圭
朝鮮典籍/竹溪遺稿 (曺克承)/竹溪遺稿 (曺克承)__juan_01.txt,大日本帝國/朝鮮/竹溪遺稿 (曺克承)/竹溪遺稿 (曺克承)__juan_01.txt,竹溪遺稿 (曺克承),竹溪遺稿 (曺克承),竹溪遺稿 (曺克承)/卷之一,1934,,1934,大日本帝國/朝鮮,"{""大日本帝國/朝鮮"": 2}",大日本帝國/朝鮮,朝鮮,大日本帝國,dominant exact non-提及 WS_CATEGORIES year,1934年;曺克承
朝鮮典籍/竹溪遺稿 (曺克承)/竹溪遺稿 (曺克承)__juan_02.txt,大日本帝國/朝鮮/竹溪遺稿 (曺克承)/竹溪遺稿 (曺克承)__juan_02.txt,竹溪遺稿 (曺克承),竹溪遺稿 (曺克承),竹溪遺稿 (曺克承)/附錄卷之二,1934,,1934,大日本帝國/朝鮮,"{""大日本帝國/朝鮮"": 2}",大日本帝國/朝鮮,朝鮮,大日本帝國,dominant exact non-提及 WS_CATEGORIES year,1934年;曺克承
朝鮮典籍/竹溪遺稿 (鞠溟)/竹溪遺稿 (鞠溟)__juan_01.txt,大日本帝國/朝鮮/竹溪遺稿 (鞠溟)/竹溪遺稿 (鞠溟)__juan_01.txt,竹溪遺稿 (鞠溟),竹溪遺稿 (鞠溟),竹溪遺稿 (鞠溟)/卷一,1915,,1915,大日本帝國/朝鮮,"{""大日本帝國/朝鮮"": 3}",大日本帝國/朝鮮,朝鮮,大日本帝國,dominant exact non-提及 WS_CATEGORIES year,1915年;鞠溟
朝鮮典籍/竹溪遺稿 (鞠溟)/竹溪遺稿 (鞠溟)__juan_02.txt,大日本帝國/朝鮮/竹溪遺稿 (鞠溟)/竹溪遺稿 (鞠溟)__juan_02.txt,竹溪遺稿 (鞠溟),竹溪遺稿 (鞠溟),竹溪遺稿 (鞠溟)/卷二,1915,,1915,大日本帝國/朝鮮,"{""大日本帝國/朝鮮"": 3}",大日本帝國/朝鮮,朝鮮,大日本帝國,dominant exact non-提及 WS_CATEGORIES year,1915年;鞠溟
朝鮮典籍/竹溪遺稿 (鞠溟)/竹溪遺稿 (鞠溟)__juan_03.txt,大日本帝國/朝鮮/竹溪遺稿 (鞠溟)/竹溪遺稿 (鞠溟)__juan_03.txt,竹溪遺稿 (鞠溟),竹溪遺稿 (鞠溟),竹溪遺稿 (鞠溟)/卷三,1915,,1915,大日本帝國/朝鮮,"{""大日本帝國/朝鮮"": 3}",大日本帝國/朝鮮,朝鮮,大日本帝國,dominant exact non-提及 WS_CATEGORIES year,1915年;鞠溟
朝鮮典籍/竹牖集/竹牖集__juan_01.txt,朝鮮王朝/竹牖集/竹牖集__juan_01.txt,竹牖集,竹牖集,竹牖集/卷上,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 3}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;具瑩
朝鮮典籍/竹牖集/竹牖集__juan_02.txt,朝鮮王朝/竹牖集/竹牖集__juan_02.txt,竹牖集,竹牖集,竹牖集/卷中,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 3}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;具瑩
朝鮮典籍/竹牖集/竹牖集__juan_03.txt,朝鮮王朝/竹牖集/竹牖集__juan_03.txt,竹牖集,竹牖集,竹牖集/卷下,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 3}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;具瑩
朝鮮典籍/竹窓先生集/竹窓先生集__juan_01.txt,朝鮮王朝/竹窓先生集/竹窓先生集__juan_01.txt,竹窓先生集,竹窓先生集,竹窓先生集/卷一,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;姜籀
朝鮮典籍/竹窓先生集/竹窓先生集__juan_02.txt,朝鮮王朝/竹窓先生集/竹窓先生集__juan_02.txt,竹窓先生集,竹窓先生集,竹窓先生集/卷二,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;姜籀
朝鮮典籍/竹窓先生集/竹窓先生集__juan_03.txt,朝鮮王朝/竹窓先生集/竹窓先生集__juan_03.txt,竹窓先生集,竹窓先生集,竹窓先生集/卷三,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;姜籀
朝鮮典籍/竹窓先生集/竹窓先生集__juan_04.txt,朝鮮王朝/竹窓先生集/竹窓先生集__juan_04.txt,竹窓先生集,竹窓先生集,竹窓先生集/卷四,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;姜籀
朝鮮典籍/竹窓先生集/竹窓先生集__juan_05.txt,朝鮮王朝/竹窓先生集/竹窓先生集__juan_05.txt,竹窓先生集,竹窓先生集,竹窓先生集/卷五,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;姜籀
朝鮮典籍/竹窓先生集/竹窓先生集__juan_06.txt,朝鮮王朝/竹窓先生集/竹窓先生集__juan_06.txt,竹窓先生集,竹窓先生集,竹窓先生集/卷六,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;姜籀
朝鮮典籍/竹窓先生集/竹窓先生集__juan_07.txt,朝鮮王朝/竹窓先生集/竹窓先生集__juan_07.txt,竹窓先生集,竹窓先生集,竹窓先生集/卷七,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;姜籀
朝鮮典籍/竹窓先生集/竹窓先生集__juan_08.txt,朝鮮王朝/竹窓先生集/竹窓先生集__juan_08.txt,竹窓先生集,竹窓先生集,竹窓先生集/卷八,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;姜籀
朝鮮典籍/竹窓先生集/竹窓先生集__juan_09.txt,朝鮮王朝/竹窓先生集/竹窓先生集__juan_09.txt,竹窓先生集,竹窓先生集,竹窓先生集/卷九,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;姜籀
朝鮮典籍/竹窓先生集/竹窓先生集__juan_10.txt,朝鮮王朝/竹窓先生集/竹窓先生集__juan_10.txt,竹窓先生集,竹窓先生集,竹窓先生集/卷十,1668,,1668,朝鮮王朝,"{""朝鮮王朝"": 10}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1668年;姜籀
