leishu,cited_work,citations,match,resolved
御定淵鑑𩔖函,十六國春秋,11,author-prefix-stripped,1
御定淵鑑𩔖函,慎子,11,exact,1
御定淵鑑𩔖函,幽明錄,11,exact,1
御定淵鑑𩔖函,瑯嬛記,11,exact,1
御定淵鑑𩔖函,稽神録,10,exact,1
御定淵鑑𩔖函,春明夢餘録,10,exact,1
御定淵鑑𩔖函,北征記,10,author-prefix-stripped,1
御定淵鑑𩔖函,政論,10,author-prefix-stripped,1
御定淵鑑𩔖函,齊民要術,10,exact,1
御定淵鑑𩔖函,文心雕龍,10,exact,1
御定淵鑑𩔖函,石林燕語,10,exact,1
御定淵鑑𩔖函,洛陽伽藍記,10,exact,1
御定淵鑑𩔖函,圖繪寳鑑,10,exact,1
御定淵鑑𩔖函,南方草木狀,10,author-prefix-stripped,1
御定淵鑑𩔖函,周禮注,9,exact,1
御定淵鑑𩔖函,海賦,9,author-prefix-stripped,1
御定淵鑑𩔖函,丹陽記,9,exact,1
御定淵鑑𩔖函,唐國史補,9,exact,1
御定淵鑑𩔖函,明皇雜錄,9,exact,1
御定淵鑑𩔖函,詠史詩,9,author-prefix-stripped,1
御定淵鑑𩔖函,通書,9,exact,1
御定淵鑑𩔖函,蠡海集,9,exact,1
御定淵鑑𩔖函,揚子法言,8,exact,1
御定淵鑑𩔖函,桯史,8,exact,1
御定淵鑑𩔖函,浮山記,8,author-prefix-stripped,1
御定淵鑑𩔖函,南唐書,8,exact,1
御定淵鑑𩔖函,九州春秋,8,exact,1
御定淵鑑𩔖函,吳越備史,8,exact,1
御定淵鑑𩔖函,鶴林玉露,8,exact,1
御定淵鑑𩔖函,七命,8,author-prefix-stripped,1
御定淵鑑𩔖函,西征賦,8,author-prefix-stripped,1
御定淵鑑𩔖函,元經,8,author-prefix-stripped,1
御定淵鑑𩔖函,桂海虞衡志,8,exact,1
御定淵鑑𩔖函,明一統志,8,exact,1
御定淵鑑𩔖函,歸藏,8,author-prefix-stripped,1
御定淵鑑𩔖函,宣和畫譜,8,exact,1
御定淵鑑𩔖函,禁扁,8,exact,1
御定淵鑑𩔖函,冷齋夜話,8,exact,1
御定淵鑑𩔖函,靈憲,7,author-prefix-stripped,1
御定淵鑑𩔖函,弇山堂别集,7,exact,1
御定淵鑑𩔖函,揮麈録,7,exact,1
御定淵鑑𩔖函,隋唐嘉話,7,exact,1
御定淵鑑𩔖函,三禮圖,7,exact,1
御定淵鑑𩔖函,因話録,7,exact,1
御定淵鑑𩔖函,文賦,7,author-prefix-stripped,1
御定淵鑑𩔖函,從軍行,7,author-prefix-stripped,1
御定淵鑑𩔖函,癸辛雜識,7,exact,1
御定淵鑑𩔖函,宋髙僧傳,7,exact,1
御定淵鑑𩔖函,歸田錄,7,exact,1
御定淵鑑𩔖函,長安志,7,exact,1
御定淵鑑𩔖函,安石榴賦,7,author-prefix-stripped,1
御定淵鑑𩔖函,鸚鵡賦,7,author-prefix-stripped,1
御定淵鑑𩔖函,申子,6,exact,1
御定淵鑑𩔖函,天問,6,author-prefix-stripped,1
御定淵鑑𩔖函,北堂書鈔,6,exact,1
御定淵鑑𩔖函,歸田録,6,author-prefix-stripped,1
御定淵鑑𩔖函,白孔六帖,6,exact,1
御定淵鑑𩔖函,容齋隨筆,6,exact,1
御定淵鑑𩔖函,甘泉賦,6,exact,1
御定淵鑑𩔖函,商君書,6,exact,1
御定淵鑑𩔖函,自序,6,author-prefix-stripped,1
御定淵鑑𩔖函,中論,6,author-prefix-stripped,1
御定淵鑑𩔖函,春秋傳,6,exact,1
御定淵鑑𩔖函,洛神賦,6,author-prefix-stripped,1
御定淵鑑𩔖函,五經異義,6,exact,1
御定淵鑑𩔖函,東都賦,6,author-prefix-stripped,1
御定淵鑑𩔖函,大暑賦,6,author-prefix-stripped,1
御定淵鑑𩔖函,涼州記,6,author-prefix-stripped,1
御定淵鑑𩔖函,續仙傳,6,exact,1
御定淵鑑𩔖函,武軍賦,6,author-prefix-stripped,1
御定淵鑑𩔖函,東齋記事,6,exact,1
御定淵鑑𩔖函,遼志,6,author-prefix-stripped,1
御定淵鑑𩔖函,集韻,6,exact,1
御定淵鑑𩔖函,獻帝春秋,6,exact,1
御定淵鑑𩔖函,雲仙雜記,6,exact,1
御定淵鑑𩔖函,子華子,6,author-prefix-stripped,1
御定淵鑑𩔖函,登樓賦,6,author-prefix-stripped,1
御定淵鑑𩔖函,襄陽記,6,exact,1
御定淵鑑𩔖函,人物考,6,exact,1
御定淵鑑𩔖函,齊東野語,6,author-prefix-stripped,1
御定淵鑑𩔖函,春秋,6,classic-unheld,1
御定淵鑑𩔖函,宋稗類鈔,6,exact,1
御定淵鑑𩔖函,畫繼,6,author-prefix-stripped,1
御定淵鑑𩔖函,草木子,6,exact,1
御定淵鑑𩔖函,化書,6,author-prefix-stripped,1
御定淵鑑𩔖函,鐵圍山叢談,6,author-prefix-stripped,1
御定淵鑑𩔖函,鼎録,6,exact,1
御定淵鑑𩔖函,柳賦,6,author-prefix-stripped,1
御定淵鑑𩔖函,逸史,5,exact,1
御定淵鑑𩔖函,羣書考索,5,exact,1
御定淵鑑𩔖函,韻府羣玉,5,exact,1
御定淵鑑𩔖函,禮書,5,author-prefix-stripped,1
御定淵鑑𩔖函,家禮,5,exact,1
御定淵鑑𩔖函,集異記,5,exact,1
御定淵鑑𩔖函,後山詩話,5,exact,1
御定淵鑑𩔖函,席上腐談,5,author-prefix-stripped,1
御定淵鑑𩔖函,格古要論,5,exact,1
御定淵鑑𩔖函,進學解,5,author-prefix-stripped,1
御定淵鑑𩔖函,全唐詩話,5,exact,1
御定淵鑑𩔖函,七發,5,author-prefix-stripped,1
御定淵鑑𩔖函,勸學篇,5,author-prefix-stripped,1
御定淵鑑𩔖函,漢晉春秋,5,exact,1
御定淵鑑𩔖函,明集禮,5,author-prefix-stripped,1
御定淵鑑𩔖函,鬻子,5,exact,1
御定淵鑑𩔖函,廣韻,5,exact,1
御定淵鑑𩔖函,麈史,5,exact,1
御定淵鑑𩔖函,蜀王本紀,5,exact,1
御定淵鑑𩔖函,續世說,5,exact,1
御定淵鑑𩔖函,晉安帝紀,5,exact,1
御定淵鑑𩔖函,詩外傳,5,exact,1
御定淵鑑𩔖函,輟耕錄,5,exact,1
御定淵鑑𩔖函,孔子家語,5,exact,1
御定淵鑑𩔖函,星經,5,exact,1
御定淵鑑𩔖函,太平廣記,5,exact,1
御定淵鑑𩔖函,玉泉子,5,author-prefix-stripped,1
御定淵鑑𩔖函,九歌,5,author-prefix-stripped,1
御定淵鑑𩔖函,捜神後記,5,author-prefix-stripped,1
御定淵鑑𩔖函,泊宅編,5,exact,1
御定淵鑑𩔖函,大金國志,5,exact,1
御定淵鑑𩔖函,相風賦,5,author-prefix-stripped,1
御定淵鑑𩔖函,爾雅注,5,exact,1
御定淵鑑𩔖函,錄異記,5,exact,1
御定淵鑑𩔖函,職官分紀,5,exact,1
御定淵鑑𩔖函,易飛候,4,author-prefix-stripped,1
御定淵鑑𩔖函,月賦,4,author-prefix-stripped,1
御定淵鑑𩔖函,愁霖賦,4,author-prefix-stripped,1
御定淵鑑𩔖函,經説,4,author-prefix-stripped,1
御定淵鑑𩔖函,春明退朝録,4,exact,1
御定淵鑑𩔖函,薦禰衡表,4,author-prefix-stripped,1
御定淵鑑𩔖函,喜霽賦,4,author-prefix-stripped,1
御定淵鑑𩔖函,後漢紀,4,exact,1
御定淵鑑𩔖函,七哀詩,4,author-prefix-stripped,1
御定淵鑑𩔖函,子貢,4,author-prefix-stripped,1
御定淵鑑𩔖函,戰城南,4,author-prefix-stripped,1
御定淵鑑𩔖函,秋興賦,4,author-prefix-stripped,1
御定淵鑑𩔖函,易説,4,exact,1
御定淵鑑𩔖函,趙都賦,4,author-prefix-stripped,1
御定淵鑑𩔖函,尚書故實,4,exact,1
御定淵鑑𩔖函,清暑筆談,4,author-prefix-stripped,1
御定淵鑑𩔖函,桂苑叢談,4,exact,1
御定淵鑑𩔖函,與吳質書,4,author-prefix-stripped,1
御定淵鑑𩔖函,吳子,4,exact,1
御定淵鑑𩔖函,過秦論,4,author-prefix-stripped,1
御定淵鑑𩔖函,亢倉子,4,author-prefix-stripped,1
御定淵鑑𩔖函,諸葛亮集,4,exact,1
御定淵鑑𩔖函,齊都賦,4,author-prefix-stripped,1
御定淵鑑𩔖函,出塞,4,exact,1
御定淵鑑𩔖函,青箱雜記,4,exact,1
御定淵鑑𩔖函,涑水記聞,4,exact,1
御定淵鑑𩔖函,東軒筆錄,4,exact,1
御定淵鑑𩔖函,鬼谷子,4,exact,1
御定淵鑑𩔖函,劉子,4,author-prefix-stripped,1
御定淵鑑𩔖函,續墨客揮犀,4,exact,1
御定淵鑑𩔖函,蘇秦,4,author-prefix-stripped,1
御定淵鑑𩔖函,蜀記,4,exact,1
御定淵鑑𩔖函,詩説,4,exact,1
御定淵鑑𩔖函,商子,4,exact,1
御定淵鑑𩔖函,帝京篇,4,author-prefix-stripped,1
御定淵鑑𩔖函,雲溪友議,4,exact,1
御定淵鑑𩔖函,事物紀原,4,exact,1
御定淵鑑𩔖函,清波雜志,4,exact,1
御定淵鑑𩔖函,中州集,4,exact,1
御定淵鑑𩔖函,吳地記,4,exact,1
御定淵鑑𩔖函,春渚紀聞,4,author-prefix-stripped,1
御定淵鑑𩔖函,老學庵筆記,4,author-prefix-stripped,1
御定淵鑑𩔖函,蕪城賦,4,author-prefix-stripped,1
御定淵鑑𩔖函,聞見近録,4,exact,1
御定淵鑑𩔖函,井賦,4,author-prefix-stripped,1
御定淵鑑𩔖函,帝京景物略,4,exact,1
御定淵鑑𩔖函,仇池筆記,4,author-prefix-stripped,1
御定淵鑑𩔖函,笑林,4,exact,1
御定淵鑑𩔖函,上林賦,4,author-prefix-stripped,1
御定淵鑑𩔖函,古樂府,4,author-prefix-stripped,1
御定淵鑑𩔖函,茅亭客話,4,exact,1
御定淵鑑𩔖函,齊諧記,4,exact,1
御定淵鑑𩔖函,舞馬賦,4,author-prefix-stripped,1
御定淵鑑𩔖函,大學衍義,4,exact,1
御定淵鑑𩔖函,攻媿集,4,author-prefix-stripped,1
御定淵鑑𩔖函,短歌行,3,author-prefix-stripped,1
御定淵鑑𩔖函,朝鮮志,3,exact,1
御定淵鑑𩔖函,逸周書,3,exact,1
御定淵鑑𩔖函,東軒筆録,3,exact,1
御定淵鑑𩔖函,續資治通鑑,3,exact,1
御定淵鑑𩔖函,唐文粹,3,exact,1
御定淵鑑𩔖函,明㑹典,3,exact,1
御定淵鑑𩔖函,應間,3,author-prefix-stripped,1
御定淵鑑𩔖函,孫公談圃,3,exact,1
御定淵鑑𩔖函,拾遺錄,3,author-prefix-stripped,1
御定淵鑑𩔖函,舞賦,3,author-prefix-stripped,1
御定淵鑑𩔖函,琴清英,3,author-prefix-stripped,1
御定淵鑑𩔖函,庭誥,3,author-prefix-stripped,1
御定淵鑑𩔖函,中説,3,exact,1
御定淵鑑𩔖函,農書,3,author-prefix-stripped,1
御定淵鑑𩔖函,從軍詩,3,author-prefix-stripped,1
御定淵鑑𩔖函,東征賦,3,author-prefix-stripped,1
御定淵鑑𩔖函,平夏錄,3,author-prefix-stripped,1
御定淵鑑𩔖函,中朝故事,3,exact,1
御定淵鑑𩔖函,玉壺清話,3,exact,1
御定淵鑑𩔖函,射經,3,author-prefix-stripped,1
御定淵鑑𩔖函,射雉賦,3,author-prefix-stripped,1
御定淵鑑𩔖函,南征賦,3,author-prefix-stripped,1
御定淵鑑𩔖函,春秋後傳,3,author-prefix-stripped,1
御定淵鑑𩔖函,寡婦賦,3,author-prefix-stripped,1
御定淵鑑𩔖函,麗情集,3,exact,1
御定淵鑑𩔖函,沙州記,3,author-prefix-stripped,1
御定淵鑑𩔖函,南唐近事,3,exact,1
御定淵鑑𩔖函,雞鳴曲,3,author-prefix-stripped,1
御定淵鑑𩔖函,墨莊漫録,3,exact,1
御定淵鑑𩔖函,説郛,3,exact,1
御定淵鑑𩔖函,魏武帝論,3,author-prefix-stripped,1
御定淵鑑𩔖函,翦勝野聞,3,author-prefix-stripped,1
御定淵鑑𩔖函,擬古詩,3,author-prefix-stripped,1
御定淵鑑𩔖函,搜神後記,3,author-prefix-stripped,1
御定淵鑑𩔖函,皇極經世書,3,exact,1
御定淵鑑𩔖函,思歸賦,3,exact,1
御定淵鑑𩔖函,洞淵集,3,exact,1
御定淵鑑𩔖函,法苑珠林,3,exact,1
御定淵鑑𩔖函,唐語林,3,exact,1
御定淵鑑𩔖函,升菴集,3,author-prefix-stripped,1
御定淵鑑𩔖函,廣川書跋,3,author-prefix-stripped,1
御定淵鑑𩔖函,論書表,3,author-prefix-stripped,1
御定淵鑑𩔖函,野客叢書,3,author-prefix-stripped,1
御定淵鑑𩔖函,翰林記,3,exact,1
御定淵鑑𩔖函,湘山野録,3,exact,1
御定淵鑑𩔖函,譬喻經,3,exact,1
御定淵鑑𩔖函,養生論,3,author-prefix-stripped,1
御定淵鑑𩔖函,玉篇,3,exact,1
御定淵鑑𩔖函,太平寰宇記,3,author-prefix-stripped,1
御定淵鑑𩔖函,治安策,3,author-prefix-stripped,1
御定淵鑑𩔖函,漢武帝内傳,3,exact,1
御定淵鑑𩔖函,七啟,3,author-prefix-stripped,1
御定淵鑑𩔖函,漏刻銘,3,author-prefix-stripped,1
御定淵鑑𩔖函,進賢冠賦,3,exact,1
御定淵鑑𩔖函,長恨歌,3,exact,1
御定淵鑑𩔖函,女誡,3,author-prefix-stripped,1
御定淵鑑𩔖函,發蒙記,3,author-prefix-stripped,1
御定淵鑑𩔖函,避暑録話,3,exact,1
御定淵鑑𩔖函,酒賦,3,author-prefix-stripped,1
御定淵鑑𩔖函,本草綱目,3,exact,1
御定淵鑑𩔖函,孔氏志怪,3,exact,1
御定淵鑑𩔖函,猛虎行,3,author-prefix-stripped,1
御定淵鑑𩔖函,漢書音義,3,exact,1
御定淵鑑𩔖函,聞見近錄,3,author-prefix-stripped,1
御定淵鑑𩔖函,緯畧,3,exact,1
御定淵鑑𩔖函,寓簡,3,exact,1
御定淵鑑𩔖函,岳陽風土記,3,exact,1
御定淵鑑𩔖函,唐鑑,3,exact,1
御定淵鑑𩔖函,誠齋集,3,author-prefix-stripped,1
御定淵鑑𩔖函,曲洧舊聞,2,exact,1
御定淵鑑𩔖函,春秋説,2,line-initial,1
御定淵鑑𩔖函,賀雨賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,高士傳,2,exact,1
御定淵鑑𩔖函,劉向,2,exact,1
御定淵鑑𩔖函,典引,2,author-prefix-stripped,1
御定淵鑑𩔖函,嘉祐集,2,exact,1
御定淵鑑𩔖函,唐闕史,2,exact,1
御定淵鑑𩔖函,禮論,2,exact,1
御定淵鑑𩔖函,尚書正義,2,exact,1
御定淵鑑𩔖函,道山清話,2,exact,1
御定淵鑑𩔖函,傷逝賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,皇覽,2,exact,1
御定淵鑑𩔖函,真臘風土記,2,exact,1
御定淵鑑𩔖函,長竿賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,甄異傳,2,exact,1
御定淵鑑𩔖函,笙賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,野記,2,exact,1
御定淵鑑𩔖函,讀書録,2,exact,1
御定淵鑑𩔖函,玉燭寶典,2,exact,1
御定淵鑑𩔖函,詩品,2,author-prefix-stripped,1
御定淵鑑𩔖函,藏書,2,author-prefix-stripped,1
御定淵鑑𩔖函,撰征賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,太白隂經,2,exact,1
御定淵鑑𩔖函,趙充國,2,exact,1
御定淵鑑𩔖函,萬機論,2,author-prefix-stripped,1
御定淵鑑𩔖函,韋斌傳,2,exact,1
御定淵鑑𩔖函,軍令,2,author-prefix-stripped,1
御定淵鑑𩔖函,江南野史,2,exact,1
御定淵鑑𩔖函,哀江南賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,三略,2,author-prefix-stripped,1
御定淵鑑𩔖函,羽獵賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,軍中行路難,2,author-prefix-stripped,1
御定淵鑑𩔖函,趙飛燕外傳,2,exact,1
御定淵鑑𩔖函,石林詩話,2,exact,1
御定淵鑑𩔖函,常談,2,author-prefix-stripped,1
御定淵鑑𩔖函,東谷贅言,2,author-prefix-stripped,1
御定淵鑑𩔖函,小學紺珠,2,exact,1
御定淵鑑𩔖函,周易集解,2,exact,1
御定淵鑑𩔖函,山歌,2,author-prefix-stripped,1
御定淵鑑𩔖函,堯山堂外紀,2,exact,1
御定淵鑑𩔖函,金臺紀聞,2,author-prefix-stripped,1
御定淵鑑𩔖函,小園賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,閒居録,2,author-prefix-stripped,1
御定淵鑑𩔖函,上書諫吳王,2,author-prefix-stripped,1
御定淵鑑𩔖函,解嘲,2,author-prefix-stripped,1
御定淵鑑𩔖函,路史,2,author-prefix-stripped,1
御定淵鑑𩔖函,上宰相書,2,exact,1
御定淵鑑𩔖函,西溪叢語,2,exact,1
御定淵鑑𩔖函,史略,2,exact,1
御定淵鑑𩔖函,弇州四部稿,2,author-prefix-stripped,1
御定淵鑑𩔖函,聞見後錄,2,exact,1
御定淵鑑𩔖函,水賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,山居賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,金臺集,2,exact,1
御定淵鑑𩔖函,洛陽名園記,2,author-prefix-stripped,1
御定淵鑑𩔖函,演繁露,2,exact,1
御定淵鑑𩔖函,元文類,2,exact,1
御定淵鑑𩔖函,近遊賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,謝靈運晉書,2,exact,1
御定淵鑑𩔖函,晉後略,2,exact,1
御定淵鑑𩔖函,茶經,2,exact,1
御定淵鑑𩔖函,雞肋編,2,author-prefix-stripped,1
御定淵鑑𩔖函,前漢紀,2,exact,1
御定淵鑑𩔖函,芍藥譜,2,author-prefix-stripped,1
御定淵鑑𩔖函,菊花賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,青苔賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,祖台之志怪,2,exact,1
御定淵鑑𩔖函,後山談叢,2,author-prefix-stripped,1
御定淵鑑𩔖函,閑居賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,白鸚鵡賦,2,author-prefix-stripped,1
御定淵鑑𩔖函,侯鯖録,2,exact,1
御定淵鑑𩔖函,資暇集,2,exact,1
御定淵鑑𩔖函,海語,2,exact,1
御定淵鑑𩔖函,澠水燕談録,2,exact,1
御定淵鑑𩔖函,游宦紀聞,2,exact,1
御定淵鑑𩔖函,玉堂叢語,2,exact,1
御定淵鑑𩔖函,玉匣記,2,exact,1
御定淵鑑𩔖函,勸進表,2,author-prefix-stripped,1
御定淵鑑𩔖函,周禮正義,2,exact,1
御定淵鑑𩔖函,殿閣詞林記,2,exact,1
御定淵鑑𩔖函,尚書說,1,exact,1
御定淵鑑𩔖函,寒食,1,line-initial,1
御定淵鑑𩔖函,寶訓,1,line-initial,1
御定淵鑑𩔖函,君道,1,line-initial,1
御定淵鑑𩔖函,八詠,1,author-prefix-stripped,1
御定淵鑑𩔖函,風不鳴條賦,1,author-prefix-stripped,1
御定淵鑑𩔖函,颶風賦,1,author-prefix-stripped,1
御定淵鑑𩔖函,山堂集,1,author-prefix-stripped,1
御定淵鑑𩔖函,列朝詩集,1,exact,1
御定淵鑑𩔖函,大明會典,1,exact,1
御定淵鑑𩔖函,雷賦,1,author-prefix-stripped,1
御定淵鑑𩔖函,服胡麻賦,1,author-prefix-stripped,1
御定淵鑑𩔖函,五等論,1,author-prefix-stripped,1
御定淵鑑𩔖函,韓愈論,1,exact,1
御定淵鑑𩔖函,諫濫官疏,1,author-prefix-stripped,1
御定淵鑑𩔖函,江淮異人録,1,exact,1
御定淵鑑𩔖函,渤海,1,line-initial,1
御定淵鑑𩔖函,喜雪歌,1,author-prefix-stripped,1
御定淵鑑𩔖函,何氏語林,1,exact,1
御定淵鑑𩔖函,鑑戒錄,1,exact,1
御定淵鑑𩔖函,明堂賦,1,author-prefix-stripped,1
御定淵鑑𩔖函,經濟類編,1,exact,1
御定淵鑑𩔖函,酒譜,1,exact,1
御定淵鑑𩔖函,遺詔,1,author-prefix-stripped,1
御定淵鑑𩔖函,有所思,1,exact,1
御定淵鑑𩔖函,雲谷雜記,1,author-prefix-stripped,1
御定淵鑑𩔖函,秋陽賦,1,author-prefix-stripped,1
御定淵鑑𩔖函,樂論,1,author-prefix-stripped,1
御定淵鑑𩔖函,前定録,1,exact,1
御定淵鑑𩔖函,鍾期聽琴賦,1,author-prefix-stripped,1
御定淵鑑𩔖函,洞簫賦,1,author-prefix-stripped,1
御定淵鑑𩔖函,長樂鐘賦,1,author-prefix-stripped,1
御定淵鑑𩔖函,研北雜志,1,exact,1
御定淵鑑𩔖函,易論,1,author-prefix-stripped,1
御定淵鑑𩔖函,毛詩正義,1,exact,1
御定淵鑑𩔖函,六藝論,1,author-prefix-stripped,1
御定淵鑑𩔖函,禮記正義,1,exact,1
御定淵鑑𩔖函,素書,1,exact,1
御定淵鑑𩔖函,讀儀禮,1,author-prefix-stripped,1
御定淵鑑𩔖函,過庭録,1,author-prefix-stripped,1
御定淵鑑𩔖函,顏氏家訓,1,exact,1
御定淵鑑𩔖函,書品,1,exact,1
御定淵鑑𩔖函,四體書勢,1,author-prefix-stripped,1
御定淵鑑𩔖函,歲暮賦,1,author-prefix-stripped,1
御定淵鑑𩔖函,武林舊事,1,exact,1
御定淵鑑𩔖函,與陽休之書,1,exact,1
御定淵鑑𩔖函,檄蜀文,1,author-prefix-stripped,1
御定淵鑑𩔖函,質文論,1,author-prefix-stripped,1
御定淵鑑𩔖函,談藝錄,1,exact,1
御定淵鑑𩔖函,七辯,1,author-prefix-stripped,1
御定淵鑑𩔖函,七華,1,author-prefix-stripped,1
御定淵鑑𩔖函,文章緣起,1,exact,1
御定淵鑑𩔖函,野廟碑,1,author-prefix-stripped,1
御定淵鑑𩔖函,高祖,1,author-prefix-stripped,1
御定淵鑑𩔖函,請崇國學疏,1,author-prefix-stripped,1
御定淵鑑𩔖函,後出師表,1,author-prefix-stripped,1
御定淵鑑𩔖函,平安南頌,1,author-prefix-stripped,1
御定淵鑑𩔖函,虎鈐經,1,author-prefix-stripped,1
御定淵鑑𩔖函,馬汧督誄,1,author-prefix-stripped,1
