edition,testament,book,chapter,unit,file,verses,chars,source_url
文理和合,舊約,以西結書,37,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第三十七章.txt,28,843,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,38,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第三十八章.txt,23,710,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,39,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第三十九章.txt,29,853,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,40,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第四十章.txt,49,1295,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,41,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第四十一章.txt,26,653,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,42,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第四十二章.txt,20,478,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,43,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第四十三章.txt,27,813,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,44,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第四十四章.txt,31,907,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,45,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第四十五章.txt,25,868,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,46,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第四十六章.txt,24,781,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,47,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第四十七章.txt,23,681,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,以西結書,48,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/以西結書/第四十八章.txt,35,995,https://zh.wikisource.org/wiki/聖經_(文理和合)/以西結書
文理和合,舊約,但以理書,1,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第一章.txt,21,581,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,2,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第二章.txt,49,1412,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,3,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第三章.txt,30,1012,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,4,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第四章.txt,37,1223,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,5,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第五章.txt,31,957,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,6,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第六章.txt,28,869,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,7,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第七章.txt,28,871,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,8,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第八章.txt,27,855,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,9,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第九章.txt,27,1060,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,10,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第十章.txt,21,621,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,11,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第十一章.txt,45,1405,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,但以理書,12,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/但以理書/第十二章.txt,13,397,https://zh.wikisource.org/wiki/聖經_(文理和合)/但以理書
文理和合,舊約,何西阿書,1,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第一章.txt,11,351,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,2,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第二章.txt,23,628,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,3,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第三章.txt,5,173,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,4,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第四章.txt,19,494,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,5,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第五章.txt,15,427,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,6,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第六章.txt,11,288,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,7,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第七章.txt,16,411,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,8,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第八章.txt,14,353,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,9,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第九章.txt,17,553,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,10,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第十章.txt,15,488,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,11,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第十一章.txt,12,344,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,12,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第十二章.txt,14,369,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,13,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第十三章.txt,16,434,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,何西阿書,14,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/何西阿書/第十四章.txt,9,271,https://zh.wikisource.org/wiki/聖經_(文理和合)/何西阿書
文理和合,舊約,約珥書,1,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約珥書/第一章.txt,20,560,https://zh.wikisource.org/wiki/聖經_(文理和合)/約珥書
文理和合,舊約,約珥書,2,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約珥書/第二章.txt,32,974,https://zh.wikisource.org/wiki/聖經_(文理和合)/約珥書
文理和合,舊約,約珥書,3,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/約珥書/第三章.txt,21,563,https://zh.wikisource.org/wiki/聖經_(文理和合)/約珥書
文理和合,舊約,阿摩司書,1,章,中國漢文/clean/中華民國/中華民國/聖經 (文理和合譯本)/舊約/阿摩司書/第一章.txt,15,482,https://zh.wikisource.org/wiki/聖經_(文理和合)/阿摩司書
