corpus_root,grouping,work,author,times,pages,chars,empty_pages,min_juan,max_juan,gaps,src
中國漢文,清朝,文昌雜錄序 (盧見曾),,,1,373,0,1,1,0,index_清朝.csv
中國漢文,清朝,文昌雜錄校後記,,,1,299,0,1,1,0,index_清朝.csv
中國漢文,清朝,文明小史,,,60,298687,0,1,60,0,index_清朝.csv
中國漢文,清朝,文會軒 (姚承緒),,,1,132,0,1,1,0,index_清朝.csv
中國漢文,清朝,文武廟門聯 (香港上環),,,1,212,0,1,1,0,index_清朝.csv
中國漢文,清朝,文殊巖 (姚承緒),,,1,106,0,1,1,0,index_清朝.csv
中國漢文,清朝,文水縣卜子祠堂記,,,1,681,0,1,1,0,index_清朝.csv
中國漢文,清朝,文淵閣四庫全書,,,1,803,0,1,1,0,index_清朝.csv
中國漢文,清朝,文王十三生伯邑考辨,,,1,335,0,1,1,0,index_清朝.csv
中國漢文,清朝,文筆山 (姚承緒),,,1,167,0,1,1,0,index_清朝.csv
中國漢文,清朝,文虎偶存,,,1,3565,0,1,1,0,index_清朝.csv
中國漢文,清朝,斟酌橋 (姚承緒),,,1,120,0,1,1,0,index_清朝.csv
中國漢文,清朝,斯密亞丹傳,,,1,1550,0,1,1,0,index_清朝.csv
中國漢文,清朝,斯文變相,,,10,38960,0,1,10,0,index_清朝.csv
中國漢文,清朝,新世鴻勛,,,1,69939,0,1,1,0,index_清朝.csv
中國漢文,清朝,新刻司牧寶監敘,,,1,444,0,1,1,0,index_清朝.csv
中國漢文,清朝,新婦譜補 (查琪),,,1,656,0,1,1,0,index_清朝.csv
中國漢文,清朝,新婦譜補 (陳確),,,1,2445,0,1,1,0,index_清朝.csv
中國漢文,清朝,新學僞經考,,,3,701,2,1,3,0,index_清朝.csv
中國漢文,清朝,新寧縣志 (光緒十七年),,,1,0,1,1,1,0,index_清朝.csv
中國漢文,清朝,新年初至西苑次玉圃韻,,,1,178,0,1,1,0,index_清朝.csv
中國漢文,清朝,新正元旦有感,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,新正蒙恩晉加太傅銜賞用紫韁恭紀,,,1,258,0,1,1,0,index_清朝.csv
中國漢文,清朝,新秋看洋山雨過（丙申）,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,新編百戲名,,,1,868,0,1,1,0,index_清朝.csv
中國漢文,清朝,新茶花,,,30,78860,0,1,30,0,index_清朝.csv
中國漢文,清朝,新衙門七律,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,新豐鄉 (姚承緒),,,1,125,0,1,1,0,index_清朝.csv
中國漢文,清朝,新郭 (姚承緒),,,1,149,0,1,1,0,index_清朝.csv
中國漢文,清朝,斷句 (李叔同),,,1,138,0,1,1,0,index_清朝.csv
中國漢文,清朝,方曰崑妻李氏墓表,,,1,778,0,1,1,0,index_清朝.csv
中國漢文,清朝,方略館謁留侯祠,,,1,112,0,1,1,0,index_清朝.csv
中國漢文,清朝,方苞集,,,18,225443,0,1,18,0,index_清朝.csv
中國漢文,清朝,於瀛川呈己所見因回詩以示之,,,1,74,0,1,1,0,index_清朝.csv
中國漢文,清朝,施公案,,,528,1181340,0,1,528,0,index_清朝.csv
中國漢文,清朝,旌表節孝晉封太夫人衡陽程太夫人萬氏年八十有七述狀,,,1,2437,0,1,1,0,index_清朝.csv
中國漢文,清朝,旗樁石 (姚承緒),,,1,246,0,1,1,0,index_清朝.csv
中國漢文,清朝,旗軍志,,,1,2368,0,1,1,0,index_清朝.csv
中國漢文,清朝,日下舊聞考,,,215,398688,173,1,215,0,index_清朝.csv
中國漢文,清朝,日中飄雪,,,1,66,0,1,1,0,index_清朝.csv
中國漢文,清朝,日日 (鞏道),,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,日本國志,,,40,315450,20,1,40,0,index_清朝.csv
中國漢文,清朝,日本訪書志,,,16,171353,0,1,16,0,index_清朝.csv
中國漢文,清朝,日本訪書志補,,,1,20105,0,1,1,0,index_清朝.csv
中國漢文,清朝,日本議結球案牽涉改約暫宜緩允疏,,,1,3348,0,1,1,0,index_清朝.csv
中國漢文,清朝,日本雜事詩,,,1,44378,0,1,1,0,index_清朝.csv
中國漢文,清朝,日知錄之餘,,,1,127962,0,1,1,0,index_清朝.csv
中國漢文,清朝,日知錄序,,,1,1076,0,1,1,0,index_清朝.csv
中國漢文,清朝,日知錄集釋,,,32,742180,0,1,32,0,index_清朝.csv
中國漢文,清朝,日食天象驗,,,1,616,0,1,1,0,index_清朝.csv
中國漢文,清朝,早直,,,1,94,0,1,1,0,index_清朝.csv
中國漢文,清朝,早過大通驛,,,1,94,0,1,1,0,index_清朝.csv
中國漢文,清朝,明亡述略,,,1,22726,0,1,1,0,index_清朝.csv
中國漢文,清朝,明儒學案,,,3,1619,0,1,3,0,index_清朝.csv
中國漢文,清朝,明史無任丘李少師傳,,,1,1014,0,1,1,0,index_清朝.csv
中國漢文,清朝,明夷待訪錄,,,1,23386,0,1,1,0,index_清朝.csv
中國漢文,清朝,明季南略,,,18,250625,0,1,18,0,index_清朝.csv
中國漢文,清朝,明季稗史彙編,,,1,131,0,1,1,0,index_清朝.csv
中國漢文,清朝,明季遺聞,,,4,69248,0,1,4,0,index_清朝.csv
中國漢文,清朝,明州定川華氏緣起第一世,,,1,449,0,1,1,0,index_清朝.csv
中國漢文,清朝,明廣西右參政通奉大夫申公家傳,,,1,3046,0,1,1,0,index_清朝.csv
中國漢文,清朝,明按察司僉事金君石闕銘,,,1,521,0,1,1,0,index_清朝.csv
中國漢文,清朝,明景帝陵題詩,,,1,363,0,1,1,0,index_清朝.csv
中國漢文,清朝,明書,,,30,312,28,1,30,0,index_清朝.csv
中國漢文,清朝,明會要,,,47,319736,1,1,47,0,index_清朝.csv
中國漢文,清朝,明月棹孤舟 (王貞儀),,,1,108,0,1,1,0,index_清朝.csv
中國漢文,清朝,明月灣 (姚承緒),,,1,150,0,1,1,0,index_清朝.csv
中國漢文,清朝,明珠及妻覺羅氏誥封碑,,,1,545,0,1,1,0,index_清朝.csv
中國漢文,清朝,明畫錄,,,1,41347,0,1,1,0,index_清朝.csv
中國漢文,清朝,明發泣懷,,,1,54,0,1,1,0,index_清朝.csv
中國漢文,清朝,明禹州兵備道李公城守死事狀,,,1,530,0,1,1,0,index_清朝.csv
中國漢文,清朝,明良論,,,1,4387,0,1,1,0,index_清朝.csv
中國漢文,清朝,明華宜大夫工部營緡清吏司員外郎九淵華先生傳,,,1,1890,0,1,1,0,index_清朝.csv
中國漢文,清朝,易州道中感懷,,,1,232,0,1,1,0,index_清朝.csv
中國漢文,清朝,春光好 (上巳),,,1,96,0,1,1,0,index_清朝.csv
中國漢文,清朝,春冰室野乘,,,2,10791,1,1,2,0,index_清朝.csv
中國漢文,清朝,春在堂隨筆,,,1,1253,0,1,1,0,index_清朝.csv
中國漢文,清朝,春夏兩相期 (宿贛關，酒盡不寐),,,1,151,0,1,1,0,index_清朝.csv
中國漢文,清朝,春夕 (鞏道),,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,春懷 (袁機),,,1,80,0,1,1,0,index_清朝.csv
中國漢文,清朝,春日偶成 (袁杼),,,1,116,0,1,1,0,index_清朝.csv
中國漢文,清朝,春日和王表姪,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,春日懷舊 (李憲噩),,,1,122,0,1,1,0,index_清朝.csv
中國漢文,清朝,春日懷舊 (繆公恩),,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,春日珍珠泉雜興五首,,,1,326,0,1,1,0,index_清朝.csv
中國漢文,清朝,春明叢說,,,1,22157,0,1,1,0,index_清朝.csv
中國漢文,清朝,春晚送客,,,1,74,0,1,1,0,index_清朝.csv
中國漢文,清朝,春曉入直,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,春水船 (姚承緒),,,1,203,0,1,1,0,index_清朝.csv
中國漢文,清朝,春燕,,,1,94,0,1,1,0,index_清朝.csv
中國漢文,清朝,春申墓,,,1,74,0,1,1,0,index_清朝.csv
中國漢文,清朝,春秋公羊经何氏释例,,,1,74593,0,1,1,0,index_清朝.csv
中國漢文,清朝,春秋會要,,,1,0,1,1,1,0,index_清朝.csv
中國漢文,清朝,春秋直解序,,,1,448,0,1,1,0,index_清朝.csv
中國漢文,清朝,春秋紀傳,,,15,8613,9,1,15,0,index_清朝.csv
中國漢文,清朝,春秋通論序,,,1,516,0,1,1,0,index_清朝.csv
中國漢文,清朝,春秋配,,,16,42413,0,1,16,0,index_清朝.csv
中國漢文,清朝,春郊賽跑,,,1,178,0,1,1,0,index_清朝.csv
中國漢文,清朝,春酒堂詩話,,,1,6973,0,1,1,0,index_清朝.csv
中國漢文,清朝,春阿氏謀夫案,,,18,173185,0,1,18,0,index_清朝.csv
中國漢文,清朝,春風 (李叔同),,,1,194,0,1,1,0,index_清朝.csv
中國漢文,清朝,昨夜 (李叔同),,,1,156,0,1,1,0,index_清朝.csv
中國漢文,清朝,昨夜 (龔自珍),,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,昭君怨 (夜宿翠峰庵),,,1,90,0,1,1,0,index_清朝.csv
中國漢文,清朝,昭君怨 (顧貞觀),,,1,90,0,1,1,0,index_清朝.csv
中國漢文,清朝,昭慶寺 (姚承緒),,,1,122,0,1,1,0,index_清朝.csv
中國漢文,清朝,昭明讀書臺 (姚承緒),,,1,128,0,1,1,0,index_清朝.csv
中國漢文,清朝,晁十三郎,,,1,3505,0,1,1,0,index_清朝.csv
中國漢文,清朝,時方妙用,,,1,52951,0,1,1,0,index_清朝.csv
中國漢文,清朝,時方歌括,,,1,34207,0,1,1,0,index_清朝.csv
中國漢文,清朝,時病論,,,1,87515,0,1,1,0,index_清朝.csv
中國漢文,清朝,晉功臣世表,,,1,10177,0,1,1,0,index_清朝.csv
中國漢文,清朝,晉安帝紀 (王韶之),,,1,5159,0,1,1,0,index_清朝.csv
中國漢文,清朝,晉會要,,,1,0,1,1,1,0,index_清朝.csv
中國漢文,清朝,晉民碧川過訪留飲小齋晉民有詩紀事即次原韻,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,晉民見和羅浮蝴蝶長歌一篇遠勝拙作因取前詩未盡之意再成一歌,,,1,571,0,1,1,0,index_清朝.csv
中國漢文,清朝,晉紀,,,1,19495,0,1,1,0,index_清朝.csv
中國漢文,清朝,晉諸王世表,,,1,5423,0,1,1,0,index_清朝.csv
中國漢文,清朝,晉陽秋,,,1,36187,0,1,1,0,index_清朝.csv
中國漢文,清朝,晚步泉上,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,晚直,,,1,118,0,1,1,0,index_清朝.csv
中國漢文,清朝,晚秋雜感四首,,,1,332,0,1,1,0,index_清朝.csv
中國漢文,清朝,晝坐,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,晝堂春西湖偶作次辰六韻,,,1,55,0,1,1,0,index_清朝.csv
中國漢文,清朝,晨登衡岳祝融峰,,,1,94,0,1,1,0,index_清朝.csv
中國漢文,清朝,普示,,,1,94,0,1,1,0,index_清朝.csv
中國漢文,清朝,景善日記,,,1,17593,0,1,1,0,index_清朝.csv
中國漢文,清朝,景帝廢陵,,,1,564,0,1,1,0,index_清朝.csv
中國漢文,清朝,景帝廢陵 (其一),,,1,484,0,1,1,0,index_清朝.csv
中國漢文,清朝,景帝廢陵 (其二),,,1,474,0,1,1,0,index_清朝.csv
中國漢文,清朝,景德寺 (姚承緒),,,1,282,0,1,1,0,index_清朝.csv
中國漢文,清朝,景德鎮陶錄,,,1,39065,0,1,1,0,index_清朝.csv
中國漢文,清朝,景泰登極守禦,,,1,103,0,1,1,0,index_清朝.csv
中國漢文,清朝,景福山留題,,,1,210,0,1,1,0,index_清朝.csv
中國漢文,清朝,晴川後蟹錄,,,4,29301,1,1,4,0,index_清朝.csv
中國漢文,清朝,晴川蟹錄,,,4,25510,0,1,4,0,index_清朝.csv
中國漢文,清朝,晴後復雪春寒更甚退直偶成四首,,,1,190,0,1,1,0,index_清朝.csv
中國漢文,清朝,暗杀时代,,,13,10858,0,1,13,0,index_清朝.csv
中國漢文,清朝,暮冬歸訪西山呈草堂主人,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,暮春 (王國維),,,1,192,0,1,1,0,index_清朝.csv
中國漢文,清朝,暮春傣直西苑,,,1,94,0,1,1,0,index_清朝.csv
中國漢文,清朝,暮雨謠三疊,,,1,97,0,1,1,0,index_清朝.csv
中國漢文,清朝,曇花記,,,1,1688,0,1,1,0,index_清朝.csv
中國漢文,清朝,曉步,,,1,192,0,1,1,0,index_清朝.csv
中國漢文,清朝,曉直,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,曉赴秋瀾,,,1,264,0,1,1,0,index_清朝.csv
中國漢文,清朝,曉起見雪 (陸夢熊),,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,曉過鴛湖,,,1,74,0,1,1,0,index_清朝.csv
中國漢文,清朝,曲阿魏氏忠孝錄,,,1,0,1,1,1,0,index_清朝.csv
中國漢文,清朝,更漏子 (續殘香),,,1,100,0,1,1,0,index_清朝.csv
中國漢文,清朝,書儒林傳後,,,1,567,0,1,1,0,index_清朝.csv
中國漢文,清朝,書刪定荀子後,,,1,274,0,1,1,0,index_清朝.csv
中國漢文,清朝,書刺客傳後 (方苞),,,1,499,0,1,1,0,index_清朝.csv
中國漢文,清朝,書劍俠事,,,1,739,0,1,1,0,index_清朝.csv
中國漢文,清朝,書古書中故紙,,,1,192,0,1,1,0,index_清朝.csv
中國漢文,清朝,書史記六國年表序後,,,1,468,0,1,1,0,index_清朝.csv
中國漢文,清朝,書史記十表後,,,1,485,0,1,1,0,index_清朝.csv
中國漢文,清朝,書周官大司馬四時田法後,,,1,946,0,1,1,0,index_清朝.csv
中國漢文,清朝,書周頌清廟詩後,,,1,580,0,1,1,0,index_清朝.csv
中國漢文,清朝,書太史公自序後,,,1,481,0,1,1,0,index_清朝.csv
中國漢文,清朝,書孝婦魏氏詩後,,,1,526,0,1,1,0,index_清朝.csv
中國漢文,清朝,書孟子荀卿傳後,,,1,440,0,1,1,0,index_清朝.csv
中國漢文,清朝,書孫文正傳後,,,1,522,0,1,1,0,index_清朝.csv
中國漢文,清朝,書學,,,1,1948,0,1,1,0,index_清朝.csv
中國漢文,清朝,書學捷要,,,1,1888,0,1,1,0,index_清朝.csv
中國漢文,清朝,書宗譜後,,,1,502,0,1,1,0,index_清朝.csv
中國漢文,清朝,書封禪書後,,,1,603,0,1,1,0,index_清朝.csv
中國漢文,清朝,書帶草,,,1,152,0,1,1,0,index_清朝.csv
中國漢文,清朝,書張子絜大令（薦粢）所藏玲瓏山館本華山碑跋後,,,1,174,0,1,1,0,index_清朝.csv
中國漢文,清朝,書影,,,10,156204,0,1,10,0,index_清朝.csv
中國漢文,清朝,書文衡山小真書諸葛亮出師表後,,,1,359,0,1,1,0,index_清朝.csv
中國漢文,清朝,書曹太學傳後,,,1,520,0,1,1,0,index_清朝.csv
中國漢文,清朝,書朱注楚辭後,,,1,311,0,1,1,0,index_清朝.csv
中國漢文,清朝,書李習之平賦書後,,,1,577,0,1,1,0,index_清朝.csv
中國漢文,清朝,書李習之盧坦傳後,,,1,286,0,1,1,0,index_清朝.csv
中國漢文,清朝,書林清話,,,10,192084,0,1,10,0,index_清朝.csv
中國漢文,清朝,書林餘話,,,1,28663,0,1,1,0,index_清朝.csv
中國漢文,清朝,書果勇侯入覲,,,1,523,0,1,1,0,index_清朝.csv
中國漢文,清朝,書柳子厚辨亢桑子後,,,1,216,0,1,1,0,index_清朝.csv
中國漢文,清朝,書柳文後,,,1,364,0,1,1,0,index_清朝.csv
中國漢文,清朝,書楊維斗先生傳後,,,1,1383,0,1,1,0,index_清朝.csv
中國漢文,清朝,書樂書序後,,,1,619,0,1,1,0,index_清朝.csv
中國漢文,清朝,書歸震川文集後 (方苞),,,1,377,0,1,1,0,index_清朝.csv
中國漢文,清朝,書法散論,,,1,1896,0,1,1,0,index_清朝.csv
中國漢文,清朝,書法秘訣,,,1,9646,0,1,1,0,index_清朝.csv
中國漢文,清朝,書法約言,,,1,4379,0,1,1,0,index_清朝.csv
中國漢文,清朝,書法輯要,,,1,5623,0,1,1,0,index_清朝.csv
中國漢文,清朝,書涇陽王僉事家傳後,,,1,490,0,1,1,0,index_清朝.csv
中國漢文,清朝,書淮陰侯列傳後,,,1,503,0,1,1,0,index_清朝.csv
中國漢文,清朝,書漢書禮樂志後,,,1,324,0,1,1,0,index_清朝.csv
中國漢文,清朝,書漢書霍光傳後,,,1,517,0,1,1,0,index_清朝.csv
中國漢文,清朝,書潘允慎家傳後,,,1,516,0,1,1,0,index_清朝.csv
中國漢文,清朝,書潘荊山,,,1,686,0,1,1,0,index_清朝.csv
中國漢文,清朝,書烈婦東鄂氏事略後,,,1,678,0,1,1,0,index_清朝.csv
中國漢文,清朝,書熊氏家傳後,,,1,614,0,1,1,0,index_清朝.csv
中國漢文,清朝,書王氏三烈女傳後,,,1,464,0,1,1,0,index_清朝.csv
中國漢文,清朝,書王莽傳後,,,1,279,0,1,1,0,index_清朝.csv
中國漢文,清朝,書番禺許君,,,1,600,0,1,1,0,index_清朝.csv
中國漢文,清朝,書盧象晉傳後,,,1,536,0,1,1,0,index_清朝.csv
中國漢文,清朝,書目答問,,,7,79963,2,1,7,0,index_清朝.csv
中國漢文,清朝,書直隸新安張烈婦荊氏行實後,,,1,537,0,1,1,0,index_清朝.csv
中國漢文,清朝,書祭裴太常文後,,,1,348,0,1,1,0,index_清朝.csv
中國漢文,清朝,書禮書序後,,,1,579,0,1,1,0,index_清朝.csv
中國漢文,清朝,書筏,,,1,896,0,1,1,0,index_清朝.csv
中國漢文,清朝,書老子傳後,,,1,474,0,1,1,0,index_清朝.csv
中國漢文,清朝,書考定儀禮喪服後,,,1,469,0,1,1,0,index_清朝.csv
中國漢文,清朝,書考定文王世子後,,,1,1756,0,1,1,0,index_清朝.csv
中國漢文,清朝,書聲齋 (姚承緒),,,1,147,0,1,1,0,index_清朝.csv
中國漢文,清朝,書萬烈婦某氏事,,,1,465,0,1,1,0,index_清朝.csv
中國漢文,清朝,書葉機,,,1,631,0,1,1,0,index_清朝.csv
中國漢文,清朝,書蕭相國世家後,,,1,408,0,1,1,0,index_清朝.csv
中國漢文,清朝,書蘇軾題臨皋亭子帖後,,,1,317,0,1,1,0,index_清朝.csv
中國漢文,清朝,書蘓文公辨姦論後,,,1,461,0,1,1,0,index_清朝.csv
中國漢文,清朝,書貨殖傳後,,,1,551,0,1,1,0,index_清朝.csv
中國漢文,清朝,書辜氏湯生英譯中庸後,,,1,6043,0,1,1,0,index_清朝.csv
中國漢文,清朝,書邵子觀物篇後,,,1,301,0,1,1,0,index_清朝.csv
中國漢文,清朝,書金伶,,,1,1251,0,1,1,0,index_清朝.csv
中國漢文,清朝,書陳氏集說補正後,,,1,391,0,1,1,0,index_清朝.csv
中國漢文,清朝,書韓退之學生代齋郎議後,,,1,612,0,1,1,0,index_清朝.csv
中國漢文,清朝,書韓退之平淮西碑後,,,1,403,0,1,1,0,index_清朝.csv
中國漢文,清朝,書高密單生追述考妣遺事後,,,1,472,0,1,1,0,index_清朝.csv
中國漢文,清朝,書魯亮儕,,,1,1303,0,1,1,0,index_清朝.csv
中國漢文,清朝,書麻城獄,,,1,1528,0,1,1,0,index_清朝.csv
中國漢文,清朝,曹仁伯醫案論,,,1,13617,0,1,1,0,index_清朝.csv
中國漢文,清朝,曹南牡丹譜,,,1,788,0,1,1,0,index_清朝.csv
中國漢文,清朝,曹君懷樸墓誌銘,,,1,1525,0,1,1,0,index_清朝.csv
中國漢文,清朝,曹州牡丹譜,,,1,5894,0,1,1,0,index_清朝.csv
中國漢文,清朝,曾南豐全集跋,,,1,586,0,1,1,0,index_清朝.csv
中國漢文,清朝,曾國藩家書,,,4,57677,1,1,4,0,index_清朝.csv
中國漢文,清朝,曾國藩日記,,,1,54,0,1,1,0,index_清朝.csv
中國漢文,清朝,曾孝子妻嚴氏靈表,,,1,528,0,1,1,0,index_清朝.csv
中國漢文,清朝,曾孝子碑文,,,1,949,0,1,1,0,index_清朝.csv
中國漢文,清朝,曾孺人楊氏墓表,,,1,494,0,1,1,0,index_清朝.csv
中國漢文,清朝,曾文正公全集,,,1,207,0,1,1,0,index_清朝.csv
中國漢文,清朝,最新女界鬼域記,,,1,49649,0,1,1,0,index_清朝.csv
中國漢文,清朝,最近官場秘密史,,,32,225031,0,1,32,0,index_清朝.csv
中國漢文,清朝,最錄七佛偈,,,1,552,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄三千有門頌,,,1,273,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄八識規矩頌,,,1,245,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄列子,,,1,217,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄古經群書,,,1,391,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄司馬法,,,1,406,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄四念處,,,1,234,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄壇經,,,1,156,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄大乘止觀,,,1,207,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄尚書古文序寫定本,,,1,1273,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄平定羅刹方略,,,1,430,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄易緯是類謀遺文,,,1,270,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄李白集,,,1,349,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄段先生定本許氏說文,,,1,1437,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄禪波羅蜜門,,,1,476,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄穆天子傳,,,1,835,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄西藏誌,,,1,97,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄覺意三昧,,,1,188,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄達摩大師說四行,,,1,115,0,1,1,0,index_清朝.csv
中國漢文,清朝,最錄邦畿水利圖說,,,1,102,0,1,1,0,index_清朝.csv
中國漢文,清朝,會弔忠烈陳公啓,,,1,454,0,1,1,0,index_清朝.csv
中國漢文,清朝,會心內集,,,2,33377,0,1,2,0,index_清朝.csv
中國漢文,清朝,會心外集,,,2,28130,0,1,2,0,index_清朝.csv
中國漢文,清朝,會籌全臺大局疏,,,1,1845,0,1,1,0,index_清朝.csv
中國漢文,清朝,會籌海防購船疏,,,1,1204,0,1,1,0,index_清朝.csv
中國漢文,清朝,會試萍始生賦,,,1,617,0,1,1,0,index_清朝.csv
中國漢文,清朝,會議和局敬陳管見疏,,,1,898,0,1,1,0,index_清朝.csv
中國漢文,清朝,會議臺灣善後事宜疏,,,1,8215,0,1,1,0,index_清朝.csv
中國漢文,清朝,月中行 (王貞儀),,,1,105,0,1,1,0,index_清朝.csv
中國漢文,清朝,月季花譜 (評花館主),,,1,1821,0,1,1,0,index_清朝.csv
中國漢文,清朝,月日紀古,,,1,535,0,1,1,0,index_清朝.csv
中國漢文,清朝,有學集,,,34,267328,0,1,34,0,index_清朝.csv
中國漢文,清朝,有學集補,,,1,11721,0,1,1,0,index_清朝.csv
中國漢文,清朝,有感 (朱昆田),,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,有議析爨者，感作,,,1,138,0,1,1,0,index_清朝.csv
中國漢文,清朝,有鳳,,,1,94,0,1,1,0,index_清朝.csv
中國漢文,清朝,望亭 (姚承緒),,,1,122,0,1,1,0,index_清朝.csv
中國漢文,清朝,望梅 (中秋),,,1,173,0,1,1,0,index_清朝.csv
中國漢文,清朝,望江南 (寒掩小窓紗),,,1,72,0,1,1,0,index_清朝.csv
中國漢文,清朝,望江南 (清簟坐瀟湘),,,1,72,0,1,1,0,index_清朝.csv
中國漢文,清朝,望江南 (燕子乍来時),,,1,72,0,1,1,0,index_清朝.csv
中國漢文,清朝,望江南 (秋水晚平橋),,,1,72,0,1,1,0,index_清朝.csv
中國漢文,清朝,望海潮 (和嚴蓀友照黛詞),,,1,182,0,1,1,0,index_清朝.csv
中國漢文,清朝,望海潮 (青煙散後),,,1,171,0,1,1,0,index_清朝.csv
中國漢文,清朝,望玉山,,,1,110,0,1,1,0,index_清朝.csv
中國漢文,清朝,望玉山歌,,,1,354,0,1,1,0,index_清朝.csv
中國漢文,清朝,望玉山記,,,1,719,0,1,1,0,index_清朝.csv
中國漢文,清朝,望石經山作,,,1,134,0,1,1,0,index_清朝.csv
中國漢文,清朝,望色啓微,,,1,0,1,1,1,0,index_清朝.csv
中國漢文,清朝,望診遵經,,,1,75609,0,1,1,0,index_清朝.csv
中國漢文,清朝,朝中措 (蕪關有憶),,,1,99,0,1,1,0,index_清朝.csv
中國漢文,清朝,朝天洞,,,1,74,0,1,1,0,index_清朝.csv
中國漢文,清朝,朝遊不忍池,,,1,192,0,1,1,0,index_清朝.csv
中國漢文,清朝,朝鮮善後六策,,,1,2592,0,1,1,0,index_清朝.csv
中國漢文,清朝,木孩童,,,1,2815,0,1,1,0,index_清朝.csv
中國漢文,清朝,木棉譜,,,1,7515,0,1,1,0,index_清朝.csv
中國漢文,清朝,木瀆 (姚承緒),,,1,106,0,1,1,0,index_清朝.csv
中國漢文,清朝,木蘭圍中和申光祿笏山韻,,,1,227,0,1,1,0,index_清朝.csv
中國漢文,清朝,木蘭堂 (姚承緒),,,1,237,0,1,1,0,index_清朝.csv
中國漢文,清朝,木蘭從獵酬曹儷笙同年寄懷韻,,,1,123,0,1,1,0,index_清朝.csv
中國漢文,清朝,木蘭花慢 (憶家山似畫),,,1,166,0,1,1,0,index_清朝.csv
中國漢文,清朝,本事詞,,,1,49623,0,1,1,0,index_清朝.csv
中國漢文,清朝,本經續疏,,,6,101613,0,1,6,0,index_清朝.csv
中國漢文,清朝,本經逢原,,,1,0,1,1,1,0,index_清朝.csv
中國漢文,清朝,本草便讀,,,1,82057,0,1,1,0,index_清朝.csv
中國漢文,清朝,本草備要,,,1,138588,0,1,1,0,index_清朝.csv
中國漢文,清朝,本草從新,,,18,511,17,1,18,0,index_清朝.csv
中國漢文,清朝,本草思辨錄,,,1,105246,0,1,1,0,index_清朝.csv
中國漢文,清朝,本草撮要,,,10,0,10,1,10,0,index_清朝.csv
中國漢文,清朝,本草擇要綱目,,,1,67127,0,1,1,0,index_清朝.csv
中國漢文,清朝,本草新編,,,1,207172,0,1,1,0,index_清朝.csv
中國漢文,清朝,本草易讀,,,1,222712,0,1,1,0,index_清朝.csv
中國漢文,清朝,本草求真,,,1,280739,0,1,1,0,index_清朝.csv
中國漢文,清朝,本草經解,,,1,72169,0,1,1,0,index_清朝.csv
中國漢文,清朝,朱仙鎮岳忠武祠,,,1,256,0,1,1,0,index_清朝.csv
中國漢文,清朝,朱仙鎮岳祠,,,1,48,0,1,1,0,index_清朝.csv
中國漢文,清朝,朱字綠墓表,,,1,576,0,1,1,0,index_清朝.csv
中國漢文,清朝,朱明寺 (姚承緒),,,1,178,0,1,1,0,index_清朝.csv
中國漢文,清朝,朱殤女碣,,,1,115,0,1,1,0,index_清朝.csv
中國漢文,清朝,朱清宅 (姚承緒),,,1,275,0,1,1,0,index_清朝.csv
中國漢文,清朝,朱翁家傳,,,1,553,0,1,1,0,index_清朝.csv
中國漢文,清朝,朱華山,,,1,234,0,1,1,0,index_清朝.csv
中國漢文,清朝,李世得墓表,,,1,482,0,1,1,0,index_清朝.csv
中國漢文,清朝,李仁元傳,,,1,3785,0,1,1,0,index_清朝.csv
中國漢文,清朝,李伯子哀辭,,,1,685,0,1,1,0,index_清朝.csv
