leishu,category_path,category_leaf,cited_work,citations,genmoku
太平御覽,兵部四十一 > 戰傷 > 戰不顧親,戰不顧親,後漢書,1,1
太平御覽,兵部四十一 > 戰傷 > 戰不顧親,戰不顧親,東觀漢記,1,1
太平御覽,兵部四十一 > 戰傷 > 戰不顧親,戰不顧親,九州春秋,1,1
太平御覽,兵部四十一 > 戰傷 > 戰不顧親,戰不顧親,三國志,1,1
太平御覽,兵部四十一 > 戰傷 > 戰不顧親,戰不顧親,帝王世紀,1,1
太平御覽,兵部四十一 > 戰傷 > 戰不顧親,戰不顧親,梁書,1,1
太平御覽,兵部四十一 > 戰傷 > 戰傷,戰傷,春秋左氏傳,1,1
太平御覽,兵部四十一 > 戰傷 > 戰傷,戰傷,魏書,1,1
太平御覽,兵部四十一 > 戰傷 > 戰傷,戰傷,三國志,1,1
太平御覽,兵部四十一 > 戰傷 > 戰傷,戰傷,北史,1,1
