status,error,source_categories,category_path,work_title,page_title,chapter,sequence,source_url,header_nation,header_categories,year,ws_categories,ws_category_scope,raw_path,clean_path,chars_raw,chars_clean,wenyan_median_default_score,wenyan_prop_literary,wenyan_prop_modern,wenyan_prop_uncertain,wenyan_suspected_modern,wenyan_error
saved,,越南典籍,越南 > 越南典籍,欽定越史通鑑綱目,欽定越史通鑑綱目/正編/卷之四十七,正編/卷之四十七,52,https://zh.wikisource.org/wiki/%E6%AC%BD%E5%AE%9A%E8%B6%8A%E5%8F%B2%E9%80%9A%E9%91%91%E7%B6%B1%E7%9B%AE%2F%E6%AD%A3%E7%B7%A8%2F%E5%8D%B7%E4%B9%8B%E5%9B%9B%E5%8D%81%E4%B8%83,,越南典籍,,50%，PD-old，編年，越南典籍，通史,page_plus_root,raw\欽定越史通鑑綱目\欽定越史通鑑綱目__0052__正編_卷之四十七.txt,clean\欽定越史通鑑綱目\欽定越史通鑑綱目__0052__正編_卷之四十七.txt,15412,14629,0.145000,0.393443,0.000000,0.606557,0,
saved,,越南典籍,越南 > 越南典籍,欽定越史通鑑綱目,欽定越史通鑑綱目/正編/卷之四十三,正編/卷之四十三,53,https://zh.wikisource.org/wiki/%E6%AC%BD%E5%AE%9A%E8%B6%8A%E5%8F%B2%E9%80%9A%E9%91%91%E7%B6%B1%E7%9B%AE%2F%E6%AD%A3%E7%B7%A8%2F%E5%8D%B7%E4%B9%8B%E5%9B%9B%E5%8D%81%E4%B8%89,,越南典籍,,50%，PD-old，編年，越南典籍，通史,page_plus_root,raw\欽定越史通鑑綱目\欽定越史通鑑綱目__0053__正編_卷之四十三.txt,clean\欽定越史通鑑綱目\欽定越史通鑑綱目__0053__正編_卷之四十三.txt,10713,9880,0.000000,0.325301,0.000000,0.674699,0,
saved,,越南典籍,越南 > 越南典籍,欽定越史通鑑綱目,欽定越史通鑑綱目/正編/卷之四十二,正編/卷之四十二,54,https://zh.wikisource.org/wiki/%E6%AC%BD%E5%AE%9A%E8%B6%8A%E5%8F%B2%E9%80%9A%E9%91%91%E7%B6%B1%E7%9B%AE%2F%E6%AD%A3%E7%B7%A8%2F%E5%8D%B7%E4%B9%8B%E5%9B%9B%E5%8D%81%E4%BA%8C,,越南典籍,,50%，PD-old，編年，越南典籍，通史,page_plus_root,raw\欽定越史通鑑綱目\欽定越史通鑑綱目__0054__正編_卷之四十二.txt,clean\欽定越史通鑑綱目\欽定越史通鑑綱目__0054__正編_卷之四十二.txt,8474,7843,0.000000,0.340541,0.000000,0.659459,0,
saved,,越南典籍,越南 > 越南典籍,欽定越史通鑑綱目,欽定越史通鑑綱目/正編/卷之四十五,正編/卷之四十五,55,https://zh.wikisource.org/wiki/%E6%AC%BD%E5%AE%9A%E8%B6%8A%E5%8F%B2%E9%80%9A%E9%91%91%E7%B6%B1%E7%9B%AE%2F%E6%AD%A3%E7%B7%A8%2F%E5%8D%B7%E4%B9%8B%E5%9B%9B%E5%8D%81%E4%BA%94,,越南典籍,,50%，PD-old，編年，越南典籍，通史,page_plus_root,raw\欽定越史通鑑綱目\欽定越史通鑑綱目__0055__正編_卷之四十五.txt,clean\欽定越史通鑑綱目\欽定越史通鑑綱目__0055__正編_卷之四十五.txt,10172,9634,4.500000,0.544444,0.000000,0.455556,0,
saved,,越南典籍,越南 > 越南典籍,欽定越史通鑑綱目,欽定越史通鑑綱目/正編/卷之四十六,正編/卷之四十六,56,https://zh.wikisource.org/wiki/%E6%AC%BD%E5%AE%9A%E8%B6%8A%E5%8F%B2%E9%80%9A%E9%91%91%E7%B6%B1%E7%9B%AE%2F%E6%AD%A3%E7%B7%A8%2F%E5%8D%B7%E4%B9%8B%E5%9B%9B%E5%8D%81%E5%85%AD,,越南典籍,,50%，PD-old，編年，越南典籍，通史,page_plus_root,raw\欽定越史通鑑綱目\欽定越史通鑑綱目__0056__正編_卷之四十六.txt,clean\欽定越史通鑑綱目\欽定越史通鑑綱目__0056__正編_卷之四十六.txt,11625,11101,0.156000,0.439024,0.000000,0.560976,0,
saved,,越南典籍,越南 > 越南典籍,欽定越史通鑑綱目,欽定越史通鑑綱目/正編/卷之四十四,正編/卷之四十四,57,https://zh.wikisource.org/wiki/%E6%AC%BD%E5%AE%9A%E8%B6%8A%E5%8F%B2%E9%80%9A%E9%91%91%E7%B6%B1%E7%9B%AE%2F%E6%AD%A3%E7%B7%A8%2F%E5%8D%B7%E4%B9%8B%E5%9B%9B%E5%8D%81%E5%9B%9B,,越南典籍,,50%，PD-old，編年，越南典籍，通史,page_plus_root,raw\欽定越史通鑑綱目\欽定越史通鑑綱目__0057__正編_卷之四十四.txt,clean\欽定越史通鑑綱目\欽定越史通鑑綱目__0057__正編_卷之四十四.txt,10284,9543,0.171000,0.420290,0.000000,0.579710,0,
saved,,阮朝,越南 > 阮朝,歐戰大捷,歐戰大捷,root,1,https://zh.wikisource.org/wiki/%E6%AD%90%E6%88%B0%E5%A4%A7%E6%8D%B7,,阮朝,1918年,1918年，1918年詩，PD-old，詩，阮朝，阮福晙,page,raw\歐戰大捷\歐戰大捷__0001__front_matter.txt,clean\歐戰大捷\歐戰大捷__0001__front_matter.txt,810,587,4.500000,0.600000,0.000000,0.400000,0,
saved,,越南,越南,武文淵申報,武文淵申報,root,1,https://zh.wikisource.org/wiki/%E6%AD%A6%E6%96%87%E6%B7%B5%E7%94%B3%E5%A0%B1,,越南,,PD-old，公文，古文，武文淵，越南,page,raw\武文淵申報\武文淵申報__0001__front_matter.txt,clean\武文淵申報\武文淵申報__0001__front_matter.txt,1480,1190,48.485987,1.000000,0.000000,0.000000,0,
saved,,越南,越南,武文淵白安南亂狀,武文淵白安南亂狀,root,1,https://zh.wikisource.org/wiki/%E6%AD%A6%E6%96%87%E6%B7%B5%E7%99%BD%E5%AE%89%E5%8D%97%E4%BA%82%E7%8B%80,,越南,,PD-old，公文，古文，武文淵，越南,page,raw\武文淵白安南亂狀\武文淵白安南亂狀__0001__front_matter.txt,clean\武文淵白安南亂狀\武文淵白安南亂狀__0001__front_matter.txt,731,423,0.412500,0.000000,0.000000,1.000000,0,
saved,,阮朝,越南 > 阮朝,沛公置酒,沛公置酒,root,1,https://zh.wikisource.org/wiki/%E6%B2%9B%E5%85%AC%E7%BD%AE%E9%85%92,,阮朝,,PD-old，阮朝，陳季恰,page,raw\沛公置酒\沛公置酒__0001__front_matter.txt,clean\沛公置酒\沛公置酒__0001__front_matter.txt,529,353,0.000000,0.000000,0.000000,1.000000,0,
saved,,阮朝,越南 > 阮朝,沱㶞感懷,沱㶞感懷,root,1,https://zh.wikisource.org/wiki/%E6%B2%B1%E3%B6%9E%E6%84%9F%E6%87%B7,,阮朝,,PD-old，阮朝，陳季恰,page,raw\沱㶞感懷\沱㶞感懷__0001__front_matter.txt,clean\沱㶞感懷\沱㶞感懷__0001__front_matter.txt,529,353,0.000000,0.250000,0.000000,0.750000,0,
saved,,阮朝,越南 > 阮朝,河仙鎮叶鎮鄚氏家譜,河仙鎮叶鎮鄚氏家譜,root,1,https://zh.wikisource.org/wiki/%E6%B2%B3%E4%BB%99%E9%8E%AE%E5%8F%B6%E9%8E%AE%E9%84%9A%E6%B0%8F%E5%AE%B6%E8%AD%9C,,阮朝,,50%，PD-old，历史，家譜，武世營，阮朝,page,raw\河仙鎮叶鎮鄚氏家譜\河仙鎮叶鎮鄚氏家譜__0001__front_matter.txt,clean\河仙鎮叶鎮鄚氏家譜\河仙鎮叶鎮鄚氏家譜__0001__front_matter.txt,14067,13521,19.340072,0.822222,0.000000,0.177778,0,
saved,,阮朝,越南 > 阮朝,渡江 (啓定帝),渡江 (啓定帝),root,1,https://zh.wikisource.org/wiki/%E6%B8%A1%E6%B1%9F%20%28%E5%95%93%E5%AE%9A%E5%B8%9D%29,,阮朝,1918年,1918年，1918年詩，詩，阮朝，阮福晙,page,raw\渡江 (啓定帝)\渡江 (啓定帝)__0001__front_matter.txt,clean\渡江 (啓定帝)\渡江 (啓定帝)__0001__front_matter.txt,486,364,0.000000,0.000000,0.000000,1.000000,0,
saved,,阮朝,越南 > 阮朝,準許吏部吳大臣辭職諭旨,準許吏部吳大臣辭職諭旨,root,1,https://zh.wikisource.org/wiki/%E6%BA%96%E8%A8%B1%E5%90%8F%E9%83%A8%E5%90%B3%E5%A4%A7%E8%87%A3%E8%BE%AD%E8%81%B7%E8%AB%AD%E6%97%A8,,阮朝,1933年,1933年，1933年 (提及)，阮朝,page,raw\準許吏部吳大臣辭職諭旨\準許吏部吳大臣辭職諭旨__0001__front_matter.txt,clean\準許吏部吳大臣辭職諭旨\準許吏部吳大臣辭職諭旨__0001__front_matter.txt,703,467,0.925000,0.000000,0.000000,1.000000,0,
saved,,阮朝,越南 > 阮朝,潘廷逢臨終詩,潘廷逢臨終詩,root,1,https://zh.wikisource.org/wiki/%E6%BD%98%E5%BB%B7%E9%80%A2%E8%87%A8%E7%B5%82%E8%A9%A9,,阮朝,1896年,1896年，1896年詩，PD-old，潘廷逢，詩，阮朝,page,raw\潘廷逢臨終詩\潘廷逢臨終詩__0001__front_matter.txt,clean\潘廷逢臨終詩\潘廷逢臨終詩__0001__front_matter.txt,556,397,4.500000,0.500000,0.000000,0.500000,0,
saved,,後黎朝,越南 > 後黎朝,甲戌科進士題名記,甲戌科進士題名記,root,1,https://zh.wikisource.org/wiki/%E7%94%B2%E6%88%8C%E7%A7%91%E9%80%B2%E5%A3%AB%E9%A1%8C%E5%90%8D%E8%A8%98,,後黎朝,1776年,1756年 (提及)，1776年，PD-old，後黎朝，黎貴惇,page,raw\甲戌科進士題名記\甲戌科進士題名記__0001__front_matter.txt,clean\甲戌科進士題名記\甲戌科進士題名記__0001__front_matter.txt,1074,821,0.000000,0.200000,0.000000,0.800000,0,
saved,,阮朝,越南 > 阮朝,登羅哥與沙露公作別,登羅哥與沙露公作別,root,1,https://zh.wikisource.org/wiki/%E7%99%BB%E7%BE%85%E5%93%A5%E8%88%87%E6%B2%99%E9%9C%B2%E5%85%AC%E4%BD%9C%E5%88%A5,,阮朝,1918年,1918年，1918年詩，詩，阮朝，阮福晙,page,raw\登羅哥與沙露公作別\登羅哥與沙露公作別__0001__front_matter.txt,clean\登羅哥與沙露公作別\登羅哥與沙露公作別__0001__front_matter.txt,523,394,0.000000,0.000000,0.000000,1.000000,0,
saved,,阮朝,越南 > 阮朝,百多祿祭文,百多祿祭文,root,1,https://zh.wikisource.org/wiki/%E7%99%BE%E5%A4%9A%E7%A5%BF%E7%A5%AD%E6%96%87,,阮朝,1799年,1799年，1799年 (提及)，阮朝,page,raw\百多祿祭文\百多祿祭文__0001__front_matter.txt,clean\百多祿祭文\百多祿祭文__0001__front_matter.txt,788,638,22.162776,1.000000,0.000000,0.000000,0,
saved,,越南,越南,皇越龍興志,皇越龍興志/第一回,第一回,1,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%80%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,raw\皇越龍興志\皇越龍興志__0001__第一回.txt,clean\皇越龍興志\皇越龍興志__0001__第一回.txt,3657,3482,12.072289,0.823529,0.000000,0.176471,0,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第七回,第七回,2,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%83%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第七回（页面不存在）,第七回（页面不存在）,3,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%83%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三十一回,第三十一回,4,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%8D%81%E4%B8%80%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三十一回（页面不存在）,第三十一回（页面不存在）,5,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%8D%81%E4%B8%80%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三十三回,第三十三回,6,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%8D%81%E4%B8%89%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三十三回（页面不存在）,第三十三回（页面不存在）,7,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%8D%81%E4%B8%89%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三十二回,第三十二回,8,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%8D%81%E4%BA%8C%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三十二回（页面不存在）,第三十二回（页面不存在）,9,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%8D%81%E4%BA%8C%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三十四回,第三十四回,10,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%8D%81%E5%9B%9B%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三十四回（页面不存在）,第三十四回（页面不存在）,11,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%8D%81%E5%9B%9B%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三十回,第三十回,12,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%8D%81%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三十回（页面不存在）,第三十回（页面不存在）,13,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%8D%81%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三回,第三回,14,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第三回（页面不存在）,第三回（页面不存在）,15,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B8%89%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第九回,第九回,16,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B9%9D%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第九回（页面不存在）,第九回（页面不存在）,17,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%B9%9D%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十一回,第二十一回,18,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%80%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十一回（页面不存在）,第二十一回（页面不存在）,19,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%80%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十七回,第二十七回,20,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%83%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十七回（页面不存在）,第二十七回（页面不存在）,21,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%83%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十三回,第二十三回,22,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%89%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十三回（页面不存在）,第二十三回（页面不存在）,23,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%89%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十九回,第二十九回,24,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B9%9D%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十九回（页面不存在）,第二十九回（页面不存在）,25,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B9%9D%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十二回,第二十二回,26,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%BA%8C%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十二回（页面不存在）,第二十二回（页面不存在）,27,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%BA%8C%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十五回,第二十五回,28,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%BA%94%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十五回（页面不存在）,第二十五回（页面不存在）,29,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%BA%94%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十八回,第二十八回,30,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E5%85%AB%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十八回（页面不存在）,第二十八回（页面不存在）,31,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E5%85%AB%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十六回,第二十六回,32,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E5%85%AD%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十六回（页面不存在）,第二十六回（页面不存在）,33,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E5%85%AD%E5%9B%9E%EF%BC%88%E9%A1%B5%E9%9D%A2%E4%B8%8D%E5%AD%98%E5%9C%A8%EF%BC%89,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
skipped_empty,No clean rendered body text retrieved after removing Wikisource furniture. No file written.,越南,越南,皇越龍興志,皇越龍興志/第二十四回,第二十四回,34,https://zh.wikisource.org/wiki/%E7%9A%87%E8%B6%8A%E9%BE%8D%E8%88%88%E5%BF%97%2F%E7%AC%AC%E4%BA%8C%E5%8D%81%E5%9B%9B%E5%9B%9E,,越南,,PD-old，清朝小說，白話長篇小說，越南,root_fallback,,,0,0,,,,,,
